t0,b0,t1,b1,sec
124,N,0.525,N,313
313,N,0.528,N,503
503,N,0.558,N,704
704,N,0.547,N,901
901,N,0.547,N,1098
1098,N,0.544,N,1294
1294,N,0.519,N,1481
1481,N,0.522,N,1669
1669,N,0.514,N,1854
1854,N,0.522,N,2042
2042,N,0.497,N,2221
2221,N,0.517,N,2407
2407,N,0.519,N,2594
2594,N,0.533,N,2786
2786,N,0.567,N,2990
2990,N,0.581,N,3199
3199,N,0.556,N,3399
3399,N,0.572,N,3605
3605,N,0.511,N,3789
3789,N,0.506,N,3971
3971,N,0.506,N,4153
4153,N,0.517,N,4339
4339,N,0.503,N,4520
4520,N,0.531,N,4711
4711,N,0.553,N,4910
4910,N,0.558,N,5111
5111,N,0.550,N,5309
5309,N,0.539,N,5503
5503,N,0.519,N,5690
5690,N,0.517,N,5876
5876,N,0.536,N,6069
6069,N,0.525,N,6258
6258,N,0.472,V,6428
6428,V,0.564,N,6631
6631,N,0.517,N,6817
6817,N,0.542,N,7012
7012,N,0.567,N,7216
7216,N,0.544,N,7412
7412,N,0.567,N,7616
7616,N,0.556,N,7816
7816,N,0.561,N,8018
8018,N,0.519,N,8205
8205,N,0.514,N,8390
8390,N,0.500,N,8570
8570,N,0.508,N,8753
8753,N,0.536,N,8946
8946,N,0.436,V,9103
9103,V,0.308,V,9214
9214,V,0.931,N,9549
9549,N,0.544,N,9745
9745,N,0.550,N,9943
9943,N,0.533,N,10135
10135,N,0.519,N,10322
10322,N,0.467,V,10490
10490,V,0.358,V,10619
10619,V,0.711,N,10875
10875,N,0.519,N,11062
11062,N,0.533,N,11254
11254,N,0.539,N,11448
11448,N,0.542,N,11643
11643,N,0.553,N,11842
11842,N,0.578,N,12050
12050,N,0.550,N,12248
12248,N,0.522,N,12436
12436,N,0.506,N,12618
12618,N,0.497,N,12797
12797,N,0.497,N,12976
12976,N,0.511,N,13160
13160,N,0.500,N,13340
13340,N,0.536,N,13533
13533,N,0.553,N,13732
13732,N,0.569,N,13937
13937,N,0.558,N,14138
14138,N,0.539,N,14332
14332,N,0.514,N,14517
14517,N,0.508,N,14700
14700,N,0.514,N,14885
14885,N,0.369,V,15018
15018,V,0.678,N,15262
15262,N,0.539,N,15456
15456,N,0.536,N,15649
15649,N,0.550,N,15847
15847,N,0.544,N,16043
16043,N,0.558,N,16244
16244,N,0.536,N,16437
16437,N,0.550,N,16635
16635,N,0.483,V,16809
16809,V,0.544,N,17005
17005,N,0.489,N,17181
17181,N,0.500,N,17361
17361,N,0.503,N,17542
17542,N,0.522,N,17730
17730,N,0.547,N,17927
17927,N,0.564,N,18130
18130,N,0.547,N,18327
18327,N,0.389,V,18467
18467,V,0.692,N,18716
18716,N,0.511,N,18900
18900,N,0.511,N,19084
19084,N,0.497,N,19263
19263,N,0.497,N,19442
19442,N,0.311,V,19554
19554,V,0.728,N,19816
19816,N,0.539,N,20010
20010,N,0.556,N,20210
20210,N,0.533,N,20402
