t0,b0,t1,b1,sec
300,N,0.872,N,614
614,N,0.758,N,887
887,N,0.886,N,1206
1206,N,0.586,N,1417
1417,N,0.808,N,1708
1708,N,0.600,N,1924
1924,N,0.786,N,2207
2207,N,0.753,N,2478
2478,N,0.683,N,2724
2724,N,0.797,N,3011
3011,N,0.608,N,3230
3230,N,0.631,N,3457
3457,N,1.131,N,3864
3864,N,1.147,N,4277
4277,N,0.842,N,4580
4580,N,0.897,N,4903
4903,N,0.839,N,5205
5205,N,1.017,N,5571
5571,N,0.767,N,5847
5847,N,0.589,N,6059
6059,N,0.822,N,6355
6355,N,0.922,N,6687
6687,N,1.197,N,7118
7118,N,0.747,N,7387
7387,N,1.147,N,7800
7800,N,1.144,N,8212
8212,N,0.656,N,8448
8448,N,0.783,N,8730
8730,N,0.722,N,8990
8990,N,0.683,N,9236
9236,N,0.850,N,9542
9542,N,0.944,N,9882
9882,N,0.981,N,10235
10235,N,0.825,N,10532
10532,N,0.719,N,10791
10791,N,0.644,N,11023
11023,N,0.706,N,11277
11277,N,0.739,N,11543
11543,N,0.733,N,11807
11807,N,0.944,N,12147
12147,N,0.558,N,12348
12348,N,0.994,N,12706
12706,N,0.853,N,13013
13013,N,0.839,N,13315
13315,N,0.811,N,13607
13607,N,0.711,V,13863
13863,V,0.772,N,14141
14141,N,0.761,N,14415
14415,N,0.631,N,14642
14642,N,0.889,N,14962
14962,N,0.744,N,15230
15230,N,0.967,N,15578
15578,N,0.742,N,15845
15845,N,0.689,N,16093
16093,N,0.747,N,16362
16362,N,0.708,N,16617
16617,N,0.761,N,16891
16891,N,0.844,N,17195
17195,N,0.761,N,17469
17469,N,0.781,N,17750
17750,N,0.672,N,17992
17992,N,0.828,N,18290
18290,N,0.769,N,18567
18567,N,0.625,N,18792
18792,N,1.056,N,19172
19172,N,0.792,N,19457
19457,N,1.022,N,19825
19825,N,0.569,N,20030
20030,N,0.694,N,20280
20280,N,1.036,N,20653
20653,N,0.811,N,20945
20945,N,0.647,N,21178
21178,N,1.164,N,21597
21597,N,0.678,N,21841
21841,N,0.575,N,22048
22048,N,0.697,N,22299
22299,N,0.689,N,22547
22547,N,0.817,N,22841
22841,N,0.592,N,23054
23054,N,0.828,N,23352
23352,N,0.778,N,23632
23632,N,0.686,N,23879
23879,N,0.975,N,24230
24230,N,0.569,V,24435
24435,V,0.869,N,24748
24748,N,0.742,N,25015
25015,N,0.819,N,25310
25310,N,0.569,N,25515
25515,N,0.878,N,25831
25831,N,0.750,N,26101
26101,N,0.942,N,26440
26440,N,0.589,N,26652
26652,N,0.808,N,26943
26943,N,0.639,N,27173
27173,N,0.839,N,27475
27475,N,0.608,V,27694
27694,V,0.814,N,27987
27987,N,0.883,N,28305
28305,N,0.586,V,28516
28516,V,0.742,N,28783
28783,N,0.842,N,29086
29086,N,0.742,N,29353
29353,N,0.675,N,29596
29596,N,0.686,N,29843
29843,N,0.583,N,30053
30053,N,0.903,N,30378
30378,N,0.825,N,30675
30675,N,0.811,N,30967
30967,N,0.606,N,31185
31185,N,0.744,N,31453
31453,N,0.756,N,31725
31725,N,0.708,N,31980
31980,N,0.847,N,32285
32285,N,0.967,N,32633
32633,N,1.000,N,32993
32993,N,0.700,V,33245
33245,V,0.894,N,33567
33567,N,0.781,N,33848
33848,N,0.747,V,34117
34117,V,0.822,N,34413
34413,N,0.658,N,34650
34650,N,0.561,V,34852
34852,V,1.006,N,35214
35214,N,0.661,N,35452
35452,N,0.567,V,35656
35656,V,0.694,N,35906
35906,N,0.950,N,36248
36248,N,0.578,V,36456
36456,V,0.953,N,36799
36799,N,0.697,N,37050
37050,N,0.844,N,37354
37354,N,0.847,N,37659
37659,N,0.642,N,37890
37890,N,0.811,N,38182
38182,N,0.619,N,38405
38405,N,0.786,N,38688
38688,N,0.708,N,38943
38943,N,0.811,N,39235
39235,N,0.806,N,39525
39525,N,0.619,N,39748
39748,N,0.758,N,40021
40021,N,0.853,N,40328
40328,N,0.869,N,40641
40641,N,0.978,N,40993
40993,N,0.686,N,41240
41240,N,0.717,N,41498
41498,N,1.197,N,41929
41929,N,0.844,N,42233
42233,N,0.600,N,42449
42449,N,1.233,N,42893
42893,N,0.561,N,43095
43095,N,0.906,N,43421
43421,N,0.756,N,43693
43693,N,0.919,N,44024
44024,N,0.622,N,44248
44248,N,0.800,N,44536
44536,N,0.883,N,44854
44854,N,0.950,N,45196
45196,N,0.725,N,45457
45457,N,0.614,N,45678
45678,N,0.617,N,45900
45900,N,0.642,N,46131
46131,N,0.872,N,46445
46445,N,0.947,N,46786
46786,N,0.908,N,47113
47113,N,0.906,N,47439
47439,N,0.608,N,47658
47658,N,0.842,N,47961
47961,N,0.756,N,48233
48233,N,0.767,N,48509
48509,N,0.761,N,48783
48783,N,0.900,N,49107
49107,N,0.714,N,49364
49364,N,0.603,N,49581
49581,N,0.631,N,49808
49808,N,0.894,N,50130
50130,N,1.061,N,50512
50512,N,0.636,N,50741
50741,N,1.019,N,51108
51108,N,0.711,N,51364
51364,N,0.944,N,51704
51704,N,0.872,N,52018
52018,N,0.775,N,52297
52297,N,0.808,N,52588
52588,N,1.022,N,52956
52956,N,0.892,N,53277
53277,N,0.908,N,53604
53604,N,0.664,N,53843
53843,N,0.711,N,54099
54099,N,0.567,N,54303
54303,N,0.914,N,54632
54632,N,0.775,N,54911
54911,N,0.692,N,55160
55160,N,0.742,N,55427
55427,N,0.811,N,55719
55719,N,0.586,N,55930
55930,N,1.028,N,56300
56300,N,0.775,N,56579
56579,N,0.889,N,56899
56899,N,0.706,N,57153
57153,N,0.686,N,57400
57400,N,0.833,N,57700
57700,N,0.656,N,57936
57936,N,0.678,N,58180
58180,N,0.594,V,58394
58394,V,0.753,N,58665
58665,N,0.800,N,58953
58953,N,0.822,N,59249
59249,N,1.056,N,59629
59629,N,0.653,N,59864
59864,N,0.917,N,60194
60194,N,0.744,N,60462
60462,N,0.803,N,60751
60751,N,0.742,N,61018
61018,N,0.922,N,61350
61350,N,0.917,N,61680
61680,N,0.636,N,61909
61909,N,0.828,N,62207
62207,N,0.642,N,62438
62438,N,0.811,N,62730
62730,N,0.819,N,63025
63025,N,0.458,F,63190
63190,F,1.083,N,63580
63580,N,0.903,N,63905
63905,N,0.622,N,64129
64129,N,0.706,N,64383
64383,N,0.869,N,64696
64696,N,0.819,N,64991
64991,N,1.081,N,65380
65380,N,0.767,N,65656
65656,N,0.850,N,65962
65962,N,0.981,N,66315
66315,N,0.647,N,66548
66548,N,0.794,N,66834
66834,N,0.747,N,67103
67103,N,0.881,N,67420
67420,N,0.800,N,67708
67708,N,0.508,N,67891
67891,N,0.883,N,68209
68209,N,0.658,N,68446
68446,N,0.764,N,68721
68721,N,0.692,N,68970
68970,N,0.678,N,69214
69214,N,0.756,N,69486
69486,N,0.814,N,69779
69779,N,0.800,N,70067
70067,N,0.722,N,70327
70327,N,0.728,N,70589
70589,N,0.900,N,70913
70913,N,0.933,N,71249
71249,N,0.867,N,71561
71561,N,0.711,N,71817
71817,N,0.819,N,72112
72112,N,0.958,N,72457
72457,N,0.775,N,72736
72736,N,1.036,N,73109
73109,N,0.592,N,73322
73322,N,0.869,N,73635
73635,N,0.686,N,73882
73882,N,0.667,N,74122
74122,N,0.775,N,74401
74401,N,0.689,N,74649
74649,N,0.794,N,74935
74935,N,0.942,N,75274
75274,N,0.747,N,75543
75543,N,0.736,N,75808
75808,N,0.828,N,76106
76106,N,0.828,N,76404
76404,N,0.797,N,76691
76691,N,0.650,N,76925
76925,N,0.789,N,77209
77209,N,0.769,N,77486
77486,N,0.594,N,77700
77700,N,0.714,N,77957
77957,N,0.767,N,78233
78233,N,0.694,N,78483
78483,N,0.819,N,78778
78778,N,0.561,V,78980
78980,V,1.075,N,79367
79367,N,0.686,N,79614
79614,N,0.678,N,79858
79858,N,0.914,N,80187
80187,N,0.756,N,80459
80459,N,0.739,N,80725
80725,N,0.839,N,81027
81027,N,0.981,N,81380
81380,N,1.044,N,81756
81756,N,0.733,N,82020
82020,N,0.739,N,82286
82286,N,0.633,N,82514
82514,N,0.800,N,82802
82802,N,0.997,N,83161
83161,N,0.578,V,83369
83369,V,0.911,N,83697
83697,N,0.742,N,83964
83964,N,0.878,N,84280
84280,N,0.850,N,84586
84586,N,0.744,N,84854
84854,N,0.611,N,85074
85074,N,0.778,N,85354
85354,N,0.589,N,85566
85566,N,0.900,N,85890
85890,N,0.844,N,86194
86194,N,0.761,N,86468
86468,N,0.625,N,86693
86693,N,0.886,N,87012
87012,N,1.069,N,87397
87397,N,0.753,N,87668
87668,N,0.697,N,87919
87919,N,0.839,N,88221
88221,N,0.789,N,88505
88505,N,0.567,N,88709
88709,N,0.919,N,89040
89040,N,0.753,N,89311
89311,N,0.714,N,89568
89568,N,0.847,N,89873
89873,N,0.878,N,90189
90189,N,1.089,N,90581
90581,N,0.853,N,90888
90888,N,0.950,N,91230
91230,N,0.614,N,91451
91451,N,0.547,N,91648
91648,N,0.589,N,91860
91860,N,1.211,N,92296
92296,N,0.756,N,92568
92568,N,0.581,N,92777
92777,N,0.697,N,93028
93028,N,0.836,N,93329
93329,N,0.786,N,93612
93612,N,0.675,N,93855
93855,N,0.678,N,94099
94099,N,0.572,N,94305
94305,N,0.867,N,94617
94617,N,0.961,N,94963
94963,N,0.808,N,95254
95254,N,0.775,N,95533
95533,N,0.906,N,95859
95859,N,0.783,N,96141
96141,N,0.842,N,96444
96444,N,1.122,N,96848
96848,N,0.611,N,97068
97068,N,0.792,N,97353
97353,N,0.789,N,97637
97637,N,0.775,N,97916
97916,N,0.878,N,98232
98232,N,0.575,N,98439
98439,N,0.867,N,98751
98751,N,0.550,N,98949
98949,N,0.825,N,99246
99246,N,0.806,N,99536
99536,N,0.764,N,99811
99811,N,0.606,V,100029
100029,V,0.989,N,100385
100385,N,0.578,N,100593
100593,N,0.744,N,100861
100861,N,0.636,N,101090
101090,N,0.714,N,101347
101347,N,0.619,N,101570
101570,N,1.056,N,101950
101950,N,1.022,N,102318
102318,N,0.658,N,102555
102555,N,0.778,N,102835
102835,N,0.711,N,103091
103091,N,0.892,N,103412
103412,N,0.764,N,103687
103687,N,0.611,N,103907
103907,N,0.853,N,104214
104214,N,0.600,N,104430
104430,N,0.753,N,104701
104701,N,0.867,N,105013
105013,N,0.667,N,105253
105253,N,0.750,N,105523
105523,N,0.606,N,105741
105741,N,0.797,N,106028
106028,N,0.847,N,106333
106333,N,0.744,N,106601
106601,N,1.064,N,106984
106984,N,0.928,N,107318
107318,N,0.847,N,107623
107623,N,0.814,N,107916
107916,N,0.742,N,108183
108183,N,0.633,N,108411
108411,N,2.581,N,109340
109340,N,0.983,N,109694
109694,N,0.875,N,110009
110009,N,0.672,A,110251
110251,A,1.011,N,110615
110615,N,0.914,N,110944
110944,N,0.883,N,111262
111262,N,0.858,N,111571
111571,N,0.853,N,111878
111878,N,0.853,N,112185
112185,N,0.756,A,112457
112457,A,1.028,N,112827
112827,N,0.839,N,113129
113129,N,0.872,N,113443
113443,N,0.850,N,113749
113749,N,0.861,N,114059
114059,N,0.814,N,114352
114352,N,0.922,N,114684
114684,N,0.781,A,114965
114965,A,0.933,N,115301
115301,N,0.808,A,115592
115592,A,0.922,N,115924
115924,N,0.797,N,116211
116211,N,0.922,N,116543
116543,N,1.603,N,117120
117120,N,0.819,N,117415
117415,N,0.800,N,117703
117703,N,0.819,N,117998
117998,N,0.719,N,118257
118257,N,0.767,N,118533
118533,N,0.644,N,118765
118765,N,0.828,N,119063
119063,N,0.828,N,119361
119361,N,0.822,N,119657
119657,N,0.769,N,119934
119934,N,0.650,N,120168
120168,N,0.797,N,120455
