t0,b0,t1,b1,sec
58,L,0.800,L,346
346,L,0.872,L,660
660,L,0.875,L,975
975,L,0.875,L,1290
1290,L,0.881,L,1607
1607,L,0.828,L,1905
1905,L,0.639,V,2135
2135,V,0.956,L,2479
2479,L,0.772,L,2757
2757,L,0.878,L,3073
3073,L,0.450,V,3235
3235,V,1.275,L,3694
3694,L,0.772,L,3972
3972,L,0.719,L,4231
4231,L,0.731,L,4494
4494,L,0.758,L,4767
4767,L,0.764,L,5042
5042,L,0.775,L,5321
5321,L,0.881,L,5638
5638,L,0.894,L,5960
5960,L,0.747,L,6229
6229,L,0.722,L,6489
6489,L,0.728,L,6751
6751,L,0.781,L,7032
7032,L,0.817,L,7326
7326,L,0.819,L,7621
7621,L,0.803,L,7910
7910,L,0.833,L,8210
8210,L,0.767,L,8486
8486,L,0.714,L,8743
8743,L,0.747,L,9012
9012,L,0.781,L,9293
9293,L,0.825,L,9590
9590,L,0.861,L,9900
9900,L,0.825,L,10197
10197,L,0.767,L,10473
10473,L,0.772,L,10751
10751,L,0.742,L,11018
11018,L,0.753,L,11289
11289,L,0.783,L,11571
11571,L,0.814,L,11864
11864,L,0.842,L,12167
12167,L,0.825,L,12464
12464,L,0.561,V,12666
12666,V,0.939,L,13004
13004,L,0.747,L,13273
13273,L,0.786,L,13556
13556,L,0.786,L,13839
13839,L,0.808,L,14130
14130,L,0.825,L,14427
14427,L,0.797,L,14714
14714,L,0.775,L,14993
14993,L,0.750,L,15263
15263,L,0.736,L,15528
15528,L,0.817,L,15822
15822,L,0.856,L,16130
16130,L,0.844,L,16434
16434,L,0.825,L,16731
16731,L,0.769,L,17008
17008,L,0.750,L,17278
17278,L,0.731,L,17541
17541,L,0.747,L,17810
17810,L,0.764,L,18085
18085,L,0.847,L,18390
18390,L,0.847,L,18695
18695,L,0.814,L,18988
18988,L,0.783,L,19270
19270,L,0.756,L,19542
19542,L,0.792,L,19827
19827,L,0.806,L,20117
20117,L,0.811,L,20409
20409,L,0.825,L,20706
20706,L,0.853,L,21013
21013,L,0.764,L,21288
21288,L,0.722,L,21548
21548,L,0.725,L,21809
21809,L,0.747,L,22078
22078,L,0.819,L,22373
22373,L,0.850,L,22679
22679,L,0.828,L,22977
22977,L,0.783,L,23259
23259,L,0.764,L,23534
23534,L,0.717,L,23792
23792,L,0.700,L,24044
24044,L,0.744,L,24312
24312,L,0.775,L,24591
24591,L,0.850,L,24897
24897,L,1.011,L,25261
25261,L,0.786,L,25544
25544,L,0.731,L,25807
25807,L,0.758,L,26080
26080,L,0.742,L,26347
26347,L,0.750,L,26617
26617,L,0.786,L,26900
26900,L,0.811,L,27192
27192,L,0.844,L,27496
27496,L,0.783,L,27778
27778,L,0.714,L,28035
28035,L,0.433,V,28191
28191,V,1.061,L,28573
28573,L,0.792,L,28858
28858,L,0.614,V,29079
29079,V,0.992,L,29436
29436,L,0.772,L,29714
29714,L,0.422,V,29866
29866,V,1.022,L,30234
30234,L,0.678,L,30478
30478,L,0.464,V,30645
30645,V,0.994,L,31003
31003,L,0.800,L,31291
31291,L,0.542,V,31486
31486,V,0.994,L,31844
31844,L,0.694,L,32094
32094,L,0.661,L,32332
32332,L,0.653,L,32567
32567,L,0.683,L,32813
32813,L,0.708,L,33068
33068,L,0.722,L,33328
33328,L,0.583,V,33538
33538,V,1.164,L,33957
33957,L,0.725,L,34218
34218,L,0.725,L,34479
34479,L,0.728,L,34741
34741,L,0.778,L,35021
35021,L,0.786,L,35304
35304,L,0.806,L,35594
35594,L,0.786,L,35877
35877,L,0.817,L,36171
36171,L,0.778,L,36451
36451,L,0.733,L,36715
36715,L,0.719,L,36974
36974,L,0.731,L,37237
37237,L,0.794,L,37523
37523,L,0.803,L,37812
37812,L,0.783,L,38094
38094,L,0.739,L,38360
38360,L,0.742,L,38627
38627,L,0.692,L,38876
38876,L,0.692,L,39125
39125,L,0.711,L,39381
39381,L,0.747,L,39650
39650,L,0.794,L,39936
39936,L,0.861,L,40246
40246,L,0.422,V,40398
40398,V,1.156,L,40814
40814,L,0.747,L,41083
41083,L,0.775,L,41362
41362,L,0.783,L,41644
41644,L,0.786,L,41927
41927,L,0.853,L,42234
42234,L,0.428,V,42388
42388,V,1.325,L,42865
42865,L,0.761,L,43139
43139,L,0.750,L,43409
43409,L,0.833,L,43709
43709,L,0.825,L,44006
44006,L,0.850,L,44312
44312,L,0.864,L,44623
44623,L,0.431,V,44778
44778,V,1.211,L,45214
45214,L,0.750,L,45484
45484,L,0.764,L,45759
45759,L,0.383,V,45897
45897,V,1.317,L,46371
46371,L,0.861,L,46681
46681,L,0.847,L,46986
46986,L,0.406,V,47132
47132,V,1.119,L,47535
47535,L,0.753,L,47806
47806,L,0.769,L,48083
48083,L,0.783,L,48365
48365,L,0.811,L,48657
48657,L,0.878,L,48973
48973,L,0.781,L,49254
49254,L,0.706,L,49508
49508,L,0.681,L,49753
49753,L,0.731,L,50016
50016,L,0.753,L,50287
50287,L,0.817,L,50581
50581,L,0.833,L,50881
50881,L,0.822,L,51177
51177,L,0.819,L,51472
51472,L,0.394,V,51614
51614,V,1.103,L,52011
52011,L,0.728,L,52273
52273,L,0.733,L,52537
52537,L,0.803,L,52826
52826,L,0.800,L,53114
53114,L,0.550,V,53312
53312,V,0.986,L,53667
53667,L,0.719,L,53926
53926,L,0.722,L,54186
54186,L,0.700,L,54438
54438,L,0.747,L,54707
54707,L,0.783,L,54989
54989,L,0.811,L,55281
55281,L,0.836,L,55582
55582,L,0.797,L,55869
55869,L,0.361,V,55999
55999,V,1.211,L,56435
56435,L,0.797,L,56722
56722,L,0.572,V,56928
56928,V,1.150,L,57342
57342,L,0.831,L,57641
57641,L,0.822,L,57937
57937,L,0.442,V,58096
58096,V,0.411,V,58244
58244,V,1.261,L,58698
58698,L,0.811,L,58990
58990,L,0.817,L,59284
59284,L,0.792,L,59569
59569,L,0.797,L,59856
59856,L,0.750,L,60126
60126,L,0.736,L,60391
60391,L,0.739,L,60657
60657,L,0.481,V,60830
60830,V,1.128,L,61236
61236,L,0.856,L,61544
61544,L,0.881,L,61861
61861,L,0.658,V,62098
62098,V,0.983,L,62452
62452,L,0.747,L,62721
62721,L,0.564,V,62924
62924,V,1.033,L,63296
63296,L,0.786,L,63579
63579,L,0.864,L,63890
63890,L,0.872,L,64204
