t0,b0,t1,b1,sec
189,N,1.136,N,598
598,N,1.133,N,1006
1006,N,1.117,N,1408
1408,N,1.183,N,1834
1834,N,1.153,N,2249
2249,N,1.189,N,2677
2677,N,1.189,N,3105
3105,N,1.178,N,3529
3529,N,1.192,N,3958
3958,N,1.178,N,4382
4382,N,1.161,N,4800
4800,N,1.219,N,5239
5239,N,1.206,N,5673
5673,N,1.181,N,6098
6098,N,1.256,N,6550
6550,N,1.203,N,6983
6983,N,1.244,N,7431
7431,N,1.222,N,7871
7871,N,1.247,N,8320
8320,N,1.244,N,8768
8768,N,1.225,N,9209
9209,N,1.225,N,9650
9650,N,1.192,N,10079
10079,N,1.222,N,10519
10519,N,1.139,N,10929
10929,N,1.158,N,11346
11346,N,1.150,N,11760
11760,N,1.164,N,12179
12179,N,1.231,N,12622
12622,N,1.231,N,13065
13065,N,1.211,N,13501
13501,N,1.258,N,13954
13954,N,1.206,N,14388
14388,N,1.258,N,14841
14841,N,1.228,N,15283
15283,N,1.197,N,15714
15714,N,1.217,N,16152
16152,N,1.189,N,16580
16580,N,1.228,N,17022
17022,N,1.194,N,17452
17452,N,1.219,N,17891
17891,N,1.267,N,18347
18347,N,1.186,N,18774
18774,N,1.256,N,19226
19226,N,1.244,N,19674
19674,N,1.203,N,20107
20107,N,1.211,N,20543
20543,N,1.222,N,20983
20983,N,1.214,N,21420
21420,N,1.208,N,21855
21855,N,1.233,N,22299
22299,N,1.211,N,22735
22735,N,1.211,N,23171
23171,N,1.242,N,23618
23618,N,1.192,N,24047
24047,N,1.225,N,24488
24488,N,1.153,N,24903
24903,N,1.200,N,25335
25335,N,1.169,N,25756
25756,N,1.156,N,26172
26172,N,1.225,N,26613
26613,N,1.175,N,27036
27036,N,1.222,N,27476
27476,N,1.167,N,27896
27896,N,1.225,N,28337
28337,N,1.225,N,28778
28778,N,1.178,N,29202
29202,N,1.236,N,29647
29647,N,1.119,N,30050
30050,N,1.211,N,30486
30486,N,1.178,N,30910
30910,N,1.208,N,31345
31345,N,1.228,N,31787
31787,N,1.231,N,32230
32230,N,1.261,N,32684
32684,N,1.203,N,33117
33117,N,1.258,N,33570
33570,N,1.208,N,34005
34005,N,1.253,N,34456
34456,N,1.203,N,34889
34889,N,1.219,N,35328
35328,N,1.200,N,35760
35760,N,1.181,N,36185
36185,N,1.233,N,36629
36629,N,1.219,N,37068
37068,N,1.206,N,37502
37502,N,1.228,N,37944
37944,N,1.194,N,38374
38374,N,1.189,N,38802
38802,N,1.161,N,39220
39220,N,1.222,N,39660
39660,N,1.178,N,40084
40084,N,1.200,N,40516
40516,N,1.225,N,40957
40957,N,1.203,N,41390
41390,N,1.219,N,41829
