t0,b0,t1,b1,sec
204,N,0.767,N,480
480,N,0.775,N,759
759,N,0.764,N,1034
1034,N,0.756,N,1306
1306,N,0.744,N,1574
1574,N,0.781,N,1855
1855,N,0.750,N,2125
2125,N,0.717,N,2383
2383,N,0.731,N,2646
2646,N,0.728,N,2908
2908,N,0.742,N,3175
3175,N,0.747,N,3444
3444,N,0.739,N,3710
3710,N,0.714,N,3967
3967,N,0.753,N,4238
4238,N,0.767,N,4514
4514,N,0.736,N,4779
4779,N,0.714,N,5036
5036,N,0.733,N,5300
5300,N,0.744,N,5568
5568,N,0.761,N,5842
5842,N,0.736,N,6107
6107,N,0.733,N,6371
6371,N,0.758,N,6644
6644,N,0.764,N,6919
6919,N,0.736,N,7184
7184,N,0.719,N,7443
7443,N,0.733,N,7707
7707,N,0.747,N,7976
7976,N,0.758,N,8249
8249,N,0.669,V,8490
8490,V,0.794,N,8776
8776,N,0.750,N,9046
9046,N,0.764,N,9321
9321,N,0.736,N,9586
9586,N,0.736,N,9851
9851,N,0.742,N,10118
10118,N,0.750,N,10388
10388,N,0.775,N,10667
10667,N,0.761,N,10941
10941,N,0.744,N,11209
11209,N,0.744,N,11477
11477,N,0.786,N,11760
11760,N,0.764,N,12035
12035,N,0.758,N,12308
12308,N,0.764,N,12583
12583,N,0.747,N,12852
12852,N,0.772,N,13130
13130,N,0.756,N,13402
13402,N,0.739,N,13668
13668,N,0.736,N,13933
13933,N,0.781,N,14214
14214,N,0.742,N,14481
14481,N,0.725,N,14742
14742,N,0.742,N,15009
15009,N,0.742,N,15276
15276,N,0.756,N,15548
15548,N,0.764,N,15823
15823,N,0.761,N,16097
16097,N,0.761,N,16371
16371,N,0.814,N,16664
16664,N,0.772,N,16942
16942,N,0.747,N,17211
17211,N,0.772,N,17489
17489,N,0.767,N,17765
17765,N,0.778,N,18045
18045,N,0.753,N,18316
18316,N,0.742,N,18583
18583,N,0.742,N,18850
18850,N,0.761,N,19124
19124,N,0.736,N,19389
19389,N,0.703,N,19642
19642,N,0.731,N,19905
19905,N,0.733,N,20169
20169,N,0.747,N,20438
20438,N,0.747,N,20707
20707,N,0.736,N,20972
20972,N,0.725,N,21233
21233,N,0.764,N,21508
21508,N,0.747,N,21777
21777,N,0.719,N,22036
22036,N,0.597,V,22251
22251,V,0.889,N,22571
22571,N,0.769,N,22848
22848,N,0.556,A,23048
23048,A,0.811,N,23340
23340,N,0.803,N,23629
23629,N,0.817,N,23923
23923,N,0.786,N,24206
24206,N,0.761,N,24480
24480,N,0.769,N,24757
24757,N,0.761,N,25031
25031,N,0.783,N,25313
25313,N,0.747,N,25582
25582,N,0.739,N,25848
25848,N,0.761,N,26122
26122,N,0.508,V,26305
26305,V,1.011,N,26669
26669,N,0.733,N,26933
26933,N,0.750,N,27203
27203,N,0.717,N,27461
27461,N,0.756,N,27733
27733,N,0.747,N,28002
28002,N,0.742,N,28269
28269,N,0.753,N,28540
28540,N,0.789,N,28824
28824,N,0.753,N,29095
29095,N,0.739,N,29361
29361,N,0.758,N,29634
29634,N,0.747,N,29903
29903,N,0.769,N,30180
30180,N,0.769,N,30457
30457,N,0.753,N,30728
30728,N,0.742,N,30995
30995,N,0.761,N,31269
31269,N,0.736,N,31534
31534,N,0.692,N,31783
31783,N,0.736,N,32048
32048,N,0.733,N,32312
32312,N,0.739,N,32578
32578,N,0.750,N,32848
32848,N,0.733,N,33112
33112,N,0.719,N,33371
