t0,b0,t1,b1,sec
351,N,1.036,N,724
724,N,1.006,N,1086
1086,N,1.006,N,1448
1448,N,1.058,N,1829
1829,N,1.022,N,2197
2197,N,1.039,N,2571
2571,N,0.964,N,2918
2918,N,0.878,N,3234
3234,N,0.936,N,3571
3571,N,1.000,N,3931
3931,N,0.972,N,4281
4281,N,0.919,N,4612
4612,N,0.931,N,4947
4947,N,0.856,N,5255
5255,N,0.842,N,5558
5558,N,0.847,N,5863
5863,N,0.864,N,6174
6174,N,0.828,N,6472
6472,N,0.792,N,6757
6757,N,0.800,N,7045
7045,N,0.808,N,7336
7336,N,0.775,N,7615
7615,N,0.783,N,7897
7897,N,0.794,N,8183
8183,N,0.811,N,8475
8475,N,0.786,N,8758
8758,N,0.742,N,9025
9025,N,0.683,N,9271
9271,N,0.683,N,9517
9517,N,0.700,N,9769
9769,N,0.747,N,10038
10038,N,0.769,N,10315
10315,N,0.744,N,10583
10583,N,0.839,N,10885
10885,N,0.997,N,11244
11244,N,0.956,N,11588
11588,N,0.964,N,11935
11935,N,0.978,N,12287
12287,N,1.006,N,12649
12649,N,0.978,N,13001
13001,N,0.883,N,13319
13319,N,0.828,N,13617
13617,N,0.836,N,13918
13918,N,0.858,N,14227
14227,N,0.936,N,14564
14564,N,0.942,N,14903
14903,N,0.911,N,15231
15231,N,0.917,N,15561
15561,N,0.942,N,15900
15900,N,0.958,N,16245
16245,N,1.000,N,16605
16605,N,1.092,N,16998
16998,N,0.989,N,17354
17354,N,0.964,N,17701
17701,N,0.903,N,18026
18026,N,0.853,N,18333
18333,N,0.864,N,18644
18644,N,0.889,N,18964
18964,N,0.864,N,19275
19275,N,0.844,N,19579
19579,N,0.806,N,19869
19869,N,0.742,N,20136
20136,N,0.750,N,20406
20406,N,0.789,N,20690
20690,N,0.831,N,20989
20989,N,0.864,N,21300
21300,N,0.936,N,21637
21637,N,1.031,N,22008
22008,N,0.989,N,22364
22364,N,0.903,N,22689
22689,N,0.908,N,23016
23016,N,0.967,N,23364
23364,N,0.986,N,23719
23719,N,0.914,N,24048
24048,N,0.872,N,24362
24362,N,0.892,N,24683
24683,N,0.908,N,25010
25010,N,0.911,N,25338
25338,N,0.997,N,25697
25697,N,1.031,N,26068
26068,N,1.017,N,26434
26434,N,0.981,N,26787
26787,N,0.975,N,27138
27138,N,0.925,N,27471
27471,N,0.942,N,27810
27810,N,0.975,N,28161
28161,N,0.942,N,28500
28500,N,0.836,N,28801
28801,N,0.844,N,29105
29105,N,0.842,N,29408
29408,N,0.844,N,29712
29712,N,0.867,N,30024
30024,N,0.861,N,30334
30334,N,0.822,N,30630
30630,N,0.806,N,30920
30920,N,0.750,N,31190
31190,N,0.756,N,31462
31462,N,0.733,N,31726
31726,N,0.800,N,32014
32014,N,0.894,N,32336
32336,N,0.919,N,32667
32667,N,0.556,V,32867
32867,V,0.494,V,33045
33045,V,1.197,N,33476
33476,N,0.492,V,33653
33653,V,0.464,V,33820
33820,V,1.347,N,34305
34305,N,1.003,N,34666
34666,N,0.533,V,34858
34858,V,1.172,N,35280
35280,N,0.522,V,35468
35468,V,0.472,V,35638
35638,V,1.286,N,36101
36101,N,0.525,V,36290
36290,V,1.297,N,36757
36757,N,0.539,V,36951
36951,V,0.478,V,37123
37123,V,1.272,N,37581
37581,N,0.922,N,37913
37913,N,0.497,V,38092
38092,V,0.486,V,38267
38267,V,1.356,N,38755
38755,N,0.511,V,38939
38939,V,0.497,V,39118
39118,V,1.311,N,39590
39590,N,0.869,N,39903
39903,N,0.506,V,40085
40085,V,0.472,V,40255
40255,V,1.275,N,40714
40714,N,0.886,N,41033
41033,N,0.525,V,41222
41222,V,0.481,V,41395
41395,V,1.228,N,41837
41837,N,0.461,V,42003
42003,V,1.211,N,42439
42439,N,0.517,V,42625
42625,V,0.481,V,42798
42798,V,1.325,N,43275
43275,N,0.514,V,43460
43460,V,1.239,N,43906
43906,N,0.494,V,44084
44084,V,1.175,N,44507
44507,N,0.514,V,44692
44692,V,0.486,V,44867
44867,V,1.342,N,45350
45350,N,0.547,V,45547
45547,V,1.192,N,45976
45976,N,0.500,V,46156
46156,V,0.464,V,46323
46323,V,1.261,N,46777
46777,N,0.497,V,46956
46956,V,1.269,N,47413
47413,N,0.536,V,47606
47606,V,0.483,V,47780
47780,V,1.236,N,48225
48225,N,0.522,V,48413
48413,V,0.431,V,48568
48568,V,1.225,N,49009
49009,N,0.506,V,49191
49191,V,0.508,V,49374
49374,V,1.281,N,49835
49835,N,0.519,V,50022
50022,V,1.117,N,50424
50424,N,0.508,V,50607
50607,V,0.461,V,50773
50773,V,1.219,N,51212
51212,N,0.522,V,51400
51400,V,1.250,N,51850
51850,N,0.519,V,52037
52037,V,0.483,V,52211
52211,V,1.250,N,52661
52661,N,0.486,V,52836
52836,V,1.219,N,53275
53275,N,0.842,N,53578
53578,N,0.819,N,53873
53873,N,0.558,V,54074
54074,V,0.497,V,54253
54253,V,1.286,N,54716
54716,N,0.478,V,54888
54888,V,0.486,V,55063
55063,V,1.378,N,55559
55559,N,0.522,V,55747
55747,V,1.333,N,56227
56227,N,0.892,N,56548
56548,N,0.817,N,56842
56842,N,0.922,N,57174
57174,N,0.892,N,57495
57495,N,0.525,V,57684
57684,V,0.531,V,57875
57875,V,1.306,N,58345
58345,N,0.525,V,58534
58534,V,1.272,N,58992
58992,N,0.494,V,59170
59170,V,0.450,V,59332
59332,V,1.214,N,59769
59769,N,0.514,V,59954
59954,V,1.328,N,60432
60432,N,0.567,V,60636
60636,V,1.239,N,61082
61082,N,0.542,V,61277
61277,V,1.256,N,61729
61729,N,1.028,N,62099
62099,N,1.081,N,62488
62488,N,0.931,N,62823
62823,N,0.847,N,63128
63128,N,1.031,N,63499
63499,N,0.533,V,63691
63691,V,0.481,V,63864
63864,V,0.475,V,64035
64035,V,1.481,N,64568
64568,N,0.550,V,64766
64766,V,1.447,N,65287
65287,N,1.161,N,65705
65705,N,1.108,N,66104
66104,N,1.058,N,66485
66485,N,1.114,N,66886
66886,N,1.156,N,67302
67302,N,1.111,N,67702
67702,N,1.089,N,68094
68094,N,1.028,N,68464
68464,N,1.125,N,68869
68869,N,1.114,N,69270
69270,N,1.014,N,69635
69635,N,0.914,N,69964
69964,N,0.878,N,70280
70280,N,0.939,N,70618
70618,N,1.056,N,70998
70998,N,1.136,N,71407
71407,N,1.133,N,71815
71815,N,1.050,N,72193
72193,N,1.017,N,72559
72559,N,1.072,N,72945
72945,N,1.086,N,73336
73336,N,1.094,N,73730
73730,N,0.992,N,74087
74087,N,0.892,N,74408
74408,N,0.928,N,74742
74742,N,1.100,N,75138
75138,N,1.044,N,75514
75514,N,1.092,N,75907
75907,N,1.056,N,76287
76287,N,1.064,N,76670
76670,N,0.983,N,77024
77024,N,1.044,N,77400
77400,N,1.031,N,77771
77771,N,1.069,N,78156
78156,N,0.956,N,78500
78500,N,0.989,N,78856
78856,N,1.125,N,79261
79261,N,1.081,N,79650
79650,N,1.064,N,80033
80033,N,0.947,N,80374
80374,N,0.867,N,80686
80686,N,0.925,N,81019
81019,N,1.031,N,81390
81390,N,1.150,N,81804
81804,N,1.136,N,82213
82213,N,1.033,N,82585
82585,N,0.997,N,82944
82944,N,1.008,N,83307
83307,N,0.989,N,83663
83663,N,1.031,N,84034
84034,N,1.114,N,84435
84435,N,1.114,N,84836
84836,N,1.047,N,85213
85213,N,1.075,N,85600
85600,N,1.142,N,86011
86011,N,1.025,N,86380
86380,N,1.042,N,86755
86755,N,1.047,N,87132
87132,N,1.042,N,87507
87507,N,1.058,N,87888
87888,N,1.139,N,88298
88298,N,1.147,N,88711
88711,N,1.069,N,89096
89096,N,0.928,N,89430
89430,N,0.867,N,89742
89742,N,0.875,N,90057
90057,N,0.947,N,90398
90398,N,1.053,N,90777
90777,N,0.989,N,91133
91133,N,0.892,N,91454
91454,N,0.831,N,91753
91753,N,0.814,N,92046
92046,N,0.831,N,92345
92345,N,0.869,N,92658
92658,N,0.992,N,93015
93015,N,1.050,N,93393
93393,N,0.889,N,93713
93713,N,0.892,N,94034
94034,N,0.947,N,94375
94375,N,0.947,N,94716
94716,N,0.903,N,95041
95041,N,0.942,N,95380
95380,N,0.933,N,95716
95716,N,0.525,V,95905
95905,V,1.194,N,96335
96335,N,0.908,N,96662
96662,N,0.961,N,97008
97008,N,0.894,N,97330
97330,N,0.806,N,97620
97620,N,0.803,N,97909
97909,N,0.856,N,98217
98217,N,0.822,N,98513
98513,N,0.850,N,98819
98819,N,0.875,N,99134
99134,N,0.936,N,99471
99471,N,0.933,N,99807
99807,N,0.864,N,100118
100118,N,0.900,N,100442
100442,N,0.961,N,100788
100788,N,1.000,N,101148
101148,N,1.028,N,101518
101518,N,1.014,N,101883
101883,N,0.961,N,102229
102229,N,0.917,N,102559
102559,N,0.972,N,102909
102909,N,1.089,N,103301
103301,N,1.017,N,103667
103667,N,1.039,N,104041
104041,N,1.022,N,104409
104409,N,1.025,N,104778
104778,N,0.958,N,105123
105123,N,1.056,N,105503
105503,N,1.097,N,105898
105898,N,1.083,N,106288
106288,N,0.953,N,106631
106631,N,0.961,N,106977
106977,N,1.081,N,107366
107366,N,1.136,N,107775
107775,N,1.050,N,108153
108153,N,1.067,N,108537
108537,N,1.064,N,108920
108920,N,1.025,N,109289
109289,N,1.053,N,109668
109668,N,1.100,N,110064
110064,N,1.022,N,110432
110432,N,0.986,N,110787
110787,N,0.969,N,111136
111136,N,0.928,N,111470
111470,N,1.008,N,111833
111833,N,1.092,N,112226
112226,N,1.083,N,112616
112616,N,0.942,N,112955
112955,N,0.972,N,113305
113305,N,1.019,N,113672
113672,N,1.075,N,114059
114059,N,0.956,N,114403
114403,N,0.931,N,114738
114738,N,0.956,N,115082
115082,N,0.961,N,115428
115428,N,0.933,N,115764
115764,N,0.992,N,116121
116121,N,1.142,N,116532
116532,N,1.047,N,116909
116909,N,1.028,N,117279
117279,N,1.036,N,117652
117652,N,0.939,N,117990
117990,N,1.036,N,118363
118363,N,1.100,N,118759
118759,N,1.058,N,119140
119140,N,0.958,N,119485
119485,N,1.014,N,119850
119850,N,1.036,N,120223
120223,N,1.056,N,120603
120603,N,1.117,N,121005
121005,N,1.103,N,121402
121402,N,1.022,N,121770
121770,N,0.969,N,122119
122119,N,0.975,N,122470
122470,N,0.944,N,122810
122810,N,0.911,N,123138
123138,N,0.961,N,123484
123484,N,1.108,N,123883
123883,N,1.014,N,124248
124248,N,1.103,N,124645
124645,N,1.075,N,125032
125032,N,1.067,N,125416
125416,N,1.033,N,125788
125788,N,0.911,N,126116
126116,N,0.933,N,126452
126452,N,1.000,N,126812
126812,N,0.989,N,127168
127168,N,1.100,N,127564
127564,N,1.086,N,127955
127955,N,0.986,N,128310
128310,N,1.019,N,128677
128677,N,1.033,N,129049
129049,N,1.108,N,129448
129448,N,1.031,N,129819
129819,N,1.014,N,130184
130184,N,0.986,N,130539
130539,N,0.922,N,130871
130871,N,1.006,N,131233
131233,N,1.108,N,131632
131632,N,1.056,N,132012
132012,N,1.028,N,132382
132382,N,0.944,N,132722
132722,N,0.989,N,133078
133078,N,1.075,N,133465
133465,N,1.028,N,133835
133835,N,1.033,N,134207
134207,N,1.006,N,134569
134569,N,0.931,N,134904
134904,N,0.964,N,135251
135251,N,1.014,N,135616
135616,N,1.006,N,135978
135978,N,1.044,N,136354
136354,N,1.028,N,136724
136724,N,0.928,N,137058
137058,N,0.967,N,137406
137406,N,0.975,N,137757
137757,N,0.953,N,138100
138100,N,1.003,N,138461
138461,N,0.992,N,138818
138818,N,0.986,N,139173
139173,N,0.992,N,139530
139530,N,0.958,N,139875
139875,N,1.006,N,140237
140237,N,0.933,N,140573
140573,N,0.967,N,140921
140921,N,0.992,N,141278
