t0,b0,t1,b1,sec
50,R,0.728,V,312
312,V,1.453,R,835
835,R,0.675,V,1078
1078,V,1.417,R,1588
1588,R,0.647,V,1821
1821,V,1.447,R,2342
2342,R,0.697,V,2593
2593,V,1.439,R,3111
3111,R,0.683,V,3357
3357,V,1.389,R,3857
3857,R,0.653,V,4092
4092,V,1.514,R,4637
4637,R,0.700,V,4889
4889,V,1.444,R,5409
5409,R,0.664,V,5648
5648,V,1.422,R,6160
6160,R,0.689,V,6408
6408,V,1.475,R,6939
6939,R,0.700,V,7191
7191,V,1.414,R,7700
7700,R,0.658,V,7937
7937,V,1.389,R,8437
8437,R,0.714,V,8694
8694,V,1.447,R,9215
9215,R,0.689,V,9463
9463,V,1.350,R,9949
9949,R,0.686,V,10196
10196,V,1.369,R,10689
10689,R,0.694,V,10939
10939,V,1.419,R,11450
11450,R,0.692,V,11699
11699,V,1.383,R,12197
12197,R,0.664,V,12436
12436,V,1.389,R,12936
12936,R,0.733,V,13200
13200,V,0.411,V,13348
13348,V,1.025,L,13717
13717,L,0.694,V,13967
13967,V,0.439,V,14125
14125,V,0.383,V,14263
14263,V,0.719,L,14522
14522,L,1.033,!,14894
14894,!,0.344,!,15018
15018,!,0.333,!,15138
15138,!,0.333,!,15258
15258,!,0.358,!,15387
15387,!,0.367,!,15519
15519,!,0.342,!,15642
15642,!,0.325,!,15759
15759,!,0.408,!,15906
15906,!,0.303,!,16015
16015,!,0.342,!,16138
16138,!,0.344,!,16262
16262,!,0.336,!,16383
16383,!,0.314,!,16496
16496,!,0.319,!,16611
16611,!,0.275,!,16710
16710,!,0.311,!,16822
16822,!,0.317,!,16936
16936,!,0.331,!,17055
17055,!,0.453,!,17218
17218,!,0.356,!,17346
17346,!,0.453,!,17509
17509,!,0.303,!,17618
17618,!,0.311,!,17730
17730,!,0.353,!,17857
17857,!,0.331,!,17976
17976,!,0.433,!,18132
18132,!,0.344,!,18256
18256,!,1.581,R,18825
18825,R,0.681,V,19070
19070,V,1.414,R,19579
19579,R,0.714,!,19836
19836,!,0.356,!,19964
19964,!,0.314,!,20077
20077,!,0.294,!,20183
20183,!,0.317,!,20297
20297,!,0.292,!,20402
20402,!,0.331,!,20521
20521,!,0.331,!,20640
20640,!,0.300,!,20748
20748,!,0.286,!,20851
20851,!,0.308,!,20962
20962,!,0.361,!,21092
21092,!,0.253,!,21183
21183,!,0.367,!,21315
21315,!,0.325,!,21432
21432,!,0.489,!,21608
21608,!,1.414,R,22117
22117,R,0.739,V,22383
22383,V,0.361,V,22513
22513,V,0.422,V,22665
22665,V,0.606,L,22883
22883,L,0.808,L,23174
23174,L,0.911,L,23502
23502,L,0.678,V,23746
23746,V,1.197,R,24177
24177,R,0.994,L,24535
24535,L,0.919,L,24866
24866,L,0.886,L,25185
25185,L,0.864,L,25496
25496,L,0.728,V,25758
25758,V,1.128,L,26164
26164,L,0.653,V,26399
26399,V,1.142,R,26810
26810,R,0.681,V,27055
27055,V,1.119,R,27458
27458,R,0.908,L,27785
27785,L,0.706,V,28039
28039,V,0.397,V,28182
28182,V,1.486,R,28717
28717,R,0.689,V,28965
28965,V,0.417,V,29115
29115,V,0.944,R,29455
29455,R,1.089,L,29847
29847,L,0.669,V,30088
30088,V,1.331,R,30567
30567,R,0.733,V,30831
30831,V,1.194,R,31261
31261,R,0.981,L,31614
31614,L,0.917,L,31944
31944,L,0.944,L,32284
32284,L,0.981,L,32637
32637,L,0.967,L,32985
32985,L,0.983,L,33339
33339,L,0.736,V,33604
