t0,b0,t1,b1,sec
28,N,0.792,N,313
313,N,0.831,N,612
612,N,0.844,N,916
916,N,0.825,N,1213
1213,N,0.847,N,1518
1518,N,0.828,N,1816
1816,N,0.847,N,2121
2121,N,0.842,N,2424
2424,N,0.831,N,2723
2723,N,0.842,N,3026
3026,N,0.844,N,3330
3330,N,0.814,N,3623
3623,N,0.839,N,3925
3925,N,0.833,N,4225
4225,N,0.850,N,4531
4531,N,0.836,N,4832
4832,N,0.822,N,5128
5128,N,0.850,N,5434
5434,N,0.853,N,5741
5741,N,0.814,N,6034
6034,N,0.850,N,6340
6340,N,0.828,N,6638
6638,N,0.844,N,6942
6942,N,0.839,N,7244
7244,N,0.811,N,7536
7536,N,0.847,N,7841
7841,N,0.839,N,8143
8143,N,0.825,N,8440
8440,N,0.831,N,8739
8739,N,0.831,N,9038
9038,N,0.847,N,9343
9343,N,0.819,N,9638
9638,N,0.822,N,9934
9934,N,0.844,N,10238
10238,N,0.831,N,10537
10537,N,0.825,N,10834
10834,N,0.847,N,11139
11139,N,0.828,N,11437
11437,N,0.850,N,11743
11743,N,0.825,N,12040
12040,N,0.819,N,12335
12335,N,0.861,N,12645
12645,N,0.842,N,12948
12948,N,0.822,N,13244
13244,N,0.850,N,13550
13550,N,0.825,N,13847
13847,N,0.856,N,14155
14155,N,0.828,N,14453
14453,N,0.836,N,14754
14754,N,0.867,N,15066
15066,N,0.833,N,15366
15366,N,0.814,N,15659
15659,N,0.842,N,15962
15962,N,0.825,N,16259
16259,N,0.814,N,16552
16552,N,0.817,N,16846
16846,N,0.817,N,17140
17140,N,0.842,N,17443
17443,N,0.831,N,17742
17742,N,0.539,A,17936
17936,A,0.978,N,18288
18288,N,0.861,N,18598
18598,N,0.861,N,18908
18908,N,0.856,N,19216
19216,N,0.850,N,19522
19522,N,0.881,N,19839
19839,N,0.856,N,20147
20147,N,0.819,N,20442
20442,N,0.828,N,20740
20740,N,0.853,N,21047
21047,N,0.839,N,21349
21349,N,0.817,N,21643
21643,N,0.839,N,21945
21945,N,0.842,N,22248
22248,N,0.819,N,22543
22543,N,0.833,N,22843
22843,N,0.844,N,23147
23147,N,0.853,N,23454
23454,N,0.847,N,23759
23759,N,0.836,N,24060
24060,N,0.867,N,24372
24372,N,0.850,N,24678
24678,N,0.833,N,24978
24978,N,0.847,N,25283
25283,N,0.847,N,25588
25588,N,0.850,N,25894
25894,N,0.850,N,26200
26200,N,0.847,N,26505
26505,N,0.856,N,26813
26813,N,0.853,N,27120
27120,N,0.844,N,27424
27424,N,0.844,N,27728
27728,N,0.864,N,28039
28039,N,0.844,N,28343
28343,N,0.825,N,28640
28640,N,0.861,N,28950
28950,N,0.844,N,29254
29254,N,0.817,N,29548
29548,N,0.833,N,29848
29848,N,0.822,N,30144
30144,N,0.839,N,30446
30446,N,0.822,N,30742
30742,N,0.803,N,31031
31031,N,0.861,N,31341
31341,N,0.856,N,31649
31649,N,0.819,N,31944
31944,N,0.836,N,32245
32245,N,0.825,N,32542
32542,N,0.839,N,32844
32844,N,0.828,N,33142
33142,N,0.819,N,33437
33437,N,0.839,N,33739
33739,N,0.828,N,34037
34037,N,0.811,N,34329
34329,N,0.828,N,34627
34627,N,0.833,N,34927
34927,N,0.858,N,35236
35236,N,0.850,N,35542
35542,N,0.850,N,35848
35848,N,0.867,N,36160
36160,N,0.853,N,36467
36467,N,0.844,N,36771
36771,N,0.847,N,37076
37076,N,0.867,N,37388
37388,N,0.856,N,37696
37696,N,0.850,N,38002
38002,N,0.864,N,38313
38313,N,0.856,N,38621
38621,N,0.842,N,38924
38924,N,0.858,N,39233
39233,N,0.847,N,39538
39538,N,0.858,N,39847
39847,N,0.847,N,40152
40152,N,0.842,N,40455
40455,N,0.867,N,40767
40767,N,0.836,N,41068
41068,N,0.825,N,41365
41365,N,0.856,N,41673
41673,N,0.844,N,41977
41977,N,0.842,N,42280
42280,N,0.828,N,42578
42578,N,0.825,N,42875
42875,N,0.853,N,43182
43182,N,0.839,N,43484
43484,N,0.828,N,43782
43782,N,0.839,N,44084
44084,N,0.850,N,44390
44390,N,0.853,N,44697
44697,N,0.833,N,44997
44997,N,0.833,N,45297
45297,N,0.861,N,45607
45607,N,0.847,N,45912
45912,N,0.828,N,46210
46210,N,0.825,N,46507
46507,N,0.831,N,46806
46806,N,0.839,N,47108
47108,N,0.822,N,47404
47404,N,0.825,N,47701
47701,N,0.853,N,48008
48008,N,0.839,N,48310
48310,N,0.833,N,48610
48610,N,0.828,N,48908
48908,N,0.850,N,49214
49214,N,0.856,N,49522
49522,N,0.836,N,49823
49823,N,0.850,N,50129
50129,N,0.844,N,50433
50433,N,0.828,N,50731
50731,N,0.828,N,51029
51029,N,0.836,N,51330
51330,N,0.842,N,51633
51633,N,0.842,N,51936
51936,N,0.836,N,52237
52237,N,0.847,N,52542
52542,N,0.853,N,52849
52849,N,0.831,N,53148
53148,N,0.844,N,53452
53452,N,0.858,N,53761
53761,N,0.856,N,54069
54069,N,0.828,N,54367
54367,N,0.822,N,54663
54663,N,0.858,N,54972
54972,N,0.850,N,55278
55278,N,0.819,N,55573
55573,N,0.828,N,55871
55871,N,0.844,N,56175
56175,N,0.850,N,56481
56481,N,0.831,N,56780
56780,N,0.831,N,57079
57079,N,0.861,N,57389
57389,N,0.842,N,57692
57692,N,0.831,N,57991
57991,N,0.842,N,58294
58294,N,0.842,N,58597
58597,N,0.836,N,58898
58898,N,0.833,N,59198
59198,N,0.831,N,59497
59497,N,0.836,N,59798
59798,N,0.825,N,60095
60095,N,0.822,N,60391
60391,N,0.842,N,60694
60694,N,0.858,N,61003
61003,N,0.831,N,61302
61302,N,0.839,N,61604
61604,N,0.867,N,61916
61916,N,0.850,N,62222
62222,N,0.828,N,62520
62520,N,0.831,N,62819
62819,N,0.842,N,63122
63122,N,0.861,N,63432
63432,N,0.817,N,63726
63726,N,0.828,N,64024
64024,N,0.856,N,64332
64332,N,0.836,N,64633
64633,N,0.828,N,64931
64931,N,0.828,N,65229
65229,N,0.833,N,65529
65529,N,0.853,N,65836
65836,N,0.833,N,66136
66136,N,0.836,N,66437
66437,N,0.861,N,66747
66747,N,0.828,N,67045
67045,N,0.825,N,67342
67342,N,0.831,N,67641
67641,N,0.839,N,67943
67943,N,0.836,N,68244
68244,N,0.825,N,68541
68541,N,0.842,N,68844
68844,N,0.847,N,69149
69149,N,0.828,N,69447
69447,N,0.831,N,69746
69746,N,0.842,N,70049
70049,N,0.842,N,70352
70352,N,0.836,N,70653
70653,N,0.831,N,70952
70952,N,0.850,N,71258
71258,N,0.825,N,71555
71555,N,0.819,N,71850
71850,N,0.833,N,72150
72150,N,0.831,N,72449
72449,N,0.842,N,72752
72752,N,0.825,N,73049
73049,N,0.817,N,73343
73343,N,0.872,N,73657
73657,N,0.847,N,73962
73962,N,0.825,N,74259
74259,N,0.844,N,74563
74563,N,0.839,N,74865
74865,N,0.861,N,75175
75175,N,0.836,N,75476
75476,N,0.814,N,75769
75769,N,0.869,N,76082
76082,N,0.856,N,76390
