t0,b0,t1,b1,sec
70,N,1.333,N,550
550,N,1.308,N,1021
1021,N,1.325,N,1498
1498,N,1.186,N,1925
1925,N,1.153,N,2340
2340,N,1.336,N,2821
2821,N,1.217,N,3259
3259,N,1.133,N,3667
3667,N,1.353,N,4154
4154,N,1.322,N,4630
4630,N,1.225,N,5071
5071,N,1.453,N,5594
5594,N,1.331,N,6073
6073,N,1.214,N,6510
6510,N,1.336,N,6991
6991,N,1.342,N,7474
7474,N,1.239,N,7920
7920,N,1.358,N,8409
8409,N,1.342,N,8892
8892,N,1.206,N,9326
9326,N,1.297,N,9793
9793,N,1.333,N,10273
10273,N,1.222,N,10713
10713,N,1.347,N,11198
11198,N,1.342,N,11681
11681,N,1.289,N,12145
12145,N,1.361,N,12635
12635,N,1.331,N,13114
13114,N,1.156,N,13530
13530,N,1.283,N,13992
13992,N,1.239,N,14438
14438,N,1.139,N,14848
14848,N,1.189,N,15276
15276,N,1.236,N,15721
15721,N,1.083,N,16111
16111,N,1.114,N,16512
16512,N,1.211,N,16948
16948,N,1.122,N,17352
17352,N,1.075,N,17739
17739,N,1.264,N,18194
18194,N,1.183,N,18620
18620,N,1.128,N,19026
19026,N,1.294,N,19492
19492,N,1.175,N,19915
19915,N,1.119,N,20318
20318,N,1.211,N,20754
20754,N,1.142,N,21165
21165,N,1.081,N,21554
21554,N,1.242,N,22001
22001,N,1.264,N,22456
22456,N,1.158,N,22873
22873,N,1.247,N,23322
23322,N,1.214,N,23759
23759,N,1.153,N,24174
24174,N,1.231,N,24617
24617,N,1.233,N,25061
25061,N,1.122,N,25465
25465,N,1.247,N,25914
25914,N,1.211,N,26350
26350,N,1.100,N,26746
26746,N,1.039,N,27120
27120,N,0.989,N,27476
27476,N,1.011,N,27840
27840,N,1.000,N,28200
28200,N,0.947,N,28541
28541,N,1.022,N,28909
28909,N,1.056,N,29289
29289,N,1.028,N,29659
29659,N,1.131,N,30066
30066,N,1.328,N,30544
30544,N,1.269,N,31001
31001,N,1.306,N,31471
31471,N,1.283,N,31933
31933,N,1.200,N,32365
32365,N,1.206,N,32799
32799,N,1.272,N,33257
33257,N,1.158,N,33674
33674,N,1.186,N,34101
34101,N,1.236,N,34546
34546,N,1.131,N,34953
34953,N,1.167,N,35373
35373,N,1.400,N,35877
35877,N,1.186,N,36304
36304,N,1.133,N,36712
36712,N,1.403,N,37217
37217,N,1.183,N,37643
37643,N,1.078,N,38031
38031,N,1.008,N,38394
38394,N,0.969,N,38743
38743,N,1.000,N,39103
39103,N,1.047,N,39480
39480,N,1.008,N,39843
39843,N,1.064,N,40226
40226,N,1.108,N,40625
40625,N,1.089,N,41017
41017,N,1.375,N,41512
41512,N,1.383,N,42010
42010,N,1.339,N,42492
42492,N,1.369,N,42985
42985,N,1.208,N,43420
43420,N,1.233,N,43864
43864,N,1.297,N,44331
44331,N,1.167,N,44751
