t0,b0,t1,b1,sec
170,N,1.147,N,583
583,N,1.064,N,966
966,N,1.000,N,1326
1326,N,1.050,N,1704
1704,N,1.083,N,2094
2094,N,1.158,N,2511
2511,N,1.003,N,2872
2872,N,1.053,N,3251
3251,N,1.097,N,3646
3646,N,1.028,N,4016
4016,N,0.931,N,4351
4351,N,0.967,N,4699
4699,N,1.072,N,5085
5085,N,1.022,N,5453
5453,N,0.892,N,5774
5774,N,1.053,N,6153
6153,N,1.200,N,6585
6585,N,1.092,N,6978
6978,N,0.975,N,7329
7329,N,1.114,N,7730
7730,N,1.075,N,8117
8117,N,0.928,N,8451
8451,N,0.536,a,8644
8644,a,1.119,N,9047
9047,N,1.125,N,9452
9452,N,1.047,N,9829
9829,N,1.022,N,10197
10197,N,1.056,N,10577
10577,N,1.144,N,10989
10989,N,1.097,N,11384
11384,N,0.994,N,11742
11742,N,1.047,N,12119
12119,N,1.044,N,12495
12495,N,1.050,N,12873
12873,N,1.017,N,13239
13239,N,1.028,N,13609
13609,N,1.033,N,13981
13981,N,1.067,N,14365
14365,N,0.928,N,14699
14699,N,0.978,N,15051
15051,N,1.139,N,15461
15461,N,1.039,N,15835
15835,N,0.914,N,16164
16164,N,0.994,N,16522
16522,N,1.053,N,16901
16901,N,1.081,N,17290
17290,N,0.992,N,17647
17647,N,1.019,N,18014
18014,N,1.056,N,18394
18394,N,1.053,N,18773
18773,N,0.944,N,19113
19113,N,1.108,N,19512
19512,N,1.139,N,19922
19922,N,1.086,N,20313
20313,N,0.981,N,20666
20666,N,1.000,N,21026
21026,N,1.006,N,21388
21388,N,1.067,N,21772
21772,N,1.022,N,22140
22140,N,0.994,N,22498
22498,N,1.122,N,22902
22902,N,0.989,N,23258
23258,N,1.019,N,23625
23625,N,1.136,N,24034
24034,N,1.131,N,24441
24441,N,0.975,N,24792
24792,N,0.947,N,25133
25133,N,1.064,N,25516
25516,N,1.058,N,25897
25897,N,0.994,N,26255
26255,N,1.064,N,26638
26638,N,1.083,N,27028
27028,N,1.019,N,27395
27395,N,0.903,N,27720
27720,N,1.114,N,28121
28121,N,1.128,N,28527
28527,N,1.075,N,28914
28914,N,1.064,N,29297
29297,N,1.067,N,29681
29681,N,1.025,N,30050
30050,N,1.014,N,30415
30415,N,1.011,N,30779
30779,N,0.992,N,31136
31136,N,1.028,N,31506
31506,N,0.983,N,31860
31860,N,1.014,N,32225
32225,N,1.086,N,32616
32616,N,1.072,N,33002
33002,N,0.947,N,33343
33343,N,1.014,N,33708
33708,N,1.064,N,34091
34091,N,1.083,N,34481
34481,N,1.053,N,34860
34860,N,1.031,N,35231
35231,N,1.100,N,35627
35627,N,1.058,N,36008
36008,N,0.922,N,36340
36340,N,1.019,N,36707
36707,N,1.128,N,37113
37113,N,1.086,N,37504
37504,N,0.978,N,37856
37856,N,0.992,N,38213
38213,N,0.994,N,38571
38571,N,1.089,N,38963
38963,N,1.011,N,39327
39327,N,1.000,N,39687
39687,N,1.106,N,40085
40085,N,1.042,N,40460
40460,N,0.936,N,40797
40797,N,1.094,N,41191
41191,N,1.103,N,41588
41588,N,0.989,N,41944
41944,N,0.953,N,42287
42287,N,1.072,N,42673
42673,N,0.967,N,43021
43021,N,1.031,N,43392
43392,N,1.014,N,43757
43757,N,0.989,N,44113
44113,N,0.994,N,44471
44471,N,0.911,N,44799
44799,N,0.978,N,45151
45151,N,1.111,N,45551
45551,N,1.164,N,45970
45970,N,1.008,N,46333
46333,N,1.025,N,46702
46702,N,1.053,N,47081
47081,N,1.083,N,47471
47471,N,1.028,N,47841
47841,N,1.033,N,48213
48213,N,1.100,N,48609
48609,N,1.058,N,48990
48990,N,0.914,N,49319
49319,N,1.044,N,49695
49695,N,1.142,N,50106
50106,N,1.072,N,50492
50492,N,0.975,N,50843
50843,N,0.975,N,51194
51194,N,0.972,N,51544
51544,N,1.094,N,51938
51938,N,1.008,N,52301
52301,N,1.047,N,52678
52678,N,1.122,N,53082
53082,N,1.081,N,53471
53471,N,1.056,N,53851
53851,N,1.131,N,54258
54258,N,1.122,N,54662
54662,N,0.992,N,55019
55019,N,1.050,N,55397
55397,N,1.031,N,55768
55768,N,1.158,N,56185
56185,N,1.056,N,56565
56565,N,1.033,N,56937
56937,N,1.047,N,57314
57314,N,1.036,N,57687
57687,N,0.883,N,58005
58005,N,1.042,N,58380
58380,N,1.142,N,58791
58791,N,1.053,N,59170
59170,N,0.958,N,59515
59515,N,0.994,N,59873
59873,N,1.008,N,60236
60236,N,1.008,N,60599
60599,N,0.919,N,60930
60930,N,1.036,N,61303
61303,N,1.042,N,61678
61678,N,1.008,N,62041
62041,N,0.886,N,62360
62360,N,1.144,N,62772
62772,N,1.136,N,63181
63181,N,1.031,N,63552
63552,N,0.967,N,63900
63900,N,0.992,N,64257
64257,N,1.058,N,64638
64638,N,1.122,N,65042
65042,N,1.042,N,65417
65417,N,1.036,N,65790
65790,N,1.072,N,66176
66176,N,1.036,N,66549
66549,N,0.928,N,66883
66883,N,0.931,N,67218
67218,N,1.033,N,67590
67590,N,1.133,N,67998
67998,N,0.872,N,68312
68312,N,0.783,N,68594
68594,N,0.797,N,68881
68881,N,0.936,N,69218
69218,N,0.881,N,69535
69535,N,0.919,N,69866
69866,N,1.258,N,70319
70319,N,1.253,N,70770
70770,N,1.100,N,71166
71166,N,1.267,N,71622
71622,N,1.178,N,72046
72046,N,1.189,N,72474
72474,N,1.092,N,72867
72867,N,1.072,N,73253
73253,N,1.167,N,73673
73673,N,1.200,N,74105
74105,N,1.081,N,74494
74494,N,0.975,N,74845
