t0,b0,t1,b1,sec
111,L,0.644,L,343
343,L,0.633,L,571
571,L,0.656,L,807
807,L,0.669,L,1048
1048,L,0.664,L,1287
1287,L,0.656,L,1523
1523,L,0.672,L,1765
1765,L,0.636,L,1994
1994,L,0.625,L,2219
2219,L,0.600,L,2435
2435,L,0.628,L,2661
2661,L,0.617,L,2883
2883,L,0.647,L,3116
3116,L,0.656,L,3352
3352,L,0.650,L,3586
3586,L,0.631,L,3813
3813,L,0.633,L,4041
4041,L,0.619,L,4264
4264,L,0.600,L,4480
4480,L,0.583,L,4690
4690,L,0.606,L,4908
4908,L,0.611,L,5128
5128,L,0.639,L,5358
5358,L,0.650,L,5592
5592,L,0.633,L,5820
5820,L,0.631,L,6047
6047,L,0.589,F,6259
6259,F,0.619,L,6482
6482,L,0.594,L,6696
6696,L,0.617,L,6918
6918,L,0.600,L,7134
7134,L,0.619,L,7357
7357,L,0.631,L,7584
7584,L,0.667,L,7824
7824,L,0.675,L,8067
8067,L,0.625,L,8292
8292,L,0.611,L,8512
8512,L,0.625,L,8737
8737,L,0.650,L,8971
8971,L,0.628,L,9197
9197,L,0.628,L,9423
9423,L,0.658,L,9660
9660,L,0.672,L,9902
9902,L,0.683,L,10148
10148,L,0.675,L,10391
10391,L,0.636,L,10620
10620,L,0.625,L,10845
10845,L,0.639,L,11075
11075,L,0.653,F,11310
11310,F,0.664,L,11549
11549,L,0.653,L,11784
11784,L,0.683,L,12030
12030,L,0.686,L,12277
12277,L,0.683,L,12523
12523,L,0.672,L,12765
12765,L,0.644,L,12997
12997,L,0.642,L,13228
13228,L,0.656,L,13464
13464,L,0.700,L,13716
13716,L,0.578,V,13924
13924,V,0.800,L,14212
14212,L,0.697,L,14463
14463,L,0.697,L,14714
14714,L,0.678,L,14958
14958,L,0.675,L,15201
15201,L,0.656,L,15437
15437,L,0.644,L,15669
15669,L,0.692,L,15918
15918,L,0.731,L,16181
16181,L,0.711,L,16437
16437,L,0.692,L,16686
16686,L,0.694,L,16936
16936,L,0.672,L,17178
17178,L,0.683,L,17424
17424,L,0.664,L,17663
17663,L,0.667,L,17903
17903,L,0.697,L,18154
18154,L,0.744,L,18422
18422,L,0.714,L,18679
18679,L,0.694,L,18929
18929,L,0.686,L,19176
19176,L,0.664,L,19415
19415,L,0.681,L,19660
19660,L,0.686,L,19907
19907,L,0.678,L,20151
20151,L,0.692,L,20400
20400,L,0.744,L,20668
20668,L,0.725,L,20929
20929,L,0.697,L,21180
21180,L,0.681,L,21425
21425,L,0.675,L,21668
21668,L,0.672,L,21910
21910,L,0.694,L,22160
22160,L,0.689,L,22408
22408,L,0.703,L,22661
22661,L,0.725,L,22922
22922,L,0.742,L,23189
23189,L,0.694,L,23439
23439,L,0.661,L,23677
23677,L,0.669,L,23918
23918,L,0.667,L,24158
24158,L,0.694,L,24408
24408,L,0.711,L,24664
24664,L,0.719,L,24923
24923,L,0.714,L,25180
25180,L,0.744,L,25448
25448,L,0.697,L,25699
25699,L,0.664,L,25938
25938,L,0.667,L,26178
26178,L,0.678,L,26422
26422,L,0.714,L,26679
26679,L,0.725,L,26940
26940,L,0.722,L,27200
27200,L,0.708,L,27455
27455,L,0.558,V,27656
27656,V,0.858,L,27965
27965,L,0.664,L,28204
28204,L,0.689,L,28452
28452,L,0.686,L,28699
28699,L,0.725,L,28960
28960,L,0.750,L,29230
29230,L,0.722,L,29490
29490,L,0.703,L,29743
29743,L,0.725,L,30004
30004,L,0.697,L,30255
30255,L,0.678,L,30499
30499,L,0.678,L,30743
30743,L,0.706,L,30997
30997,L,0.728,L,31259
31259,L,0.758,L,31532
31532,L,0.722,L,31792
31792,L,0.694,L,32042
32042,L,0.703,L,32295
32295,L,0.711,L,32551
32551,L,0.689,L,32799
32799,L,0.675,L,33042
33042,L,0.558,V,33243
33243,V,0.883,L,33561
33561,L,0.736,L,33826
33826,L,0.728,L,34088
34088,L,0.686,L,34335
34335,L,0.681,L,34580
34580,L,0.714,L,34837
34837,L,0.692,L,35086
35086,L,0.683,L,35332
35332,L,0.719,L,35591
35591,L,0.728,L,35853
35853,L,0.739,L,36119
36119,L,0.719,L,36378
36378,L,0.692,L,36627
36627,L,0.686,L,36874
36874,L,0.714,L,37131
37131,L,0.700,L,37383
37383,L,0.711,L,37639
37639,L,0.731,L,37902
37902,L,0.731,L,38165
38165,L,0.739,L,38431
38431,L,0.722,L,38691
38691,L,0.683,L,38937
38937,L,0.669,L,39178
39178,L,0.711,L,39434
39434,L,0.714,L,39691
39691,L,0.725,L,39952
39952,L,0.722,L,40212
40212,L,0.725,L,40473
40473,L,0.711,L,40729
40729,L,0.708,L,40984
40984,L,0.678,L,41228
41228,L,0.672,L,41470
41470,L,0.697,L,41721
41721,L,0.744,L,41989
41989,L,0.728,L,42251
42251,L,0.703,L,42504
42504,L,0.722,L,42764
42764,L,0.689,L,43012
43012,L,0.700,L,43264
43264,L,0.689,L,43512
43512,L,0.689,L,43760
43760,L,0.694,L,44010
44010,L,0.758,L,44283
44283,L,0.733,L,44547
44547,L,0.703,L,44800
44800,L,0.706,L,45054
45054,L,0.689,L,45302
45302,L,0.686,L,45549
