t0,b0,t1,b1,sec
83,N,0.869,N,396
396,N,0.875,N,711
711,N,0.892,N,1032
1032,N,0.933,N,1368
1368,N,0.956,N,1712
1712,N,0.900,N,2036
2036,N,0.869,N,2349
2349,N,0.869,N,2662
2662,N,0.861,N,2972
2972,N,0.914,N,3301
3301,N,0.917,N,3631
3631,N,0.914,N,3960
3960,N,0.897,N,4283
4283,N,0.906,N,4609
4609,N,0.886,N,4928
4928,N,0.869,N,5241
5241,N,0.911,N,5569
5569,N,0.914,N,5898
5898,N,0.903,N,6223
6223,N,0.847,N,6528
6528,N,0.839,N,6830
6830,N,0.869,N,7143
7143,N,0.889,N,7463
7463,N,0.897,N,7786
7786,N,0.886,N,8105
8105,N,0.858,N,8414
8414,N,0.853,N,8721
8721,N,0.847,N,9026
9026,N,0.819,N,9321
9321,N,0.853,N,9628
9628,N,0.903,N,9953
9953,N,0.911,N,10281
10281,N,0.858,N,10590
10590,N,0.839,N,10892
10892,N,0.814,N,11185
11185,N,0.792,N,11470
11470,N,0.806,N,11760
11760,N,0.806,N,12050
12050,N,0.800,N,12338
12338,N,0.786,N,12621
12621,N,0.806,N,12911
12911,N,0.756,N,13183
13183,N,0.761,N,13457
13457,N,0.786,N,13740
13740,N,0.806,N,14030
14030,N,0.842,N,14333
14333,N,0.853,N,14640
14640,N,0.786,N,14923
14923,N,0.756,N,15195
15195,N,0.775,N,15474
15474,N,0.794,N,15760
15760,N,0.808,N,16051
16051,N,0.833,N,16351
16351,N,0.844,N,16655
16655,N,0.836,N,16956
16956,N,0.817,N,17250
17250,N,0.783,N,17532
17532,N,0.783,N,17814
17814,N,0.792,N,18099
18099,N,0.825,N,18396
18396,N,0.808,N,18687
18687,N,0.806,N,18977
18977,N,0.806,N,19267
19267,N,0.808,N,19558
19558,N,0.839,N,19860
19860,N,0.869,N,20173
20173,N,0.889,N,20493
20493,N,0.914,N,20822
20822,N,0.956,N,21166
21166,N,0.922,N,21498
21498,N,0.861,N,21808
21808,N,0.894,N,22130
22130,N,0.892,N,22451
22451,N,0.919,N,22782
22782,N,0.956,N,23126
23126,N,0.919,N,23457
23457,N,0.881,N,23774
23774,N,0.878,N,24090
24090,N,0.872,N,24404
24404,N,0.878,N,24720
24720,N,0.889,N,25040
25040,N,0.928,N,25374
25374,N,0.917,N,25704
25704,N,0.844,N,26008
26008,N,0.839,N,26310
26310,N,0.908,N,26637
26637,N,0.917,N,26967
26967,N,0.933,N,27303
27303,N,0.883,N,27621
27621,N,0.869,N,27934
27934,N,0.858,N,28243
28243,N,0.878,N,28559
28559,N,0.839,N,28861
28861,N,0.817,N,29155
29155,N,0.867,N,29467
29467,N,0.875,N,29782
29782,N,0.850,N,30088
30088,N,0.831,N,30387
30387,N,0.836,N,30688
30688,N,0.825,N,30985
30985,N,0.903,N,31310
31310,N,0.900,N,31634
31634,N,0.869,N,31947
31947,N,0.875,N,32262
32262,N,0.842,N,32565
32565,N,0.836,N,32866
32866,N,0.831,N,33165
33165,N,0.839,N,33467
33467,N,0.861,N,33777
33777,N,0.875,N,34092
34092,N,0.831,N,34391
34391,N,0.800,N,34679
34679,N,0.836,N,34980
34980,N,0.856,N,35288
35288,N,0.861,N,35598
35598,N,0.872,N,35912
35912,N,0.847,N,36217
36217,N,0.867,N,36529
36529,N,0.856,N,36837
36837,N,0.844,N,37141
37141,N,0.858,N,37450
37450,N,0.897,N,37773
37773,N,0.906,N,38099
38099,N,0.919,N,38430
38430,N,0.883,N,38748
38748,N,0.864,N,39059
39059,N,0.881,N,39376
39376,N,0.878,N,39692
39692,N,0.892,N,40013
40013,N,0.908,N,40340
40340,N,0.911,N,40668
40668,N,0.856,N,40976
40976,N,0.803,N,41265
41265,N,0.772,N,41543
41543,N,0.794,N,41829
41829,N,0.825,N,42126
42126,N,0.819,N,42421
42421,N,0.814,N,42714
42714,N,0.767,N,42990
42990,N,0.772,N,43268
43268,N,0.772,N,43546
43546,N,0.750,N,43816
43816,N,0.775,N,44095
44095,N,0.811,N,44387
44387,N,0.803,N,44676
44676,N,0.836,N,44977
44977,N,0.814,N,45270
45270,N,0.786,N,45553
45553,N,0.794,N,45839
45839,N,0.831,N,46138
46138,N,0.839,N,46440
46440,N,0.861,N,46750
46750,N,0.861,N,47060
47060,N,0.831,N,47359
47359,N,0.822,N,47655
47655,N,0.803,N,47944
47944,N,0.789,N,48228
48228,N,0.803,N,48517
48517,N,0.844,N,48821
48821,N,0.844,N,49125
49125,N,0.825,N,49422
49422,N,0.769,N,49699
49699,N,0.775,N,49978
49978,N,0.750,N,50248
50248,N,0.775,N,50527
50527,N,0.803,N,50816
50816,N,0.828,N,51114
51114,N,0.794,N,51400
51400,N,0.797,N,51687
51687,N,0.772,N,51965
51965,N,0.761,N,52239
52239,N,0.758,N,52512
52512,N,0.783,N,52794
52794,N,0.814,N,53087
53087,N,0.817,N,53381
53381,N,0.794,N,53667
53667,N,0.778,N,53947
53947,N,0.761,N,54221
54221,N,0.822,N,54517
54517,N,0.825,N,54814
54814,N,0.814,N,55107
55107,N,0.828,N,55405
55405,N,0.847,N,55710
55710,N,0.836,N,56011
56011,N,0.822,N,56307
56307,N,0.833,N,56607
56607,N,0.864,N,56918
56918,N,0.928,N,57252
57252,N,0.944,N,57592
57592,N,0.933,N,57928
57928,N,0.881,N,58245
58245,N,0.825,N,58542
58542,N,0.842,N,58845
58845,N,0.892,N,59166
59166,N,0.900,N,59490
59490,N,0.922,N,59822
59822,N,0.928,N,60156
60156,N,0.892,N,60477
60477,N,0.853,N,60784
60784,N,0.847,N,61089
61089,N,0.850,N,61395
61395,N,0.922,N,61727
61727,N,0.919,N,62058
62058,N,0.836,N,62359
62359,N,0.869,N,62672
62672,N,0.894,N,62994
62994,N,0.892,N,63315
63315,N,0.878,N,63631
63631,N,0.933,N,63967
63967,N,0.903,N,64292
64292,N,0.931,N,64627
64627,N,0.839,N,64929
64929,N,0.878,N,65245
65245,N,0.919,N,65576
65576,N,0.917,N,65906
65906,N,0.886,N,66225
66225,N,0.942,N,66564
66564,N,0.906,N,66890
66890,N,0.856,N,67198
67198,N,0.867,N,67510
67510,N,0.894,N,67832
67832,N,0.922,N,68164
68164,N,0.947,N,68505
68505,N,0.903,N,68830
68830,N,0.850,N,69136
69136,N,0.861,N,69446
69446,N,0.864,N,69757
69757,N,0.903,N,70082
70082,N,0.931,N,70417
70417,N,0.931,N,70752
70752,N,0.933,N,71088
71088,N,0.867,N,71400
71400,N,0.861,N,71710
71710,N,0.864,N,72021
72021,N,0.914,N,72350
72350,N,0.917,N,72680
72680,N,0.894,N,73002
73002,N,0.847,N,73307
73307,N,0.814,N,73600
73600,N,0.867,N,73912
73912,N,0.881,N,74229
74229,N,0.908,N,74556
74556,N,0.944,N,74896
74896,N,0.881,N,75213
75213,N,0.900,N,75537
75537,N,0.881,N,75854
75854,N,0.869,N,76167
76167,N,0.906,N,76493
76493,N,0.939,N,76831
76831,N,0.917,N,77161
77161,N,0.936,N,77498
77498,N,0.914,N,77827
77827,N,0.889,N,78147
78147,N,0.908,N,78474
78474,N,0.947,N,78815
78815,N,0.956,N,79159
79159,N,0.992,N,79516
79516,N,0.936,N,79853
79853,N,0.856,N,80161
80161,N,0.842,N,80464
80464,N,0.858,N,80773
80773,N,0.928,N,81107
81107,N,0.958,N,81452
81452,N,0.939,N,81790
81790,N,0.897,N,82113
82113,N,0.917,N,82443
82443,N,0.917,N,82773
82773,N,0.928,N,83107
83107,N,0.906,N,83433
83433,N,0.956,N,83777
83777,N,0.947,N,84118
84118,N,0.858,N,84427
84427,N,0.856,N,84735
84735,N,0.936,N,85072
85072,N,0.961,N,85418
85418,N,0.928,N,85752
85752,N,0.878,N,86068
86068,N,0.844,N,86372
86372,N,0.864,N,86683
86683,N,0.858,N,86992
86992,N,0.869,N,87305
87305,N,0.969,N,87654
87654,N,0.961,N,88000
88000,N,0.939,N,88338
88338,N,0.914,N,88667
88667,N,0.922,N,88999
88999,N,0.961,N,89345
89345,N,0.983,N,89699
89699,N,1.003,N,90060
90060,N,0.942,N,90399
90399,N,0.939,N,90737
90737,N,0.922,N,91069
91069,N,0.911,N,91397
91397,N,0.961,N,91743
91743,N,0.975,N,92094
92094,N,0.983,N,92448
92448,N,0.953,N,92791
92791,N,0.944,N,93131
93131,N,0.944,N,93471
93471,N,0.961,N,93817
93817,N,0.944,N,94157
94157,N,1.000,N,94517
94517,N,0.978,N,94869
94869,N,0.917,N,95199
95199,N,0.914,N,95528
95528,N,0.933,N,95864
95864,N,1.008,N,96227
96227,N,1.006,N,96589
96589,N,0.978,N,96941
96941,N,0.953,N,97284
97284,N,0.911,N,97612
97612,N,0.939,N,97950
97950,N,0.944,N,98290
98290,N,0.992,N,98647
98647,N,1.014,N,99012
99012,N,0.961,N,99358
99358,N,0.928,N,99692
99692,N,0.900,N,100016
100016,N,0.958,N,100361
100361,N,1.003,N,100722
100722,N,1.011,N,101086
101086,N,0.944,N,101426
101426,N,0.958,N,101771
101771,N,0.950,N,102113
102113,N,0.953,N,102456
102456,N,1.025,N,102825
102825,N,1.033,N,103197
103197,N,0.994,N,103555
103555,N,0.906,N,103881
103881,N,0.914,N,104210
104210,N,0.939,N,104548
104548,N,0.931,N,104883
104883,N,0.878,N,105199
105199,N,0.925,N,105532
105532,N,0.889,N,105852
105852,N,0.917,N,106182
106182,N,0.897,N,106505
106505,N,0.936,N,106842
106842,N,1.017,N,107208
107208,N,0.997,N,107567
107567,N,0.975,N,107918
107918,N,0.931,N,108253
108253,N,0.892,N,108574
108574,N,0.956,N,108918
108918,N,0.989,N,109274
109274,N,1.000,N,109634
109634,N,1.011,N,109998
109998,N,0.967,N,110346
110346,N,0.958,N,110691
110691,N,0.989,N,111047
111047,N,1.008,N,111410
111410,N,1.058,N,111791
111791,N,1.039,N,112165
112165,N,0.992,N,112522
112522,N,0.994,N,112880
112880,N,1.014,N,113245
113245,N,1.028,N,113615
113615,N,1.028,N,113985
113985,N,1.025,N,114354
114354,N,0.975,Q,114705
114705,Q,0.992,N,115062
115062,N,1.889,N,115742
115742,N,0.969,N,116091
116091,N,0.958,N,116436
116436,N,0.925,N,116769
116769,N,0.914,N,117098
117098,N,0.931,N,117433
117433,N,0.961,N,117779
117779,N,1.014,N,118144
