t0,b0,t1,b1,sec
282,N,0.775,N,561
561,N,0.767,N,837
837,N,0.742,N,1104
1104,N,0.736,N,1369
1369,N,0.750,N,1639
1639,N,0.750,N,1909
1909,N,0.753,N,2180
2180,N,0.742,N,2447
2447,N,0.753,N,2718
2718,N,0.747,N,2987
2987,N,0.744,N,3255
3255,N,0.761,N,3529
3529,N,0.742,N,3796
3796,N,0.753,N,4067
4067,N,0.769,N,4344
4344,N,0.750,N,4614
4614,N,0.756,N,4886
4886,N,0.772,N,5164
5164,N,0.750,N,5434
5434,N,0.756,N,5706
5706,N,0.753,N,5977
5977,N,0.769,N,6254
6254,N,0.772,N,6532
6532,N,0.750,N,6802
6802,N,0.786,N,7085
7085,N,0.764,N,7360
7360,N,0.758,N,7633
7633,N,0.769,N,7910
7910,N,0.758,N,8183
8183,N,0.761,N,8457
8457,N,0.781,N,8738
8738,N,0.756,N,9010
9010,N,0.758,N,9283
9283,N,0.772,N,9561
9561,N,0.750,N,9831
9831,N,0.750,N,10101
10101,N,0.753,N,10372
10372,N,0.753,N,10643
10643,N,0.764,N,10918
10918,N,0.750,N,11188
11188,N,0.756,N,11460
11460,N,0.761,N,11734
11734,N,0.772,N,12012
12012,N,0.753,N,12283
12283,N,0.744,N,12551
12551,N,0.761,N,12825
12825,N,0.797,N,13112
13112,N,0.764,N,13387
13387,N,0.775,N,13666
13666,N,0.789,N,13950
13950,N,0.753,N,14221
14221,N,0.767,N,14497
14497,N,0.764,N,14772
14772,N,0.758,N,15045
15045,N,0.761,N,15319
15319,N,0.753,N,15590
15590,N,0.758,N,15863
15863,N,0.761,N,16137
16137,N,0.772,N,16415
16415,N,0.753,N,16686
16686,N,0.742,N,16953
16953,N,0.767,N,17229
17229,N,0.786,N,17512
17512,N,0.769,N,17789
17789,N,0.778,N,18069
18069,N,0.783,N,18351
18351,N,0.781,N,18632
18632,N,0.781,N,18913
18913,N,0.764,N,19188
19188,N,0.781,N,19469
19469,N,0.789,N,19753
19753,N,0.758,N,20026
20026,N,0.775,N,20305
20305,N,0.786,N,20588
20588,N,0.769,N,20865
20865,N,0.778,N,21145
21145,N,0.767,N,21421
21421,N,0.772,N,21699
21699,N,0.792,N,21984
21984,N,0.775,N,22263
22263,N,0.794,N,22549
22549,N,0.767,N,22825
22825,N,0.756,N,23097
23097,N,0.783,N,23379
23379,N,0.764,N,23654
23654,N,0.767,N,23930
23930,N,0.769,N,24207
24207,N,0.761,N,24481
24481,N,0.781,N,24762
24762,N,0.781,N,25043
25043,N,0.744,N,25311
25311,N,0.778,N,25591
25591,N,0.767,N,25867
25867,N,0.786,N,26150
26150,N,0.758,N,26423
26423,N,0.761,N,26697
26697,N,0.789,N,26981
26981,N,0.758,N,27254
27254,N,0.758,N,27527
27527,N,0.764,N,27802
27802,N,0.758,N,28075
28075,N,0.778,N,28355
28355,N,0.750,N,28625
28625,N,0.750,N,28895
28895,N,0.775,N,29174
29174,N,0.756,N,29446
29446,N,0.744,N,29714
29714,N,0.758,N,29987
29987,N,0.753,N,30258
30258,N,0.778,N,30538
30538,N,0.764,N,30813
30813,N,0.753,N,31084
31084,N,0.781,N,31365
31365,N,0.772,N,31643
31643,N,0.747,N,31912
31912,N,0.761,N,32186
32186,N,0.756,N,32458
32458,N,0.778,N,32738
32738,N,0.750,N,33008
33008,N,0.758,N,33281
33281,N,0.792,N,33566
33566,N,0.769,N,33843
33843,N,0.767,N,34119
34119,N,0.772,N,34397
34397,N,0.775,N,34676
34676,N,0.783,N,34958
34958,N,0.483,V,35132
35132,V,1.067,N,35516
35516,N,0.769,N,35793
35793,N,0.483,V,35967
35967,V,1.044,N,36343
36343,N,0.761,N,36617
36617,N,0.753,N,36888
36888,N,0.778,N,37168
37168,N,0.756,N,37440
37440,N,0.775,N,37719
37719,N,0.764,N,37994
37994,N,0.753,N,38265
38265,N,0.764,N,38540
38540,N,0.758,N,38813
38813,N,0.767,N,39089
39089,N,0.775,N,39368
39368,N,0.767,N,39644
39644,N,0.781,N,39925
39925,N,0.769,N,40202
40202,N,0.775,N,40481
40481,N,0.769,N,40758
40758,N,0.761,N,41032
41032,N,0.778,N,41312
41312,N,0.781,N,41593
41593,N,0.764,N,41868
41868,N,0.769,N,42145
42145,N,0.769,N,42422
42422,N,0.753,N,42693
42693,N,0.761,N,42967
42967,N,0.761,N,43241
43241,N,0.769,N,43518
43518,N,0.789,N,43802
43802,N,0.767,N,44078
44078,N,0.781,N,44359
44359,N,0.772,N,44637
44637,N,0.758,N,44910
44910,N,0.769,N,45187
45187,N,0.761,N,45461
45461,N,0.772,N,45739
45739,N,0.778,N,46019
46019,N,0.764,N,46294
46294,N,0.792,N,46579
46579,N,0.775,N,46858
46858,N,0.767,N,47134
47134,N,0.775,N,47413
47413,N,0.769,N,47690
47690,N,0.778,N,47970
47970,N,0.781,N,48251
48251,N,0.767,N,48527
48527,N,0.764,N,48802
48802,N,0.772,N,49080
49080,N,0.756,N,49352
49352,N,0.756,N,49624
49624,N,0.761,N,49898
49898,N,0.758,N,50171
50171,N,0.758,N,50444
50444,N,0.750,N,50714
50714,N,0.786,N,50997
50997,N,0.753,N,51268
51268,N,0.742,N,51535
51535,N,0.781,N,51816
51816,N,0.742,N,52083
52083,N,0.781,N,52364
52364,N,0.775,N,52643
52643,N,0.753,N,52914
52914,N,0.786,N,53197
53197,N,0.769,N,53474
53474,N,0.472,V,53644
53644,V,1.028,N,54014
54014,N,0.761,N,54288
54288,N,0.753,N,54559
54559,N,0.756,N,54831
54831,N,0.753,N,55102
55102,N,0.767,N,55378
55378,N,0.750,N,55648
55648,N,0.744,N,55916
55916,N,0.742,V,56183
56183,V,0.778,N,56463
56463,N,0.769,N,56740
56740,N,0.528,V,56930
56930,V,0.975,N,57281
57281,N,0.772,N,57559
57559,N,0.756,N,57831
57831,N,0.731,N,58094
58094,N,0.742,N,58361
58361,N,0.744,N,58629
58629,N,0.744,N,58897
58897,N,0.736,N,59162
59162,N,0.750,N,59432
59432,N,0.764,N,59707
59707,N,0.736,N,59972
59972,N,0.742,N,60239
60239,N,0.764,N,60514
60514,N,0.739,N,60780
60780,N,0.769,N,61057
61057,N,0.761,N,61331
61331,N,0.739,N,61597
61597,N,0.772,N,61875
61875,N,0.744,N,62143
62143,N,0.736,N,62408
62408,N,0.753,N,62679
62679,N,0.747,N,62948
62948,N,0.739,N,63214
63214,N,0.753,N,63485
63485,N,0.753,N,63756
63756,N,0.764,N,64031
64031,N,0.753,N,64302
64302,N,0.736,N,64567
64567,N,0.764,N,64842
64842,N,0.747,N,65111
65111,N,0.769,N,65388
65388,N,0.756,N,65660
65660,N,0.750,N,65930
65930,N,0.778,N,66210
66210,N,0.750,N,66480
66480,N,0.744,N,66748
66748,N,0.750,N,67018
67018,N,0.750,N,67288
67288,N,0.756,N,67560
67560,N,0.758,N,67833
67833,N,0.750,N,68103
68103,N,0.772,N,68381
68381,N,0.750,N,68651
68651,N,0.736,N,68916
68916,N,0.769,N,69193
69193,N,0.744,N,69461
69461,N,0.767,N,69737
69737,N,0.758,N,70010
70010,N,0.747,N,70279
70279,N,0.775,N,70558
70558,N,0.753,N,70829
70829,N,0.747,N,71098
71098,N,0.753,N,71369
