t0,b0,t1,b1,sec
136,/,0.761,/,410
410,/,0.797,/,697
697,/,0.811,/,989
989,/,0.878,/,1305
1305,/,0.858,/,1614
1614,/,0.825,/,1911
1911,/,0.806,/,2201
2201,/,0.800,/,2489
2489,/,0.811,/,2781
2781,/,0.808,/,3072
3072,/,0.836,/,3373
3373,/,0.886,/,3692
3692,/,0.850,/,3998
3998,/,0.808,/,4289
4289,/,0.806,/,4579
4579,/,0.797,/,4866
4866,/,0.828,/,5164
5164,/,0.839,/,5466
5466,/,0.839,/,5768
5768,/,0.878,/,6084
6084,/,0.822,/,6380
6380,/,0.792,/,6665
6665,/,0.794,/,6951
6951,/,0.808,/,7242
7242,/,0.853,/,7549
7549,/,0.856,/,7857
7857,/,0.839,/,8159
8159,/,0.872,/,8473
8473,/,0.806,/,8763
8763,/,0.778,/,9043
9043,/,0.806,/,9333
9333,/,0.825,/,9630
9630,/,0.861,/,9940
9940,/,0.847,/,10245
10245,/,0.828,/,10543
10543,/,0.839,/,10845
10845,/,0.853,/,11152
11152,/,0.728,/,11414
11414,/,0.822,/,11710
11710,/,0.856,/,12018
12018,/,0.867,/,12330
12330,/,0.839,/,12632
12632,/,0.817,/,12926
12926,/,0.825,/,13223
13223,/,0.800,/,13511
13511,/,0.794,/,13797
13797,/,0.836,/,14098
14098,/,0.861,/,14408
14408,/,0.861,/,14718
14718,/,0.819,/,15013
15013,/,0.800,/,15301
15301,/,0.886,/,15620
15620,/,0.750,/,15890
15890,/,0.814,/,16183
16183,/,0.858,/,16492
16492,/,0.864,/,16803
16803,/,0.847,/,17108
17108,/,0.792,/,17393
17393,/,0.797,/,17680
17680,/,0.831,/,17979
17979,/,0.819,/,18274
18274,/,0.831,/,18573
18573,/,0.850,/,18879
18879,/,0.847,/,19184
19184,/,0.822,/,19480
19480,/,0.792,/,19765
19765,/,0.806,/,20055
20055,/,0.844,/,20359
20359,/,0.844,/,20663
20663,/,0.839,/,20965
20965,/,0.842,/,21268
21268,/,0.831,/,21567
21567,/,0.806,/,21857
21857,/,0.794,/,22143
22143,/,0.808,/,22434
22434,/,0.861,/,22744
22744,/,0.850,/,23050
23050,/,0.833,/,23350
23350,/,0.825,/,23647
23647,/,0.825,/,23944
23944,/,0.806,/,24234
24234,/,0.800,/,24522
24522,/,0.842,/,24825
24825,/,0.869,/,25138
25138,/,0.842,/,25441
25441,/,0.822,/,25737
25737,/,0.797,/,26024
26024,/,0.814,/,26317
26317,/,0.806,/,26607
26607,/,0.811,/,26899
26899,/,0.961,/,27245
27245,/,0.769,f,27522
27522,f,0.831,f,27821
27821,f,0.811,f,28113
28113,f,0.817,f,28407
28407,f,0.817,f,28701
28701,f,0.803,f,28990
28990,f,0.794,N,29276
29276,N,0.850,N,29582
29582,N,0.828,N,29880
29880,N,0.781,N,30161
30161,N,0.775,N,30440
30440,N,0.767,N,30716
30716,N,0.786,N,30999
30999,N,0.806,N,31289
31289,N,0.825,N,31586
31586,N,0.822,N,31882
31882,N,0.828,N,32180
32180,N,0.794,N,32466
32466,N,0.744,N,32734
32734,N,0.767,N,33010
33010,N,0.797,N,33297
33297,N,0.828,N,33595
33595,N,0.800,N,33883
33883,N,0.486,V,34058
34058,V,0.881,/,34375
34375,/,0.811,/,34667
34667,/,0.786,/,34950
34950,/,0.800,/,35238
35238,/,0.828,/,35536
35536,/,0.867,/,35848
35848,/,0.847,f,36153
36153,f,0.831,f,36452
36452,f,0.842,f,36755
36755,f,0.800,f,37043
37043,f,0.786,f,37326
37326,f,0.864,f,37637
37637,f,0.806,f,37927
37927,f,0.869,f,38240
38240,f,0.833,f,38540
38540,f,0.789,N,38824
38824,N,0.811,N,39116
39116,N,0.792,N,39401
39401,N,0.783,N,39683
39683,N,0.817,N,39977
39977,N,0.842,N,40280
40280,N,0.858,N,40589
40589,N,0.808,N,40880
40880,N,0.769,N,41157
41157,N,0.811,f,41449
41449,f,0.786,N,41732
41732,N,0.783,N,42014
42014,N,0.839,f,42316
42316,f,0.833,N,42616
42616,N,0.833,N,42916
42916,N,0.797,N,43203
43203,N,0.772,N,43481
43481,N,0.794,N,43767
43767,N,0.803,N,44056
44056,N,0.819,N,44351
44351,N,0.831,N,44650
44650,N,0.819,N,44945
44945,N,0.831,N,45244
45244,N,0.769,N,45521
45521,N,0.772,N,45799
45799,N,0.803,N,46088
46088,N,0.811,N,46380
46380,N,0.831,N,46679
46679,N,0.831,N,46978
46978,N,0.806,N,47268
47268,N,0.814,N,47561
47561,N,0.778,N,47841
47841,N,0.764,N,48116
