t0,b0,t1,b1,sec
189,N,0.656,N,425
425,N,0.650,N,659
659,N,0.639,N,889
889,N,0.622,N,1113
1113,N,0.619,N,1336
1336,N,0.603,N,1553
1553,N,0.611,N,1773
1773,N,0.628,N,1999
1999,N,0.658,N,2236
2236,N,0.667,N,2476
2476,N,0.636,N,2705
2705,N,0.636,N,2934
2934,N,0.639,N,3164
3164,N,0.625,N,3389
3389,N,0.636,N,3618
3618,N,0.628,N,3844
3844,N,0.600,N,4060
4060,N,0.644,N,4292
4292,N,0.656,N,4528
4528,N,0.664,N,4767
4767,N,0.672,N,5009
5009,N,0.658,N,5246
5246,N,0.647,N,5479
5479,N,0.617,N,5701
5701,N,0.628,N,5927
5927,N,0.606,N,6145
6145,N,0.639,N,6375
6375,N,0.681,N,6620
6620,N,0.678,N,6864
6864,N,0.669,N,7105
7105,N,0.653,N,7340
7340,N,0.639,N,7570
7570,N,0.644,N,7802
7802,N,0.658,N,8039
8039,N,0.617,N,8261
8261,N,0.642,N,8492
8492,N,0.650,N,8726
8726,N,0.667,N,8966
8966,N,0.658,N,9203
9203,N,0.631,N,9430
9430,N,0.656,N,9666
9666,N,0.664,N,9905
9905,N,0.644,N,10137
10137,N,0.656,N,10373
10373,N,0.628,N,10599
10599,N,0.678,N,10843
10843,N,0.711,N,11099
11099,N,0.703,N,11352
11352,N,0.672,N,11594
11594,N,0.653,N,11829
11829,N,0.658,N,12066
12066,N,0.656,N,12302
12302,N,0.628,N,12528
12528,N,0.636,N,12757
12757,N,0.689,N,13005
13005,N,0.669,N,13246
13246,N,0.669,N,13487
13487,N,0.644,N,13719
13719,N,0.647,N,13952
13952,N,0.650,N,14186
14186,N,0.628,N,14412
14412,N,0.628,N,14638
14638,N,0.583,N,14848
14848,N,0.631,N,15075
15075,N,0.669,N,15316
15316,N,0.656,N,15552
15552,N,0.633,N,15780
15780,N,0.661,N,16018
16018,N,0.633,N,16246
16246,N,0.628,N,16472
16472,N,0.606,N,16690
16690,N,0.611,N,16910
16910,N,0.653,N,17145
17145,N,0.653,N,17380
17380,N,0.658,N,17617
17617,N,0.639,N,17847
17847,N,0.633,N,18075
18075,N,0.631,N,18302
18302,N,0.611,N,18522
18522,N,0.628,N,18748
18748,N,0.625,N,18973
18973,N,0.486,A,19148
19148,A,0.711,N,19404
19404,N,0.653,N,19639
19639,N,0.650,N,19873
19873,N,0.650,N,20107
20107,N,0.631,N,20334
20334,N,0.622,N,20558
20558,N,0.617,N,20780
20780,N,0.600,N,20996
20996,N,0.597,N,21211
21211,N,0.614,N,21432
21432,N,0.650,N,21666
21666,N,0.681,N,21911
21911,N,0.686,N,22158
22158,N,0.639,N,22388
22388,N,0.636,N,22617
22617,N,0.614,N,22838
22838,N,0.628,N,23064
23064,N,0.631,N,23291
23291,N,0.586,N,23502
23502,N,0.633,N,23730
23730,N,0.633,N,23958
23958,N,0.586,N,24169
24169,N,0.689,N,24417
24417,N,0.622,N,24641
24641,N,0.639,N,24871
24871,N,0.625,N,25096
25096,N,0.603,N,25313
25313,N,0.508,A,25496
25496,A,0.667,N,25736
25736,N,0.644,N,25968
25968,N,0.664,N,26207
26207,N,0.656,N,26443
26443,N,0.633,N,26671
26671,N,0.611,N,26891
26891,N,0.625,N,27116
27116,N,0.617,N,27338
27338,N,0.597,N,27553
27553,N,0.581,N,27762
27762,N,0.619,N,27985
27985,N,0.647,N,28218
28218,N,0.647,N,28451
28451,N,0.631,N,28678
28678,N,0.622,N,28902
28902,N,0.636,N,29131
29131,N,0.628,N,29357
29357,N,0.603,N,29574
29574,N,0.583,N,29784
29784,N,0.597,N,29999
29999,N,0.622,N,30223
30223,N,0.650,N,30457
30457,N,0.650,N,30691
30691,N,0.642,N,30922
30922,N,0.644,N,31154
31154,N,0.636,N,31383
31383,N,0.633,N,31611
31611,N,0.619,N,31834
31834,N,0.619,N,32057
32057,N,0.675,N,32300
32300,N,0.681,N,32545
32545,N,0.675,N,32788
32788,N,0.667,N,33028
33028,N,0.644,N,33260
33260,N,0.647,N,33493
