t0,b0,t1,b1,sec
180,R,0.964,R,527
527,R,0.889,R,847
847,R,0.886,R,1166
1166,R,0.961,R,1512
1512,R,0.892,R,1833
1833,R,1.742,R,2460
2460,R,0.914,R,2789
2789,R,0.831,R,3088
3088,R,0.922,R,3420
3420,R,0.928,R,3754
3754,R,0.844,R,4058
4058,R,0.911,R,4386
4386,R,0.928,R,4720
4720,R,0.875,R,5035
5035,R,0.953,R,5378
5378,R,1.006,R,5740
5740,R,0.889,R,6060
6060,R,0.986,R,6415
6415,R,1.067,R,6799
6799,R,0.897,R,7122
7122,R,0.994,R,7480
7480,R,0.964,R,7827
7827,R,0.864,R,8138
8138,R,0.944,R,8478
8478,R,0.944,R,8818
8818,R,0.886,R,9137
9137,R,1.000,R,9497
9497,R,0.989,R,9853
9853,R,0.914,R,10182
10182,R,0.989,R,10538
10538,R,0.986,R,10893
10893,R,0.919,R,11224
11224,R,0.994,R,11582
11582,R,0.931,R,11917
11917,R,0.886,R,12236
12236,R,0.981,R,12589
12589,R,0.978,R,12941
12941,R,0.889,R,13261
13261,R,0.992,R,13618
13618,R,0.919,R,13949
13949,R,0.928,R,14283
14283,R,0.953,R,14626
14626,R,0.950,R,14968
14968,R,0.889,R,15288
15288,R,0.972,R,15638
15638,R,0.942,R,15977
15977,R,0.911,R,16305
16305,R,0.961,R,16651
16651,R,1.019,R,17018
17018,R,0.931,R,17353
17353,R,0.983,R,17707
17707,R,0.950,R,18049
18049,R,0.894,R,18371
18371,R,0.956,R,18715
18715,R,0.944,R,19055
19055,R,0.864,R,19366
19366,R,0.986,R,19721
19721,R,0.925,R,20054
20054,R,0.889,R,20374
20374,R,0.989,R,20730
20730,R,0.939,R,21068
21068,R,0.875,R,21383
21383,R,0.967,R,21731
21731,R,0.914,R,22060
22060,R,0.883,R,22378
22378,R,0.967,R,22726
22726,R,0.967,R,23074
23074,R,0.894,R,23396
23396,R,0.975,R,23747
23747,R,0.936,R,24084
24084,R,0.892,R,24405
24405,R,1.011,R,24769
24769,R,0.975,R,25120
25120,R,0.906,R,25446
25446,R,1.011,R,25810
25810,R,0.964,R,26157
26157,R,0.931,R,26492
26492,R,0.969,R,26841
26841,R,0.983,R,27195
