t0,b0,t1,b1,sec
220,N,0.617,N,442
442,N,0.447,V,603
603,V,0.892,N,924
924,N,0.881,N,1241
1241,N,0.525,V,1430
1430,V,1.039,N,1804
1804,N,0.722,N,2064
2064,N,0.811,N,2356
2356,N,0.456,V,2520
2520,V,0.847,N,2825
2825,N,0.664,N,3064
3064,N,1.281,N,3525
3525,N,0.758,N,3798
3798,N,0.917,N,4128
4128,N,1.003,N,4489
4489,N,0.969,N,4838
4838,N,0.706,N,5092
5092,N,0.731,N,5355
5355,N,0.506,V,5537
5537,V,0.864,N,5848
5848,N,0.697,N,6099
6099,N,0.700,N,6351
6351,N,0.447,V,6512
6512,V,1.019,N,6879
6879,N,0.933,N,7215
7215,N,0.825,N,7512
7512,N,0.492,V,7689
7689,V,1.061,N,8071
8071,N,0.639,N,8301
8301,N,0.681,N,8546
8546,N,0.750,N,8816
8816,N,1.194,N,9246
9246,N,0.744,N,9514
9514,N,0.753,N,9785
9785,N,0.883,N,10103
10103,N,0.753,N,10374
10374,N,0.742,N,10641
10641,N,0.486,V,10816
10816,V,0.858,N,11125
11125,N,0.717,N,11383
11383,N,0.822,N,11679
11679,N,0.481,V,11852
11852,V,0.819,N,12147
12147,N,0.675,N,12390
12390,N,0.978,N,12742
12742,N,0.789,N,13026
13026,N,0.497,V,13205
13205,V,0.808,N,13496
13496,N,0.669,N,13737
13737,N,0.725,N,13998
13998,N,0.683,N,14244
14244,N,0.828,N,14542
14542,N,0.722,N,14802
14802,N,0.458,V,14967
14967,V,1.019,N,15334
15334,N,0.644,N,15566
15566,N,0.744,N,15834
15834,N,0.697,N,16085
16085,N,1.258,N,16538
16538,N,1.078,N,16926
16926,N,0.753,N,17197
17197,N,0.642,N,17428
17428,N,0.706,N,17682
17682,N,0.633,N,17910
17910,N,0.819,N,18205
18205,N,0.719,N,18464
18464,N,0.817,N,18758
18758,N,0.869,N,19071
19071,N,0.542,V,19266
19266,V,1.033,N,19638
19638,N,0.639,N,19868
19868,N,0.775,N,20147
20147,N,0.408,V,20294
20294,V,0.994,N,20652
20652,N,0.719,N,20911
20911,N,0.919,N,21242
21242,N,0.686,N,21489
21489,N,0.742,N,21756
21756,N,0.619,N,21979
21979,N,0.714,N,22236
22236,N,0.453,V,22399
22399,V,0.919,N,22730
22730,N,0.728,N,22992
22992,N,0.931,N,23327
23327,N,1.217,N,23765
23765,N,0.942,N,24104
24104,N,0.711,N,24360
24360,N,0.669,N,24601
24601,N,0.772,N,24879
24879,N,0.883,N,25197
25197,N,0.511,V,25381
25381,V,0.886,N,25700
25700,N,0.689,N,25948
25948,N,0.647,N,26181
26181,N,0.447,V,26342
26342,V,0.772,N,26620
26620,N,0.689,N,26868
26868,N,0.769,N,27145
27145,N,0.461,V,27311
27311,V,1.056,N,27691
27691,N,0.739,N,27957
27957,N,0.633,N,28185
28185,N,0.633,N,28413
28413,N,0.428,V,28567
28567,V,1.364,N,29058
29058,N,0.736,N,29323
29323,N,0.853,N,29630
29630,N,0.883,N,29948
29948,N,0.481,V,30121
30121,V,0.850,N,30427
30427,N,0.647,N,30660
