t0,b0,t1,b1,sec
310,N,1.156,N,726
726,N,1.158,N,1143
1143,N,1.139,N,1553
1553,N,1.144,N,1965
1965,N,1.092,N,2358
2358,N,1.067,N,2742
2742,N,1.178,N,3166
3166,N,1.117,N,3568
3568,N,1.092,N,3961
3961,N,1.086,N,4352
4352,N,1.044,N,4728
4728,N,1.144,N,5140
5140,N,1.131,N,5547
5547,N,1.086,N,5938
5938,N,1.081,N,6327
6327,N,1.064,N,6710
6710,N,1.058,N,7091
7091,N,1.153,N,7506
7506,N,1.108,N,7905
7905,N,1.086,N,8296
8296,N,1.058,N,8677
8677,N,1.067,N,9061
9061,N,1.147,N,9474
9474,N,1.175,N,9897
9897,N,1.108,N,10296
10296,N,1.114,N,10697
10697,N,1.144,N,11109
11109,N,1.128,N,11515
11515,N,1.197,N,11946
11946,N,1.156,N,12362
12362,N,1.092,N,12755
12755,N,1.114,N,13156
13156,N,1.092,N,13549
13549,N,1.131,N,13956
13956,N,1.172,N,14378
14378,N,1.081,N,14767
14767,N,1.081,N,15156
15156,N,1.064,N,15539
15539,N,1.161,N,15957
15957,N,1.125,N,16362
16362,N,1.125,N,16767
16767,N,1.064,N,17150
17150,N,1.061,N,17532
17532,N,1.103,N,17929
17929,N,1.097,N,18324
18324,N,1.111,N,18724
18724,N,1.086,N,19115
19115,N,1.008,N,19478
19478,N,1.014,N,19843
19843,N,1.114,N,20244
20244,N,1.078,N,20632
20632,N,1.089,N,21024
21024,N,1.042,N,21399
21399,N,1.031,N,21770
21770,N,1.028,N,22140
22140,N,1.125,N,22545
22545,N,1.089,N,22937
22937,N,1.094,N,23331
23331,N,1.036,N,23704
23704,N,1.033,N,24076
24076,N,1.094,N,24470
24470,N,1.111,N,24870
24870,N,1.075,N,25257
25257,N,1.083,N,25647
25647,N,1.033,N,26019
26019,N,0.994,N,26377
26377,N,1.122,N,26781
26781,N,1.078,N,27169
27169,N,1.058,N,27550
27550,N,1.064,N,27933
27933,N,1.008,N,28296
28296,N,1.028,N,28666
28666,N,1.108,N,29065
29065,N,1.083,N,29455
29455,N,1.056,N,29835
29835,N,1.044,N,30211
30211,N,0.994,N,30569
30569,N,0.544,V,30765
30765,V,1.622,N,31349
31349,N,1.061,N,31731
31731,N,1.089,N,32123
32123,N,1.031,N,32494
32494,N,1.000,N,32854
32854,N,1.094,N,33248
33248,N,1.114,N,33649
33649,N,1.033,N,34021
34021,N,1.064,N,34404
34404,N,1.050,N,34782
34782,N,1.017,N,35148
35148,N,1.119,N,35551
35551,N,1.111,N,35951
35951,N,1.064,N,36334
36334,N,1.075,N,36721
36721,N,1.025,N,37090
37090,N,1.111,N,37490
37490,N,1.119,N,37893
37893,N,1.094,N,38287
38287,N,1.081,N,38676
38676,N,1.083,N,39066
39066,N,1.047,N,39443
39443,N,1.133,N,39851
39851,N,1.119,N,40254
40254,N,1.097,N,40649
40649,N,1.050,N,41027
41027,N,1.075,N,41414
41414,N,1.136,N,41823
41823,N,1.125,N,42228
42228,N,1.114,N,42629
42629,N,1.083,N,43019
43019,N,1.097,N,43414
43414,N,1.108,N,43813
43813,N,1.133,N,44221
44221,N,1.136,N,44630
44630,N,1.111,N,45030
45030,N,1.058,N,45411
45411,N,0.542,V,45606
45606,V,1.653,N,46201
46201,N,1.150,N,46615
46615,N,1.097,N,47010
47010,N,1.094,N,47404
47404,N,1.061,N,47786
47786,N,1.117,N,48188
48188,N,1.114,N,48589
48589,N,1.100,N,48985
48985,N,1.094,N,49379
49379,N,1.058,N,49760
49760,N,1.036,N,50133
50133,N,1.142,N,50544
50544,N,1.097,N,50939
50939,N,1.078,N,51327
51327,N,1.100,N,51723
51723,N,1.039,N,52097
52097,N,1.111,N,52497
52497,N,1.119,N,52900
52900,N,1.125,N,53305
53305,N,1.089,N,53697
53697,N,1.086,N,54088
54088,N,1.031,N,54459
54459,N,1.147,N,54872
54872,N,1.128,N,55278
55278,N,1.064,N,55661
55661,N,1.094,N,56055
56055,N,1.050,N,56433
56433,N,1.050,N,56811
56811,N,1.144,N,57223
57223,N,1.078,N,57611
57611,N,1.053,N,57990
57990,N,1.075,N,58377
58377,N,0.997,N,58736
58736,N,1.131,N,59143
59143,N,1.117,N,59545
59545,N,1.061,N,59927
59927,N,1.067,N,60311
60311,N,1.067,N,60695
60695,N,1.061,N,61077
61077,N,1.142,N,61488
61488,N,1.114,N,61889
61889,N,1.078,N,62277
62277,N,1.083,N,62667
62667,N,1.053,N,63046
63046,N,1.122,N,63450
63450,N,1.153,N,63865
63865,N,1.089,N,64257
64257,N,1.069,N,64642
64642,N,1.114,N,65043
65043,N,1.069,N,65428
65428,N,1.153,N,65843
65843,N,1.136,N,66252
66252,N,1.058,N,66633
66633,N,1.094,N,67027
67027,N,1.042,N,67402
67402,N,1.131,N,67809
67809,N,1.150,N,68223
68223,N,1.067,N,68607
68607,N,1.075,N,68994
68994,N,1.067,N,69378
69378,N,0.611,V,69598
69598,V,1.550,N,70156
70156,N,1.108,N,70555
70555,N,1.056,N,70935
70935,N,1.044,N,71311
71311,N,0.986,N,71666
71666,N,1.128,N,72072
72072,N,1.069,N,72457
72457,N,1.100,N,72853
72853,N,1.044,N,73229
73229,N,1.056,N,73609
73609,N,1.047,N,73986
73986,N,1.136,N,74395
74395,N,1.111,N,74795
74795,N,1.122,N,75199
75199,N,1.083,N,75589
75589,N,1.039,N,75963
75963,N,1.183,N,76389
76389,N,1.128,N,76795
76795,N,1.117,N,77197
77197,N,1.111,N,77597
77597,N,1.056,N,77977
77977,N,1.083,N,78367
78367,N,1.144,N,78779
78779,N,1.103,N,79176
79176,N,1.111,N,79576
79576,N,1.039,N,79950
79950,N,1.033,N,80322
80322,N,0.522,V,80510
80510,V,1.675,N,81113
81113,N,1.058,N,81494
