t0,b0,t1,b1,sec
225,V,0.728,N,487
487,N,0.561,V,689
689,V,0.764,N,964
964,N,0.508,V,1147
1147,V,0.794,N,1433
1433,N,0.492,V,1610
1610,V,0.756,N,1882
1882,N,0.528,V,2072
2072,V,0.719,N,2331
2331,N,0.486,V,2506
2506,V,0.772,N,2784
2784,N,0.569,V,2989
2989,V,0.864,N,3300
3300,N,0.511,V,3484
3484,V,0.706,N,3738
3738,N,0.658,N,3975
3975,N,0.628,N,4201
4201,N,0.597,N,4416
4416,N,0.639,N,4646
4646,N,0.650,N,4880
4880,N,0.706,N,5134
5134,N,0.686,N,5381
5381,N,0.622,N,5605
5605,N,0.600,N,5821
5821,N,0.739,N,6087
6087,N,0.550,V,6285
6285,V,0.728,N,6547
6547,N,0.475,V,6718
6718,V,0.994,N,7076
7076,N,0.511,V,7260
7260,V,0.542,V,7455
7455,V,1.233,N,7899
7899,N,0.486,V,8074
8074,V,0.889,N,8394
8394,N,0.508,V,8577
8577,V,0.414,V,8726
8726,V,1.233,N,9170
9170,N,0.594,V,9384
9384,V,0.906,N,9710
9710,N,0.703,N,9963
9963,N,0.650,N,10197
10197,N,0.664,N,10436
10436,N,0.658,N,10673
10673,N,0.633,N,10901
10901,N,0.642,N,11132
11132,N,0.636,N,11361
11361,N,0.711,N,11617
11617,N,0.667,N,11857
11857,N,0.839,N,12159
12159,N,0.569,V,12364
12364,V,0.992,N,12721
12721,N,0.497,V,12900
12900,V,0.422,V,13052
13052,V,1.306,N,13522
13522,N,0.586,V,13733
13733,V,1.022,N,14101
14101,N,0.719,N,14360
14360,N,0.494,V,14538
14538,V,1.014,N,14903
14903,N,0.506,V,15085
15085,V,0.903,N,15410
15410,N,0.514,V,15595
15595,V,0.925,N,15928
15928,N,0.742,N,16195
16195,N,0.528,V,16385
16385,V,0.861,N,16695
16695,N,0.514,V,16880
16880,V,0.789,N,17164
17164,N,0.483,V,17338
17338,V,0.911,N,17666
17666,N,0.539,V,17860
17860,V,0.942,N,18199
18199,N,0.511,V,18383
18383,V,0.872,N,18697
18697,N,0.672,N,18939
18939,N,0.525,V,19128
19128,V,0.844,N,19432
19432,N,0.483,V,19606
19606,V,0.858,N,19915
19915,N,0.511,V,20099
20099,V,0.919,N,20430
20430,N,0.586,V,20641
20641,V,0.867,N,20953
20953,N,0.464,V,21120
21120,V,0.750,N,21390
21390,N,0.511,V,21574
21574,V,0.831,N,21873
21873,N,0.511,V,22057
22057,V,0.919,N,22388
22388,N,0.717,N,22646
22646,N,0.650,N,22880
22880,N,0.672,N,23122
23122,N,0.625,N,23347
23347,N,0.708,N,23602
23602,N,0.708,N,23857
23857,N,0.669,N,24098
24098,N,0.675,N,24341
24341,N,0.706,N,24595
24595,N,0.636,N,24824
24824,N,0.772,N,25102
25102,N,0.586,V,25313
25313,V,0.872,N,25627
25627,N,0.467,V,25795
25795,V,0.550,V,25993
25993,V,1.094,N,26387
26387,N,0.578,V,26595
26595,V,0.897,N,26918
26918,N,0.531,V,27109
27109,V,1.014,N,27474
27474,N,0.494,V,27652
27652,V,1.017,N,28018
28018,N,0.514,V,28203
28203,V,0.989,N,28559
28559,N,0.522,V,28747
28747,V,1.003,N,29108
29108,N,0.564,V,29311
29311,V,0.975,N,29662
29662,N,0.650,N,29896
29896,N,0.631,N,30123
30123,N,0.453,V,30286
30286,V,0.864,N,30597
30597,N,0.531,V,30788
30788,V,0.944,N,31128
31128,N,0.542,V,31323
31323,V,0.811,N,31615
31615,N,0.494,V,31793
31793,V,0.839,N,32095
32095,N,0.531,V,32286
32286,V,0.869,N,32599
32599,N,0.475,V,32770
32770,V,0.914,N,33099
33099,N,0.744,N,33367
33367,N,0.750,N,33637
33637,N,0.753,N,33908
33908,N,0.697,N,34159
34159,N,0.692,N,34408
34408,N,0.700,N,34660
