t0,b0,t1,b1,sec
95,N,0.439,N,253
253,N,0.625,N,478
478,N,0.542,N,673
673,N,0.556,N,873
873,N,0.564,N,1076
1076,N,0.544,N,1272
1272,N,0.539,N,1466
1466,N,0.525,N,1655
1655,N,0.539,N,1849
1849,N,0.550,N,2047
2047,N,0.525,N,2236
2236,N,0.547,N,2433
2433,N,0.553,N,2632
2632,N,0.556,N,2832
2832,N,0.525,N,3021
3021,N,0.550,N,3219
3219,N,0.525,N,3408
3408,N,0.542,N,3603
3603,N,0.564,N,3806
3806,N,0.558,N,4007
4007,N,0.536,N,4200
4200,N,0.558,N,4401
4401,N,0.531,N,4592
4592,N,0.536,N,4785
4785,N,0.531,N,4976
4976,N,0.544,N,5172
5172,N,0.561,N,5374
5374,N,0.547,N,5571
5571,N,0.556,N,5771
5771,N,0.533,N,5963
5963,N,0.536,N,6156
6156,N,0.531,N,6347
6347,N,0.544,N,6543
6543,N,0.553,N,6742
6742,N,0.553,N,6941
6941,N,0.536,N,7134
7134,N,0.553,N,7333
7333,N,0.525,N,7522
7522,N,0.536,N,7715
7715,N,0.553,N,7914
7914,N,0.536,N,8107
8107,N,0.542,N,8302
8302,N,0.542,N,8497
8497,N,0.561,N,8699
8699,N,0.553,N,8898
8898,N,0.547,N,9095
9095,N,0.525,N,9284
9284,N,0.547,N,9481
9481,N,0.556,N,9681
9681,N,0.558,N,9882
9882,N,0.533,N,10074
10074,N,0.553,N,10273
10273,N,0.525,N,10462
10462,N,0.539,N,10656
10656,N,0.539,N,10850
10850,N,0.533,N,11042
11042,N,0.539,N,11236
11236,N,0.547,N,11433
11433,N,0.564,N,11636
11636,N,0.531,N,11827
11827,N,0.539,N,12021
12021,N,0.536,N,12214
12214,N,0.542,N,12409
12409,N,0.547,N,12606
12606,N,0.561,N,12808
12808,N,0.547,N,13005
13005,N,0.550,N,13203
13203,N,0.522,N,13391
13391,N,0.539,N,13585
13585,N,0.544,N,13781
13781,N,0.547,N,13978
13978,N,0.542,N,14173
14173,N,0.544,N,14369
14369,N,0.553,N,14568
14568,N,0.542,N,14763
14763,N,0.539,N,14957
14957,N,0.525,N,15146
15146,N,0.536,N,15339
15339,N,0.547,N,15536
15536,N,0.556,N,15736
15736,N,0.536,N,15929
15929,N,0.550,N,16127
16127,N,0.536,N,16320
16320,N,0.533,N,16512
16512,N,0.539,N,16706
16706,N,0.553,N,16905
16905,N,0.528,N,17095
17095,N,0.558,N,17296
17296,N,0.564,N,17499
17499,N,0.544,N,17695
17695,N,0.531,N,17886
17886,N,0.539,N,18080
18080,N,0.533,N,18272
18272,N,0.553,N,18471
18471,N,0.556,N,18671
18671,N,0.542,N,18866
18866,N,0.542,N,19061
19061,N,0.533,N,19253
19253,N,0.536,N,19446
19446,N,0.528,N,19636
19636,N,0.550,N,19834
19834,N,0.533,N,20026
20026,N,0.544,N,20222
20222,N,0.544,N,20418
20418,N,0.547,N,20615
20615,N,0.539,N,20809
20809,N,0.542,N,21004
21004,N,0.522,N,21192
21192,N,0.542,N,21387
21387,N,0.567,N,21591
21591,N,0.556,F,21791
21791,F,0.553,N,21990
21990,N,0.539,N,22184
22184,N,0.528,N,22374
22374,N,0.547,N,22571
22571,N,0.436,A,22728
22728,A,0.625,N,22953
22953,N,0.558,N,23154
23154,N,0.544,N,23350
23350,N,0.567,N,23554
23554,N,0.528,N,23744
23744,N,0.533,N,23936
23936,N,0.531,N,24127
24127,N,0.558,N,24328
24328,N,0.550,N,24526
24526,N,0.553,N,24725
24725,N,0.542,N,24920
24920,N,0.544,N,25116
25116,N,0.525,N,25305
25305,N,0.536,N,25498
25498,N,0.550,N,25696
25696,N,0.550,N,25894
25894,N,0.550,N,26092
26092,N,0.544,N,26288
26288,N,0.550,N,26486
26486,N,0.539,N,26680
