t0,b0,t1,b1,sec
159,N,0.711,N,415
415,N,0.753,N,686
686,N,0.608,N,905
905,N,0.789,N,1189
1189,N,0.647,N,1422
1422,N,0.553,N,1621
1621,N,0.956,N,1965
1965,N,0.753,N,2236
2236,N,0.719,N,2495
2495,N,0.628,N,2721
2721,N,0.650,N,2955
2955,N,0.672,N,3197
3197,N,0.758,N,3470
3470,N,0.911,N,3798
3798,N,0.864,N,4109
4109,N,0.678,N,4353
4353,N,0.661,N,4591
4591,N,0.711,N,4847
4847,N,0.394,N,4989
4989,N,0.642,N,5220
5220,N,0.714,N,5477
5477,N,0.586,N,5688
5688,N,0.642,N,5919
5919,N,0.508,N,6102
6102,N,0.803,N,6391
6391,N,0.681,N,6636
6636,N,0.556,N,6836
6836,N,0.647,N,7069
7069,N,0.706,N,7323
7323,N,0.808,N,7614
7614,N,0.569,N,7819
7819,N,0.700,N,8071
8071,N,0.644,N,8303
8303,N,0.586,N,8514
8514,N,0.425,N,8667
8667,N,0.708,N,8922
8922,N,0.539,N,9116
9116,N,0.647,N,9349
9349,N,0.814,N,9642
9642,N,1.017,N,10008
10008,N,0.719,N,10267
10267,N,0.706,N,10521
10521,N,0.694,N,10771
10771,N,0.756,N,11043
11043,N,0.714,N,11300
11300,N,0.483,N,11474
11474,N,0.906,N,11800
11800,N,0.575,N,12007
12007,N,0.681,N,12252
12252,N,0.561,N,12454
12454,N,0.656,N,12690
12690,N,0.661,N,12928
12928,N,0.817,N,13222
13222,N,0.911,N,13550
13550,N,0.694,N,13800
13800,N,0.614,N,14021
14021,N,0.911,N,14349
14349,N,0.739,N,14615
14615,N,0.697,N,14866
14866,N,0.411,N,15014
15014,N,0.631,N,15241
15241,N,0.636,N,15470
15470,N,0.617,N,15692
15692,N,0.564,N,15895
15895,N,0.711,N,16151
16151,N,0.711,N,16407
16407,N,0.450,N,16569
16569,N,0.678,N,16813
16813,N,0.636,N,17042
17042,N,0.636,N,17271
17271,N,0.428,N,17425
17425,N,0.356,a,17553
17553,a,0.617,N,17775
17775,N,0.508,N,17958
17958,N,0.842,N,18261
18261,N,0.464,N,18428
18428,N,0.703,N,18681
18681,N,0.675,N,18924
18924,N,0.419,N,19075
19075,N,0.625,N,19300
19300,N,0.808,N,19591
19591,N,0.650,N,19825
19825,N,0.625,N,20050
20050,N,0.614,N,20271
20271,N,0.869,N,20584
20584,N,0.897,N,20907
