,0
0,-0.026175802290280183
1,-0.02660557780245746
2,-0.026553640219605157
3,-0.02570228608051476
4,-0.024285964312638814
5,-0.023326799050655524
6,-0.024085492929778823
7,-0.026807615692901327
8,-0.029874187244100882
9,-0.030504713938964874
10,-0.02682985995589556
11,-0.019663570993449335
12,-0.012295707141068504
13,-0.008324612110811076
14,-0.009352351728977864
15,-0.014442634503145793
16,-0.021489536003867042
17,-0.028865802621977087
18,-0.03573345129857915
19,-0.04110487290299998
20,-0.04322828560893008
21,-0.04049050253540583
22,-0.03319350293668574
23,-0.024299873775674063
24,-0.018007840594328556
25,-0.017098542378378268
26,-0.02126163761815538
27,-0.02774653363063626
28,-0.03357995210223817
29,-0.03733118269425714
30,-0.039131267362869614
31,-0.03945615750218834
32,-0.038197942161279946
33,-0.03490784478269768
34,-0.029696803088156982
35,-0.023656360298751317
36,-0.018329667453978616
37,-0.014824444263957164
38,-0.013437717108211063
39,-0.013982345007533597
40,-0.016244686698344717
41,-0.01999763169996519
42,-0.024639042287410828
43,-0.029010096399325634
44,-0.03174268311497147
45,-0.03189482415037226
46,-0.029355841893655452
47,-0.02479331698704166
48,-0.019362000301787426
49,-0.014476458702313932
50,-0.011649914528021032
51,-0.012171319987563564
52,-0.016555219180171547
53,-0.024066551781952373
54,-0.032741255107057596
55,-0.0400233583988053
56,-0.04371505699279879
57,-0.04278214767089586
58,-0.03773106450157233
59,-0.03050428576263936
60,-0.0239196154466372
61,-0.02070377464489894
62,-0.022353262384217656
63,-0.028343752595325716
64,-0.036255687058914056
65,-0.04293450540625547
66,-0.0460850788719709
67,-0.04530448278328379
68,-0.041901078458230614
69,-0.03772633330605073
70,-0.033964952283740725
71,-0.030796290515397444
72,-0.028077966152354417
73,-0.02632993181889605
74,-0.027022783278351954
75,-0.03173368107920066
76,-0.04070210921495554
77,-0.051934225847233534
78,-0.06173333869402074
79,-0.06651189444922309
80,-0.06472141473899773
81,-0.05754982020810191
82,-0.04790411576740497
83,-0.03848244349974945
84,-0.030403943670654618
85,-0.02333572854134416
86,-0.01676406152237189
87,-0.011106829827323687
88,-0.00757687028295379
89,-0.0068845841352950625
90,-0.007967836920404174
91,-0.008001026703708797
92,-0.003922268628348291
93,0.005505555595958641
94,0.018537228539353204
95,0.031017504671249894
96,0.03836334193130475
97,0.03778616343084329
98,0.029522768670443036
99,0.01649919219248929
100,0.00276815453590168
101,-0.008288172293977249
102,-0.014967521578844373
103,-0.017063950221569524
104,-0.014973420444406752
105,-0.009079030821642204
106,-6.946220763056089e-05
107,0.010146623113603755
108,0.0180622213330421
109,0.019627735498660634
110,0.012407337163589032
111,-0.002683700198971562
112,-0.021538478485401386
113,-0.03897659602696572
114,-0.05128120428304829
115,-0.057315274356638635
116,-0.05771454114167457
117,-0.05337908468887271
118,-0.044930224578177316
119,-0.03353969308865479
