,0
0,-0.04490504013591167
1,-0.0444166657324056
2,-0.04327410931737974
3,-0.04202554392720461
4,-0.04212004724517592
5,-0.04418142348248514
6,-0.04655362813613392
7,-0.04584239920556015
8,-0.03946926547396987
9,-0.028307720137064167
10,-0.017080277432910365
11,-0.01182835852772383
12,-0.01611969675699186
13,-0.02877183787240401
14,-0.04477480288937914
15,-0.058638423383562815
16,-0.0675487517182817
17,-0.0720010822898244
18,-0.07376246196399448
19,-0.07328378753661599
20,-0.0690768008965837
21,-0.05969027903011828
22,-0.046378062688071583
23,-0.033676022278371714
24,-0.026855741388786113
25,-0.02814642371304643
26,-0.03501284023509531
27,-0.04217242801260642
28,-0.045731812780726216
29,-0.045858334586379605
30,-0.04571270835323228
31,-0.047823616335569
32,-0.0514369547581479
33,-0.053354260324718746
34,-0.051355087434825204
35,-0.04679076498441445
36,-0.043769328105675936
37,-0.045666257870472016
38,-0.052233002902107556
39,-0.059913003691033084
40,-0.06487954808098548
41,-0.06586739028061044
42,-0.06435532185476864
43,-0.062369694053924465
44,-0.06034124157026581
45,-0.057064393619898374
46,-0.051532332869271676
47,-0.04464111311821717
48,-0.039087891768140835
49,-0.03762705782301641
50,-0.04126007359619022
51,-0.04872071225770863
52,-0.057318915989608
53,-0.06423830023057911
54,-0.06747295927208358
55,-0.06625476308448593
56,-0.061183592756788835
57,-0.05410134167245618
58,-0.04754674446407278
59,-0.04383523764397821
60,-0.04421843736331136
61,-0.04863439072120149
62,-0.05609341696464525
63,-0.06522590956033929
64,-0.07451071183643704
65,-0.08219689439113069
66,-0.08635984766000376
67,-0.08541337850561528
68,-0.07887875605575961
69,-0.06786044361203025
70,-0.054850879324867416
71,-0.04296080057998193
72,-0.03496749171996712
73,-0.03250263256747786
74,-0.035515343123342966
75,-0.04213199736032376
76,-0.049118663412368646
77,-0.05301045802005184
78,-0.05151475636481995
79,-0.04441037745755627
80,-0.033345933936311
81,-0.02069389018378484
82,-0.00832653930227872
83,0.0028286060102614926
84,0.012348717619448375
85,0.019686592907333995
86,0.024143468328247642
87,0.02555610417644409
88,0.02504196460835243
89,0.02502033991341488
90,0.028322654060286417
91,0.03692269965967876
92,0.05102950089946308
93,0.06892909399687662
94,0.08748722578351377
95,0.10303236430282539
96,0.11238574770241369
97,0.11380479993209874
98,0.10748556627012426
99,0.09530457391207879
100,0.07988137652073161
101,0.06355742137421402
102,0.047955353794067235
103,0.0342009557739515
104,0.023180134421861447
105,0.01516687433320567
106,0.008972027044925682
107,0.0016310286783621643
108,-0.010468890454401868
109,-0.029359179616874398
110,-0.05375390904935249
111,-0.0793474945211737
112,-0.10114090253734445
113,-0.11607397542828043
114,-0.12397287732231393
115,-0.1263229746158856
116,-0.12428106011748956
117,-0.11788027850547445
118,-0.10708602081112781
119,-0.09350146279419345
120,-0.0808513498336556
121,-0.07346466320677272
122,-0.07375758771603196
123,-0.08058803429953204
124,-0.08966724208721724
125,-0.09572138176705465
126,-0.09504658940959818
127,-0.08710278499791976
128,-0.07451458864469278
129,-0.06163972713339835
130,-0.05240795818860865
131,-0.04844290392649617
132,-0.04848689975446105
133,-0.04959714938192431
134,-0.04947409264580366
135,-0.048286422427549644
136,-0.048441916034142544
137,-0.05221475039458811
138,-0.059008994709426776
139,-0.0646854003913312
140,-0.06398127667444842
141,-0.05452440605949518
142,-0.03936126490591084
143,-0.02575969821640043
144,-0.020811703088781202
