,0
0,0.00496437629643245
1,-9.963598777254523e-05
2,-0.009067443857563817
3,-0.02160158713875926
4,-0.03329505508306403
5,-0.0399718833544082
6,-0.04156624793045497
7,-0.04172356239498551
8,-0.04391173605084234
9,-0.04823419628786925
10,-0.05186193914839162
11,-0.05197270939873315
12,-0.0479582462450657
13,-0.0413221398704296
14,-0.0344707021470747
15,-0.030013868571479096
16,-0.030343098394332347
17,-0.03633698462512422
18,-0.045744252963703116
19,-0.053655219101685206
20,-0.05605117496675787
21,-0.053438382287762445
22,-0.050063225702642614
23,-0.04840759284039864
24,-0.04480513556271694
25,-0.032357862721225025
26,-0.009489655360913092
27,0.015801078954423058
28,0.03387106457577664
29,0.04818754043602069
30,0.0801175544452264
31,0.15209819701641353
32,0.258590900180209
33,0.35188415859990896
34,0.3635278706186751
35,0.25255104995862093
36,0.04388320257441221
37,-0.17766325099629166
38,-0.31846511593426985
39,-0.3349770965475316
40,-0.2556541303042116
41,-0.15161075111613037
42,-0.08335225916578326
43,-0.06697218732194961
44,-0.08131232701575679
45,-0.10024082673036687
46,-0.11615357354937741
47,-0.1359174462197612
48,-0.16049085283079395
49,-0.17407339834694258
50,-0.1555406436634924
51,-0.09997473055228179
52,-0.027350876119647483
53,0.03132285310405724
54,0.05761914054582323
55,0.057309370904237183
56,0.050679260020858215
57,0.05252639693100633
58,0.06098416431994566
59,0.06379498870094313
60,0.05335385761274944
61,0.03484374233305536
62,0.020488918388434987
63,0.01720800877560634
64,0.020493083282035814
65,0.019889485581443805
66,0.009643374610741886
67,-0.006253655531156804
68,-0.018895679628102725
69,-0.023485906617822166
70,-0.023363367884243643
71,-0.02552552244588312
72,-0.03270849925887204
73,-0.04009373776610912
74,-0.03974759833080433
75,-0.028311702752543074
76,-0.010592436358100464
77,0.004135300196903008
78,0.009510460132649619
79,0.0065772096808964075
80,0.0019606555176433387
81,0.002087163982162692
82,0.008752883384183455
83,0.019244349356308133
84,0.029750995146439755
85,0.03839784585023093
86,0.04562457790831825
87,0.0526926862975388
88,0.06048072404740793
89,0.06946125063315202
90,0.07988135918175604
91,0.0910924114014249
92,0.10064743753434796
93,0.10487435237280326
94,0.10139193958024463
95,0.09155982882398717
96,0.08007141407362489
97,0.0712467881466336
98,0.06504721441993706
99,0.05675342979305237
100,0.041186656821866605
101,0.017953642412094115
102,-0.007176128271096253
103,-0.02633698506365145
104,-0.035604516073632006
105,-0.03760548718201466
106,-0.03846156271903456
107,-0.04209457155913303
108,-0.0472268287890007
109,-0.0495880740234351
110,-0.046753153911597234
111,-0.04069562223231795
112,-0.03572780577774956
113,-0.034244296412489675
114,-0.03476608234004257
115,-0.03419680629871008
116,-0.03172554589820268
117,-0.0300845801620601
118,-0.032642420828983734
119,-0.03920406145763819
120,-0.04489407778347907
121,-0.043576182382381964
122,-0.03285215977129953
123,-0.01615106910873923
124,-0.00016411256720367628
125,0.009921730400783814
126,0.01332215626564067
127,0.012810026415872169
128,0.011723955017064611
129,0.01178323159344163
130,0.013052682465164951
131,0.01501170353859952
132,0.017053719946027387
133,0.01809728508591279
134,0.016388294755192157
135,0.010357669925968921
136,6.635705433390149e-06
137,-0.012523182429985704
138,-0.023868532160443552
139,-0.03122199947718636
140,-0.03378178551104234
141,-0.033164995490633634
142,-0.03273857311571396
143,-0.036079140464406675
144,-0.04500341491962771
145,-0.05822162842438648
146,-0.0719572851707562
147,-0.0826982116757715
148,-0.08999334915833013
149,-0.09633289128889755
150,-0.10358132721640548
151,-0.10950918889271385
152,-0.10903418903884504
153,-0.10020088260220691
154,-0.08836520076708919
155,-0.08118594345542082
156,-0.07538908448811638
157,-0.047438136861734675
158,0.037884066835178906
159,0.2000493564157286
160,0.41463489891286176
161,0.6098529091774769
162,0.6985113984886908
163,0.6286611975521261
164,0.4184080999468091
165,0.14881264745984746
166,-0.08168275817236678
167,-0.21053360640027177
168,-0.2375965392992041
169,-0.2117157257867789
170,-0.19218076404484635
171,-0.2130587647817912
172,-0.27028882715519154
