,0
0,-1.6263032587282567e-19
1,-0.004713449236874494
2,-0.006820100925958668
3,-0.006039766573372523
4,-0.004916859922471244
5,-0.0068115487880471845
6,-0.012639348735871475
7,-0.019116492224408397
8,-0.020691432168686776
9,-0.01435123059592836
10,-0.003312682867743673
11,0.0043963753880213435
12,0.0022916146009521925
13,-0.008480833892201924
14,-0.019297382877629783
15,-0.021227235640829182
16,-0.013153064611949716
17,-0.0030916082764276365
18,-0.0008813499842424777
19,-0.008782225733483778
20,-0.01908863633617585
21,-0.021466751905076284
22,-0.013176413731933116
23,-0.0021016158031826214
24,0.0007363402137692404
25,-0.007921937586389588
26,-0.020075443472427342
27,-0.024108210910658324
28,-0.01621957777091559
29,-0.004262216043585909
30,2.3505439276136e-05
31,-0.007223521939445159
32,-0.01802092373641273
33,-0.020532493438921048
34,-0.011134001018331226
35,0.0016369954090478737
36,0.005502978723014717
37,-0.002930167850088075
38,-0.013993255021541088
39,-0.013732574369605002
40,0.0026471658146776707
41,0.025756506368693262
42,0.04042697880380461
43,0.03954380691967261
44,0.030117696921120148
45,0.026074002036286605
46,0.03508795239930916
47,0.052201684742017224
48,0.06585177503151081
49,0.06965269209643435
50,0.06804233101597537
51,0.0706016281540765
52,0.08142551679549613
53,0.09463695509763484
54,0.10048250004087683
55,0.0954596149059812
56,0.08586760256414203
57,0.08108310671518275
58,0.08355012161595382
59,0.08594183340496368
60,0.07861530281380504
61,0.059824220238986925
62,0.03812511243817668
63,0.024246176484799785
64,0.02052156558855367
65,0.01874339705335132
66,0.008917545109026554
67,-0.009790159256650603
68,-0.027255650790458556
69,-0.03214778367120505
70,-0.023836311140560618
71,-0.014321876862339277
72,-0.017513046373490083
73,-0.03577838009768143
74,-0.05691627541043197
75,-0.06496873504323653
76,-0.054889321643959946
77,-0.03710346713474263
78,-0.027567702824473225
79,-0.032871943511908155
80,-0.04465334205398511
81,-0.04845396595238771
82,-0.038099661086112416
83,-0.021483897813473186
84,-0.012337769391994631
85,-0.016466140177513664
86,-0.02624371269763442
87,-0.028704396983121713
88,-0.018875354149554383
89,-0.004821920206699318
90,0.0006624583344561779
91,-0.00676597289468067
92,-0.01839592658011144
93,-0.021196524455472224
94,-0.011092973939809514
95,0.002751289990849141
96,0.007189275142669899
97,-0.0013198217579005577
98,-0.01260512975462134
99,-0.012654946296297223
100,0.0021105692886572098
101,0.0204358325700595
102,0.026427823114851902
103,0.014657699280943568
104,-0.00452561755381846
105,-0.01468944371417906
106,-0.008612345935095413
107,0.00558143735295357
108,0.013078741744677755
109,0.006959590988367032
110,-0.005689663697527667
111,-0.011787332268202194
112,-0.005924415197024538
113,0.004197132009942957
114,0.0059201921438990935
115,-0.005014811128033775
116,-0.01951039032703469
117,-0.02366334572759317
118,-0.012395790366642886
119,0.005334509977186296
120,0.014867213162891264
121,0.009478671753267994
122,-0.003953834158163138
123,-0.01242191811354095
124,-0.009554120006618053
125,-0.0009505947578104755
126,0.0027781647906509597
127,-0.0023567683464660537
128,-0.00954185563186464
129,-0.008675143414589425
130,0.002303106852844486
131,0.014168557175744778
132,0.01499978131550914
133,0.0022203266954505634
134,-0.014076804369820457
135,-0.020233683046928085
136,-0.011909033066029289
137,0.0018431123030163779
138,0.007368501424874933
139,-0.00044331851484805747
140,-0.01344203414596024
141,-0.018416271084534398
142,-0.010059463283316195
143,0.00400097577372039
144,0.010878307230766644
145,0.00506847355756136
146,-0.006408222071737444
147,-0.011247283259035425
148,-0.004107018516464549
149,0.00828847272329557
150,0.014044331554048065
151,0.007889194616608274
152,-0.003920038677112474
153,-0.010266501749386973
154,-0.006460788447651808
155,0.0012976347784646588
156,0.002682821658403187
157,-0.005756406053923699
158,-0.016593362816746438
159,-0.018667579643611345
160,-0.008289954801066365
161,0.006671668475399527
162,0.013918382133544504
163,0.008054469599735112
164,-0.0048909089162370405
165,-0.013846521679386511
166,-0.013302370113555114
167,-0.007613937328423923
168,-0.005213658503515536
169,-0.009198566828138131
170,-0.014157108404274536
171,-0.012369561366408927
172,-0.00271026994150307
173,0.007246774564895173
174,0.008421388058957261
175,-0.0004259696353590285
176,-0.010783390606204828
177,-0.012199006495990754
178,-0.002352417808751652
179,0.010485469920116562
180,0.01509873597715604
181,0.00771366491747873
182,-0.004841425799916532
183,-0.01201824751063919
184,-0.009512328781362456
185,-0.0025796373096823397
186,0.00019916772692146826
187,-0.0039029078973434237
188,-0.009003551531530212
189,-0.007009108145105846
