,ECG,PPG
0,-0.101,0.247
1,-0.100,0.247
2,-0.100,0.247
3,-0.100,0.247
4,-0.101,0.224
5,-0.102,0.224
6,-0.103,0.224
7,-0.104,0.224
8,-0.105,0.196
9,-0.106,0.196
10,-0.106,0.196
11,-0.106,0.196
12,-0.106,0.172
13,-0.106,0.172
14,-0.106,0.172
15,-0.107,0.172
16,-0.110,0.140
17,-0.112,0.140
18,-0.120,0.140
19,-0.128,0.140
20,-0.143,0.116
21,-0.159,0.116
22,-0.181,0.116
23,-0.204,0.116
24,-0.230,0.088
25,-0.256,0.088
26,-0.279,0.088
27,-0.302,0.088
28,-0.319,0.060
29,-0.336,0.060
30,-0.341,0.060
31,-0.346,0.060
32,-0.336,0.023
33,-0.325,0.023
34,-0.300,0.023
35,-0.275,0.023
36,-0.235,-0.010
37,-0.196,-0.010
38,-0.146,-0.010
39,-0.097,-0.010
40,-0.046,-0.043
41,0.004,-0.043
42,0.045,-0.043
43,0.086,-0.043
44,0.109,-0.070
45,0.132,-0.070
46,0.132,-0.070
47,0.132,-0.070
48,0.114,-0.103
49,0.096,-0.103
50,0.068,-0.103
51,0.039,-0.103
52,0.009,-0.136
53,-0.022,-0.136
54,-0.047,-0.136
55,-0.072,-0.136
56,-0.087,-0.160
57,-0.103,-0.160
58,-0.106,-0.160
59,-0.110,-0.160
60,-0.104,-0.188
61,-0.098,-0.188
62,-0.086,-0.188
63,-0.073,-0.188
64,-0.060,-0.206
65,-0.047,-0.206
66,-0.036,-0.206
67,-0.026,-0.206
68,-0.019,-0.230
69,-0.012,-0.230
70,-0.007,-0.230
71,-0.002,-0.230
72,0.002,-0.248
73,0.006,-0.248
74,0.009,-0.248
75,0.012,-0.248
76,0.016,-0.262
77,0.020,-0.262
78,0.025,-0.262
79,0.030,-0.262
80,0.035,-0.276
81,0.039,-0.276
82,0.042,-0.276
83,0.044,-0.276
84,0.046,-0.285
85,0.048,-0.285
86,0.050,-0.285
87,0.052,-0.285
88,0.054,-0.304
89,0.056,-0.304
90,0.058,-0.304
91,0.059,-0.304
92,0.061,-0.314
93,0.063,-0.314
94,0.065,-0.314
95,0.067,-0.314
96,0.070,-0.328
97,0.073,-0.328
98,0.075,-0.328
99,0.078,-0.328
100,0.080,-0.342
101,0.081,-0.342
102,0.083,-0.342
103,0.085,-0.342
104,0.086,-0.355
105,0.087,-0.355
106,0.088,-0.355
107,0.089,-0.355
108,0.090,-0.360
109,0.092,-0.360
110,0.093,-0.360
111,0.095,-0.360
112,0.097,-0.365
113,0.099,-0.365
114,0.101,-0.365
115,0.103,-0.365
116,0.104,-0.365
117,0.106,-0.365
118,0.106,-0.365
119,0.106,-0.365
120,0.105,-0.351
121,0.105,-0.351
122,0.103,-0.351
123,0.102,-0.351
124,0.100,-0.323
125,0.097,-0.323
126,0.096,-0.323
127,0.094,-0.323
128,0.091,-0.276
129,0.089,-0.276
130,0.086,-0.276
131,0.083,-0.276
132,0.079,-0.220
133,0.075,-0.220
134,0.071,-0.220
135,0.067,-0.220
136,0.064,-0.150
137,0.061,-0.150
138,0.059,-0.150
139,0.056,-0.150
140,0.052,-0.061
141,0.049,-0.061
142,0.045,-0.061
143,0.042,-0.061
144,0.038,0.032
145,0.035,0.032
146,0.033,0.032
147,0.030,0.032
148,0.027,0.135
149,0.024,0.135
150,0.021,0.135
151,0.017,0.135
152,0.015,0.224
153,0.014,0.224
154,0.014,0.224
155,0.014,0.224
156,0.014,0.312
157,0.014,0.312
158,0.014,0.312
159,0.014,0.312
160,0.014,0.315
161,0.014,0.315
162,0.014,0.315
163,0.014,0.315
164,0.013,0.373
165,0.012,0.373
166,0.010,0.373
167,0.008,0.373
168,0.006,0.423
169,0.004,0.423
170,0.003,0.423
171,0.001,0.423
172,0.000,0.459
173,-0.001,0.459
174,-0.001,0.459
175,-0.001,0.459
176,-0.001,0.486
177,-0.001,0.486
178,-0.003,0.486
179,-0.004,0.486
180,-0.006,0.504
181,-0.008,0.504
182,-0.010,0.504
183,-0.012,0.504
184,-0.013,0.508
185,-0.015,0.508
186,-0.015,0.508
187,-0.015,0.508
188,-0.015,0.513
189,-0.016,0.513
190,-0.017,0.513
191,-0.018,0.513
192,-0.019,0.504
193,-0.020,0.504
194,-0.021,0.504
195,-0.023,0.504
196,-0.024,0.486
197,-0.025,0.486
198,-0.026,0.486
199,-0.028,0.486
200,-0.029,0.464
201,-0.029,0.464
202,-0.029,0.464
203,-0.030,0.464
204,-0.029,0.436
205,-0.028,0.436
206,-0.025,0.436
207,-0.021,0.436
208,-0.015,0.401
209,-0.009,0.401
210,-0.004,0.401
211,0.002,0.401
212,0.007,0.364
213,0.012,0.364
214,0.017,0.364
215,0.021,0.364
216,0.026,0.315
217,0.032,0.315
218,0.039,0.315
219,0.046,0.315
220,0.053,0.270
221,0.061,0.270
222,0.067,0.270
223,0.072,0.270
224,0.076,0.221
225,0.080,0.221
226,0.082,0.221
227,0.083,0.221
228,0.079,0.175
229,0.075,0.175
230,0.066,0.175
231,0.057,0.175
232,0.046,0.135
233,0.036,0.135
234,0.024,0.135
235,0.012,0.135
236,0.001,0.090
237,-0.011,0.090
238,-0.020,0.090
239,-0.029,0.090
240,-0.035,0.059
241,-0.041,0.059
242,-0.045,0.059
243,-0.050,0.059
244,-0.056,0.027
245,-0.061,0.027
246,-0.067,0.027
247,-0.072,0.027
248,-0.077,0.004
249,-0.082,0.004
250,-0.086,0.004
251,-0.089,0.004
252,-0.090,-0.027
253,-0.092,-0.027
254,-0.092,-0.027
255,-0.092,-0.027
256,-0.092,-0.050
257,-0.093,-0.050
258,-0.094,-0.050
259,-0.095,-0.050
260,-0.096,-0.072
261,-0.097,-0.072
262,-0.098,-0.072
263,-0.099,-0.072
264,-0.100,-0.099
265,-0.100,-0.099
266,-0.101,-0.099
267,-0.102,-0.099
268,-0.102,-0.121
269,-0.102,-0.121
270,-0.101,-0.121
271,-0.100,-0.121
272,-0.100,-0.144
273,-0.099,-0.144
274,-0.100,-0.144
275,-0.100,-0.144
276,-0.102,-0.167
277,-0.103,-0.167
278,-0.107,-0.167
279,-0.111,-0.167
280,-0.121,-0.194
281,-0.131,-0.194
282,-0.148,-0.194
283,-0.166,-0.194
284,-0.189,-0.216
285,-0.211,-0.216
286,-0.235,-0.216
287,-0.260,-0.216
288,-0.282,-0.247
289,-0.304,-0.247
290,-0.318,-0.247
291,-0.332,-0.247
292,-0.333,-0.270
293,-0.333,-0.270
294,-0.320,-0.270
295,-0.307,-0.270
296,-0.280,-0.292
297,-0.253,-0.292
298,-0.212,-0.292
299,-0.171,-0.292
300,-0.120,-0.329
301,-0.070,-0.329
302,-0.021,-0.329
303,0.029,-0.329
304,0.068,-0.351
305,0.106,-0.351
306,0.126,-0.351
307,0.145,-0.351
308,0.141,-0.369
309,0.138,-0.369
310,0.117,-0.369
311,0.095,-0.369
312,0.066,-0.396
313,0.036,-0.396
314,0.006,-0.396
315,-0.023,-0.396
316,-0.046,-0.418
317,-0.069,-0.418
318,-0.083,-0.418
319,-0.096,-0.418
320,-0.099,-0.441
321,-0.102,-0.441
322,-0.095,-0.441
323,-0.088,-0.441
324,-0.076,-0.459
325,-0.064,-0.459
326,-0.050,-0.459
327,-0.036,-0.459
328,-0.025,-0.477
329,-0.013,-0.477
330,-0.005,-0.477
331,0.003,-0.477
332,0.008,-0.499
333,0.013,-0.499
334,0.017,-0.499
335,0.020,-0.499
336,0.024,-0.508
337,0.027,-0.508
338,0.030,-0.508
339,0.034,-0.508
340,0.038,-0.526
341,0.042,-0.526
342,0.045,-0.526
343,0.048,-0.526
344,0.050,-0.531
345,0.052,-0.531
346,0.054,-0.531
347,0.056,-0.531
348,0.058,-0.540
349,0.059,-0.540
350,0.061,-0.540
351,0.064,-0.540
352,0.067,-0.549
353,0.069,-0.549
354,0.072,-0.549
355,0.075,-0.549
356,0.077,-0.558
357,0.080,-0.558
358,0.083,-0.558
359,0.085,-0.558
360,0.087,-0.558
361,0.089,-0.558
362,0.090,-0.558
363,0.092,-0.558
364,0.094,-0.562
365,0.096,-0.562
366,0.099,-0.562
367,0.102,-0.562
368,0.104,-0.572
369,0.107,-0.572
370,0.108,-0.572
371,0.109,-0.572
372,0.110,-0.572
373,0.111,-0.572
374,0.112,-0.572
375,0.112,-0.572
376,0.113,-0.558
377,0.114,-0.558
378,0.116,-0.558
379,0.118,-0.558
380,0.119,-0.540
381,0.120,-0.540
382,0.120,-0.540
383,0.121,-0.540
384,0.120,-0.508
385,0.120,-0.508
386,0.117,-0.508
387,0.115,-0.508
388,0.112,-0.464
389,0.108,-0.464
390,0.104,-0.464
391,0.101,-0.464
392,0.099,-0.405
