,ECG,PPG
0,-0.054,1.024
1,-0.054,1.024
2,-0.054,1.024
3,-0.043,1.024
4,-0.054,1.024
5,-0.065,1.024
6,-0.065,1.024
7,-0.076,1.024
8,-0.076,1.024
9,-0.076,1.024
10,-0.076,1.024
11,-0.076,1.024
12,-0.076,1.024
13,-0.087,1.024
14,-0.087,1.024
15,-0.087,1.024
16,-0.098,1.024
17,-0.087,1.024
18,-0.087,1.024
19,-0.098,1.024
20,-0.098,1.024
21,-0.098,1.024
22,-0.098,1.024
23,-0.098,1.024
24,-0.109,1.024
25,-0.109,1.024
26,-0.109,1.024
27,-0.109,1.024
28,-0.109,0.975
29,-0.120,0.975
30,-0.120,0.975
31,-0.120,0.975
32,-0.131,0.862
33,-0.120,0.862
34,-0.120,0.862
35,-0.120,0.862
36,-0.120,0.743
37,-0.131,0.743
38,-0.142,0.743
39,-0.142,0.743
40,-0.142,0.616
41,-0.142,0.616
42,-0.142,0.616
43,-0.142,0.616
44,-0.142,0.479
45,-0.142,0.479
46,-0.142,0.479
47,-0.142,0.479
48,-0.142,0.345
49,-0.153,0.345
50,-0.153,0.345
51,-0.142,0.345
52,-0.142,0.215
53,-0.142,0.215
54,-0.153,0.215
55,-0.153,0.215
56,-0.164,0.089
57,-0.153,0.089
58,-0.164,0.089
59,-0.164,0.089
60,-0.153,-0.042
61,-0.164,-0.042
62,-0.153,-0.042
63,-0.164,-0.042
64,-0.164,-0.154
65,-0.164,-0.154
66,-0.164,-0.154
67,-0.164,-0.154
68,-0.153,-0.267
69,-0.153,-0.267
70,-0.164,-0.267
71,-0.164,-0.267
72,-0.164,-0.373
73,-0.164,-0.373
74,-0.164,-0.373
75,-0.164,-0.373
76,-0.153,-0.466
77,-0.164,-0.466
78,-0.153,-0.466
79,-0.153,-0.466
80,-0.153,-0.551
81,-0.153,-0.551
82,-0.153,-0.551
83,-0.142,-0.551
84,-0.131,-0.626
85,-0.131,-0.626
86,-0.120,-0.626
87,-0.120,-0.626
88,-0.109,-0.699
89,-0.109,-0.699
90,-0.109,-0.699
91,-0.120,-0.699
92,-0.098,-0.760
93,-0.098,-0.760
94,-0.098,-0.760
95,-0.087,-0.760
96,-0.087,-0.815
97,-0.098,-0.815
98,-0.098,-0.815
99,-0.109,-0.815
100,-0.109,-0.866
101,-0.087,-0.866
102,-0.010,-0.866
103,0.011,-0.866
104,0.034,-0.907
105,0.044,-0.907
106,0.034,-0.907
107,0.034,-0.907
108,0.034,-0.941
109,0.034,-0.941
110,0.044,-0.941
111,0.044,-0.941
112,0.034,-0.972
113,0.022,-0.972
114,0.011,-0.972
115,0.011,-0.972
116,0.001,-0.996
117,0.001,-0.996
118,0.001,-0.996
119,-0.010,-0.996
120,-0.021,-1.016
121,-0.032,-1.016
122,-0.043,-1.016
123,-0.054,-1.016
124,-0.054,-
125,-0.065,-
126,-0.054,-
127,-0.054,-
128,-0.054,-
129,-0.054,-
130,-0.054,-
131,-0.054,-
132,-0.054,-
133,-0.054,-
134,-0.054,-
135,-0.054,-
136,-0.054,-
137,-0.043,-
138,-0.054,-
139,-0.054,-
140,-0.043,-
141,-0.054,-
142,-0.043,-
143,-0.043,-
144,-0.054,-
145,-0.054,-
146,-0.054,-
147,-0.054,-
148,-0.054,-
149,-0.054,-
150,-0.054,-
151,-0.043,-
152,-0.054,-
153,-0.054,-
154,-0.054,-
155,-0.054,-
156,-0.054,-
157,-0.054,-
158,-0.043,-
159,-0.043,-
160,-0.043,-
161,-0.043,-
162,-0.043,-
163,-0.043,-
164,-0.043,-
165,-0.032,-
166,-0.032,-
167,-0.043,-
168,-0.043,-
169,-0.054,-
170,-0.065,-
171,-0.076,-
172,-0.076,-
173,-0.076,-
174,-0.043,-
175,0.001,-
176,0.067,-
177,0.154,-
178,0.264,-
179,0.385,-
180,0.516,-
181,0.636,-
182,0.757,-
183,0.856,-
184,0.966,-
185,1.024,-
186,1.024,-
187,0.999,-
188,0.922,-
189,0.747,-
190,0.527,-
191,0.308,-
192,0.111,-1.024
193,-0.021,-1.024
194,-0.120,-1.024
195,-0.164,-1.024
196,-0.185,-1.020
197,-0.185,-1.020
198,-0.197,-1.020
199,-0.207,-1.020
200,-0.207,-1.010
201,-0.207,-1.010
202,-0.218,-1.010
203,-0.218,-1.010
204,-0.230,-1.006
205,-0.240,-1.006
206,-0.230,-1.006
207,-0.230,-1.006
208,-0.230,-1.000
209,-0.207,-1.000
210,-0.207,-1.000
211,-0.197,-1.000
212,-0.197,-1.000
213,-0.207,-1.000
214,-0.197,-1.000
215,-0.197,-1.000
216,-0.185,-0.996
217,-0.185,-0.996
218,-0.185,-0.996
219,-0.174,-0.996
220,-0.174,-0.993
221,-0.174,-0.993
222,-0.174,-0.993
223,-0.164,-0.993
224,-0.164,-1.000
225,-0.153,-1.000
226,-0.142,-1.000
227,-0.142,-1.000
228,-0.142,-1.000
229,-0.142,-1.000
230,-0.142,-1.000
231,-0.131,-1.000
232,-0.131,-1.010
233,-0.142,-1.010
234,-0.131,-1.010
235,-0.131,-1.010
236,-0.131,-1.016
237,-0.131,-1.016
238,-0.120,-1.016
239,-0.120,-1.016
240,-0.131,-
241,-0.120,-
242,-0.120,-
243,-0.109,-
244,-0.109,-
245,-0.109,-
246,-0.109,-
247,-0.109,-
248,-0.120,-
249,-0.109,-
250,-0.120,-
251,-0.109,-
252,-0.098,-
253,-0.109,-
254,-0.098,-
255,-0.098,-
256,-0.098,-
257,-0.098,-
258,-0.098,-
259,-0.087,-
260,-0.098,-
261,-0.087,-
262,-0.087,-
263,-0.087,-
264,-0.087,-
265,-0.087,-
266,-0.087,-
267,-0.087,-
268,-0.065,-
269,-0.065,-
270,-0.065,-
271,-0.054,-
272,-0.054,-
273,-0.054,-
274,-0.054,-
275,-0.043,-
276,-0.043,-
277,-0.032,-
278,-0.032,-
279,-0.021,-
280,-0.021,-0.993
281,-0.021,-0.993
282,-0.021,-0.993
283,-0.021,-0.993
284,0.001,-0.920
285,0.001,-0.920
286,0.001,-0.920
287,0.001,-0.920
288,0.001,-0.815
