,ECG,PPG
0,-0.166,-0.488
1,-0.167,-0.488
2,-0.169,-0.488
3,-0.172,-0.488
4,-0.174,-0.492
5,-0.177,-0.492
6,-0.178,-0.492
7,-0.180,-0.492
8,-0.182,-0.495
9,-0.185,-0.495
10,-0.187,-0.495
11,-0.188,-0.495
12,-0.190,-0.498
13,-0.192,-0.498
14,-0.194,-0.498
15,-0.197,-0.498
16,-0.201,-0.500
17,-0.205,-0.500
18,-0.211,-0.500
19,-0.217,-0.500
20,-0.222,-0.503
21,-0.227,-0.503
22,-0.233,-0.503
23,-0.238,-0.503
24,-0.245,-0.504
25,-0.252,-0.504
26,-0.259,-0.504
27,-0.267,-0.504
28,-0.273,-0.505
29,-0.278,-0.505
30,-0.283,-0.505
31,-0.288,-0.505
32,-0.295,-0.506
33,-0.302,-0.506
34,-0.308,-0.506
35,-0.315,-0.506
36,-0.321,-0.505
37,-0.327,-0.505
38,-0.332,-0.505
39,-0.337,-0.505
40,-0.340,-0.501
41,-0.343,-0.501
42,-0.346,-0.501
43,-0.348,-0.501
44,-0.347,-0.492
45,-0.347,-0.492
46,-0.343,-0.492
47,-0.340,-0.492
48,-0.333,-0.472
49,-0.327,-0.472
50,-0.319,-0.472
51,-0.312,-0.472
52,-0.300,-0.443
53,-0.288,-0.443
54,-0.275,-0.443
55,-0.262,-0.443
56,-0.247,-0.399
57,-0.232,-0.399
58,-0.216,-0.399
59,-0.200,-0.399
60,-0.185,-0.342
61,-0.170,-0.342
62,-0.155,-0.342
63,-0.140,-0.342
64,-0.125,-0.270
65,-0.110,-0.270
66,-0.095,-0.270
67,-0.080,-0.270
68,-0.068,-0.185
69,-0.055,-0.185
70,-0.044,-0.185
71,-0.033,-0.185
72,-0.024,-0.093
73,-0.015,-0.093
74,-0.009,-0.093
75,-0.003,-0.093
76,0.002,0.004
77,0.007,0.004
78,0.009,0.004
79,0.012,0.004
80,0.013,0.101
81,0.013,0.101
82,0.013,0.101
83,0.013,0.101
84,0.015,0.193
85,0.017,0.193
86,0.018,0.193
87,0.018,0.193
88,0.018,0.276
89,0.017,0.276
90,0.015,0.276
91,0.013,0.276
92,0.012,0.348
93,0.010,0.348
94,0.012,0.348
95,0.013,0.348
96,0.015,0.407
97,0.017,0.407
98,0.018,0.407
99,0.018,0.407
100,0.018,0.457
101,0.018,0.457
102,0.018,0.457
103,0.018,0.457
104,0.018,0.492
105,0.017,0.492
106,0.015,0.492
107,0.013,0.492
108,0.011,0.518
109,0.008,0.518
110,0.007,0.518
111,0.007,0.518
112,0.006,0.532
113,0.005,0.532
114,0.005,0.532
115,0.005,0.532
116,0.005,0.539
117,0.005,0.539
118,0.005,0.539
119,0.005,0.539
120,0.005,0.539
121,0.005,0.539
122,0.004,0.539
123,0.003,0.539
124,0.003,0.530
125,0.002,0.530
126,0.003,0.530
127,0.003,0.530
128,0.004,0.516
129,0.005,0.516
130,0.004,0.516
131,0.003,0.516
132,0.002,0.494
133,0.000,0.494
134,-0.002,0.494
135,-0.003,0.494
136,-0.003,0.469
137,-0.003,0.469
138,-0.003,0.469
139,-0.002,0.469
140,-0.001,0.438
141,0.000,0.438
142,0.000,0.438
143,0.000,0.438
144,0.000,0.403
145,0.000,0.403
146,0.000,0.403
147,0.000,0.403
148,0.000,0.361
149,0.000,0.361
150,0.000,0.361
151,0.000,0.361
152,0.000,0.319
153,0.000,0.319
154,0.000,0.319
155,0.000,0.319
156,0.001,0.274
157,0.002,0.274
158,0.003,0.274
159,0.005,0.274
160,0.006,0.225
161,0.007,0.225
162,0.009,0.225
163,0.012,0.225
164,0.017,0.174
165,0.022,0.174
166,0.027,0.174
167,0.032,0.174
168,0.034,0.124
169,0.037,0.124
170,0.038,0.124
171,0.040,0.124
172,0.043,0.074
173,0.047,0.074
174,0.050,0.074
175,0.053,0.074
176,0.056,0.021
177,0.058,0.021
178,0.060,0.021
179,0.062,0.021
180,0.061,-0.025
181,0.060,-0.025
182,0.058,-0.025
183,0.055,-0.025
184,0.053,-0.068
185,0.052,-0.068
