,ECG,PPG
0,0.039,0.111
1,0.035,0.111
2,0.030,0.111
3,0.025,0.111
4,0.021,0.111
5,0.017,0.111
6,0.012,0.111
7,0.008,0.111
8,0.005,0.108
9,0.003,0.108
10,0.001,0.108
11,0.000,0.108
12,0.000,0.105
13,0.000,0.105
14,0.001,0.105
15,0.002,0.105
16,0.003,0.102
17,0.003,0.102
18,0.002,0.102
19,0.002,0.102
20,-0.001,0.090
21,-0.003,0.090
22,-0.004,0.090
23,-0.006,0.090
24,-0.005,0.088
25,-0.005,0.088
26,-0.002,0.088
27,0.000,0.088
28,0.002,0.082
29,0.004,0.082
30,0.005,0.082
31,0.006,0.082
32,0.005,0.082
33,0.005,0.082
34,0.004,0.082
35,0.003,0.082
36,0.001,0.076
37,-0.001,0.076
38,-0.003,0.076
39,-0.004,0.076
40,-0.005,0.073
41,-0.007,0.073
42,-0.008,0.073
43,-0.008,0.073
44,-0.009,0.070
45,-0.009,0.070
46,-0.008,0.070
47,-0.006,0.070
48,-0.003,0.065
49,0.001,0.065
50,0.005,0.065
51,0.009,0.065
52,0.013,0.056
53,0.016,0.056
54,0.018,0.056
55,0.021,0.056
56,0.021,0.052
57,0.020,0.052
58,0.019,0.052
59,0.017,0.052
60,0.016,0.044
61,0.015,0.044
62,0.014,0.044
63,0.012,0.044
64,0.011,0.038
65,0.010,0.038
66,0.008,0.038
67,0.006,0.038
68,0.003,0.029
69,-0.001,0.029
70,-0.005,0.029
71,-0.009,0.029
72,-0.013,0.024
73,-0.017,0.024
74,-0.021,0.024
75,-0.024,0.024
76,-0.027,0.018
77,-0.030,0.018
78,-0.032,0.018
79,-0.034,0.018
80,-0.035,0.009
81,-0.037,0.009
82,-0.039,0.009
83,-0.041,0.009
84,-0.043,0.006
85,-0.046,0.006
86,-0.047,0.006
87,-0.048,0.006
88,-0.046,0.003
89,-0.045,0.003
90,-0.042,0.003
91,-0.039,0.003
92,-0.036,-0.003
93,-0.034,-0.003
94,-0.032,-0.003
95,-0.030,-0.003
96,-0.029,-0.005
97,-0.029,-0.005
98,-0.029,-0.005
99,-0.029,-0.005
100,-0.029,-0.003
101,-0.029,-0.003
102,-0.029,-0.003
103,-0.029,-0.003
104,-0.029,-0.003
105,-0.029,-0.003
106,-0.031,-0.003
107,-0.032,-0.003
108,-0.035,-0.005
109,-0.037,-0.005
110,-0.040,-0.005
111,-0.043,-0.005
112,-0.045,-0.003
113,-0.047,-0.003
114,-0.045,-0.003
115,-0.043,-0.003
116,-0.035,-0.003
117,-0.026,-0.003
118,-0.008,-0.003
119,0.009,-0.003
120,0.039,0.000
121,0.069,0.000
122,0.106,0.000
123,0.143,0.000
124,0.178,-0.003
125,0.214,-0.003
126,0.234,-0.003
127,0.254,-0.003
128,0.251,0.000
129,0.247,0.000
130,0.220,0.000
131,0.193,0.000
132,0.151,-0.005
133,0.110,-0.005
134,0.067,-0.005
135,0.025,-0.005
136,-0.007,-0.005
137,-0.039,-0.005
138,-0.059,-0.005
139,-0.079,-0.005
140,-0.092,-0.011
141,-0.104,-0.011
142,-0.117,-0.011
143,-0.129,-0.011
144,-0.146,-0.018
145,-0.162,-0.018
146,-0.182,-0.018
147,-0.202,-0.018
148,-0.223,-0.021
149,-0.243,-0.021
150,-0.262,-0.021
151,-0.281,-0.021
152,-0.296,-0.026
153,-0.312,-0.026
154,-0.322,-0.026
155,-0.332,-0.026
156,-0.334,-0.029
157,-0.337,-0.029
158,-0.329,-0.029
159,-0.322,-0.029
160,-0.304,-0.029
161,-0.286,-0.029
162,-0.260,-0.029
163,-0.233,-0.029
164,-0.204,-0.032
165,-0.175,-0.032
166,-0.146,-0.032
167,-0.117,-0.032
168,-0.093,-0.032
169,-0.069,-0.032
170,-0.049,-0.032
171,-0.030,-0.032
172,-0.016,-0.032
173,-0.002,-0.032
174,0.007,-0.032
175,0.017,-0.032
176,0.022,-0.032
177,0.028,-0.032
178,0.031,-0.032
179,0.033,-0.032
180,0.034,-0.029
181,0.035,-0.029
182,0.035,-0.029
183,0.036,-0.029
184,0.036,-0.026
185,0.036,-0.026
186,0.036,-0.026
187,0.035,-0.026
188,0.034,-0.026
189,0.032,-0.026
190,0.031,-0.026
191,0.031,-0.026
192,0.032,-0.026
193,0.033,-0.026
194,0.036,-0.026
195,0.039,-0.026
196,0.043,-0.021
197,0.048,-0.021
198,0.052,-0.021
199,0.057,-0.021
200,0.060,-0.023
201,0.064,-0.023
202,0.066,-0.023
203,0.068,-0.023
204,0.069,-0.026
205,0.069,-0.026
206,0.069,-0.026
207,0.069,-0.026
208,0.068,-0.029
209,0.068,-0.029
210,0.068,-0.029
211,0.068,-0.029
212,0.068,-0.032
213,0.069,-0.032
214,0.069,-0.032
215,0.070,-0.032
216,0.071,-0.035
217,0.073,-0.035
218,0.074,-0.035
219,0.074,-0.035
220,0.075,-0.038
221,0.076,-0.038
222,0.078,-0.038
223,0.079,-0.038
224,0.081,-0.041
225,0.082,-0.041
226,0.084,-0.041
227,0.087,-0.041
228,0.090,-0.041
229,0.092,-0.041
230,0.096,-0.041
231,0.100,-0.041
232,0.104,-0.038
233,0.108,-0.038
234,0.112,-0.038
235,0.116,-0.038
236,0.122,-0.029
237,0.127,-0.029
238,0.134,-0.029
239,0.140,-0.029
240,0.145,-0.018
241,0.151,-0.018
242,0.155,-0.018
243,0.158,-0.018
244,0.158,-0.005
245,0.157,-0.005
246,0.155,-0.005
247,0.152,-0.005
248,0.148,0.009
249,0.143,0.009
250,0.139,0.009
251,0.135,0.009
252,0.131,0.026
253,0.128,0.026
254,0.125,0.026
255,0.123,0.026
256,0.121,0.044
257,0.120,0.044
