,ECG,PPG
0,0.092,-0.502
1,0.092,-0.502
2,0.091,-0.502
3,0.091,-0.502
4,0.090,-0.503
5,0.089,-0.503
6,0.088,-0.503
7,0.087,-0.503
8,0.087,-0.503
9,0.087,-0.503
10,0.088,-0.503
11,0.090,-0.503
12,0.090,-0.503
13,0.091,-0.503
14,0.090,-0.503
15,0.090,-0.503
16,0.089,-0.504
17,0.089,-0.504
18,0.087,-0.504
19,0.086,-0.504
20,0.084,-0.504
21,0.083,-0.504
22,0.082,-0.504
23,0.082,-0.504
24,0.082,-0.504
25,0.083,-0.504
26,0.083,-0.504
27,0.083,-0.504
28,0.082,-0.503
29,0.082,-0.503
30,0.081,-0.503
31,0.080,-0.503
32,0.079,-0.503
33,0.078,-0.503
34,0.076,-0.503
35,0.075,-0.503
36,0.073,-0.502
37,0.071,-0.502
38,0.069,-0.502
39,0.067,-0.502
40,0.065,-0.501
41,0.064,-0.501
42,0.062,-0.501
43,0.061,-0.501
44,0.061,-0.500
45,0.060,-0.500
46,0.061,-0.500
47,0.061,-0.500
48,0.061,-0.498
49,0.060,-0.498
50,0.059,-0.498
51,0.058,-0.498
52,0.057,-0.496
53,0.056,-0.496
54,0.055,-0.496
55,0.053,-0.496
56,0.051,-0.491
57,0.049,-0.491
58,0.047,-0.491
59,0.045,-0.491
60,0.044,-0.484
61,0.042,-0.484
62,0.040,-0.484
63,0.038,-0.484
64,0.036,-0.474
65,0.033,-0.474
66,0.031,-0.474
67,0.029,-0.474
68,0.026,-0.458
69,0.024,-0.458
70,0.022,-0.458
71,0.020,-0.458
72,0.018,-0.436
73,0.017,-0.436
74,0.016,-0.436
75,0.015,-0.436
76,0.014,-0.408
77,0.013,-0.408
78,0.011,-0.408
79,0.010,-0.408
80,0.007,-0.372
81,0.005,-0.372
82,0.002,-0.372
83,0.000,-0.372
84,-0.001,-0.329
85,-0.003,-0.329
86,-0.005,-0.329
87,-0.007,-0.329
88,-0.009,-0.278
89,-0.011,-0.278
90,-0.012,-0.278
91,-0.013,-0.278
92,-0.014,-0.222
93,-0.015,-0.222
94,-0.015,-0.222
95,-0.015,-0.222
96,-0.015,-0.162
97,-0.015,-0.162
98,-0.015,-0.162
99,-0.015,-0.162
100,-0.015,-0.099
101,-0.015,-0.099
102,-0.014,-0.099
103,-0.013,-0.099
104,-0.010,-0.034
105,-0.008,-0.034
106,-0.005,-0.034
107,-0.002,-0.034
108,0.001,0.032
109,0.004,0.032
110,0.006,0.032
111,0.008,0.032
112,0.009,0.092
113,0.011,0.092
114,0.011,0.092
115,0.012,0.092
116,0.013,0.152
117,0.015,0.152
118,0.017,0.152
119,0.019,0.152
120,0.021,0.207
121,0.024,0.207
122,0.026,0.207
123,0.029,0.207
124,0.031,0.258
125,0.034,0.258
126,0.037,0.258
127,0.039,0.258
128,0.041,0.304
129,0.043,0.304
130,0.044,0.304
131,0.044,0.304
132,0.046,0.346
133,0.047,0.346
134,0.049,0.346
135,0.050,0.346
136,0.052,0.383
137,0.054,0.383
138,0.055,0.383
139,0.055,0.383
140,0.056,0.414
141,0.057,0.414
142,0.058,0.414
143,0.058,0.414
144,0.058,0.442
145,0.057,0.442
146,0.057,0.442
147,0.057,0.442
148,0.057,0.466
149,0.057,0.466
150,0.057,0.466
151,0.057,0.466
152,0.057,0.485
153,0.057,0.485
154,0.057,0.485
155,0.057,0.485
156,0.057,0.500
157,0.057,0.500
158,0.058,0.500
159,0.058,0.500
160,0.059,0.509
161,0.060,0.509
162,0.060,0.509
163,0.060,0.509
164,0.059,0.516
165,0.058,0.516
166,0.057,0.516
167,0.056,0.516
168,0.055,0.517
169,0.054,0.517
170,0.054,0.517
171,0.053,0.517
172,0.054,0.515
173,0.054,0.515
174,0.054,0.515
175,0.054,0.515
176,0.054,0.509
177,0.054,0.509
178,0.054,0.509
179,0.054,0.509
180,0.054,0.498
181,0.053,0.498
182,0.052,0.498
183,0.050,0.498
184,0.048,0.484
185,0.045,0.484
186,0.044,0.484
187,0.043,0.484
188,0.042,0.465
189,0.041,0.465
190,0.041,0.465
191,0.040,0.465
192,0.039,0.440
193,0.038,0.440
194,0.037,0.440
195,0.035,0.440
196,0.035,0.413
197,0.035,0.413
198,0.035,0.413
199,0.035,0.413
200,0.035,0.382
201,0.035,0.382
202,0.035,0.382
203,0.035,0.382
204,0.035,0.348
205,0.035,0.348
206,0.035,0.348
207,0.035,0.348
208,0.035,0.312
209,0.035,0.312
