,ECG,PPG
0,0.001,-0.191
1,0.001,-0.191
2,0.001,-0.191
3,-0.011,-0.191
4,0.001,-0.216
5,0.001,-0.216
6,0.001,-0.216
7,0.001,-0.216
8,0.001,-0.238
9,0.024,-0.238
10,0.024,-0.238
11,0.036,-0.238
12,0.036,-0.259
13,0.036,-0.259
14,0.036,-0.259
15,0.047,-0.259
16,0.059,-0.277
17,0.059,-0.277
18,0.059,-0.277
19,0.047,-0.277
20,0.047,-0.293
21,0.047,-0.293
22,0.036,-0.293
23,0.047,-0.293
24,0.059,-0.307
25,0.059,-0.307
26,0.071,-0.307
27,0.071,-0.307
28,0.071,-0.320
29,0.071,-0.320
30,0.071,-0.320
31,0.071,-0.320
32,0.071,-0.330
33,0.071,-0.330
34,0.071,-0.330
35,0.071,-0.330
36,0.071,-0.340
37,0.071,-0.340
38,0.082,-0.340
39,0.082,-0.340
40,0.094,-0.348
41,0.106,-0.348
42,0.106,-0.348
43,0.106,-0.348
44,0.118,-0.356
45,0.129,-0.356
46,0.141,-0.356
47,0.141,-0.356
48,0.141,-0.363
49,0.141,-0.363
50,0.141,-0.363
51,0.141,-0.363
52,0.153,-0.370
53,0.153,-0.370
54,0.153,-0.370
55,0.153,-0.370
56,0.164,-0.375
57,0.176,-0.375
58,0.164,-0.375
59,0.153,-0.375
60,0.141,-0.381
61,0.141,-0.381
62,0.129,-0.381
63,0.129,-0.381
64,0.106,-0.386
65,0.106,-0.386
66,0.082,-0.386
67,0.071,-0.386
68,0.059,-0.391
69,0.047,-0.391
70,0.047,-0.391
71,0.047,-0.391
72,0.059,-0.396
73,0.059,-0.396
74,0.047,-0.396
75,0.036,-0.396
76,0.036,-0.402
77,0.024,-0.402
78,0.012,-0.402
79,0.012,-0.402
80,0.012,-0.407
81,0.024,-0.407
82,0.024,-0.407
83,0.024,-0.407
84,0.012,-0.413
85,0.012,-0.413
86,0.001,-0.413
87,0.001,-0.413
88,0.001,-0.418
89,0.001,-0.418
90,0.001,-0.418
91,0.001,-0.418
92,0.001,-0.424
93,0.001,-0.424
94,0.001,-0.424
95,0.001,-0.424
96,0.001,-0.428
97,0.001,-0.428
98,0.024,-0.428
99,0.024,-0.428
100,0.001,-0.434
101,0.001,-0.434
102,-0.011,-0.434
103,-0.022,-0.434
104,-0.022,-0.439
105,-0.022,-0.439
106,0.001,-0.439
107,0.001,-0.439
108,0.001,-0.444
109,-0.034,-0.444
110,-0.069,-0.444
111,-0.081,-0.444
112,-0.069,-0.449
