,ECG,PPG
0,0.060,-0.291
1,0.040,-0.291
2,0.040,-0.291
3,0.040,-0.291
4,0.040,-0.205
5,0.040,-0.205
6,0.040,-0.205
7,0.021,-0.205
8,0.021,-0.109
9,0.021,-0.109
10,0.002,-0.109
11,0.021,-0.109
12,0.021,-0.003
13,0.021,-0.003
14,0.040,-0.003
15,0.040,-0.003
16,0.021,0.109
17,0.021,0.109
18,0.002,0.109
19,0.002,0.109
20,0.002,0.214
21,0.002,0.214
22,-0.018,0.214
23,-0.018,0.214
24,-0.018,0.317
25,-0.038,0.317
26,-0.038,0.317
27,-0.038,0.317
28,-0.038,0.410
29,-0.038,0.410
30,-0.038,0.410
31,-0.018,0.410
32,0.002,0.487
33,0.002,0.487
34,0.002,0.487
35,0.002,0.487
36,0.002,0.547
37,0.021,0.547
38,0.021,0.547
39,0.021,0.547
40,0.021,0.593
41,0.040,0.593
42,0.021,0.593
43,0.021,0.593
44,0.040,0.622
45,0.040,0.622
46,0.040,0.622
47,0.040,0.622
48,0.040,0.637
49,0.040,0.637
50,0.040,0.637
51,0.040,0.637
52,0.040,0.634
53,0.040,0.634
54,0.040,0.634
55,0.040,0.634
56,0.021,0.622
57,0.040,0.622
58,0.021,0.622
59,0.021,0.622
60,0.021,0.599
61,0.021,0.599
62,0.021,0.599
63,0.040,0.599
64,0.021,0.564
65,0.040,0.564
66,0.040,0.564
67,0.021,0.564
68,0.021,0.519
69,0.021,0.519
70,0.040,0.519
71,0.040,0.519
72,0.040,0.468
73,0.040,0.468
74,0.021,0.468
75,0.021,0.468
76,0.021,0.413
77,0.021,0.413
78,0.021,0.413
79,0.040,0.413
80,0.060,0.352
81,0.040,0.352
82,0.040,0.352
83,0.040,0.352
84,0.040,0.282
85,0.021,0.282
86,0.002,0.282
87,-0.038,0.282
88,-0.136,0.218
89,-0.215,0.218
90,-0.312,0.218
91,-0.450,0.218
92,-0.567,0.144
93,-0.685,0.144
94,-0.764,0.144
95,-0.823,0.144
96,-0.842,0.077
97,-0.823,0.077
98,-0.803,0.077
99,-0.744,0.077
100,-0.665,0.016
101,-0.606,0.016
102,-0.548,0.016
103,-0.470,0.016
104,-0.391,-0.048
105,-0.332,-0.048
106,-0.274,-0.048
107,-0.254,-0.048
108,-0.215,-0.112
109,-0.215,-0.112
110,-0.175,-0.112
111,-0.156,-0.112
112,-0.116,-0.167
113,-0.077,-0.167
114,-0.038,-0.167
115,0.002,-0.167
116,0.021,-0.221
117,0.040,-0.221
118,0.060,-0.221
119,0.060,-0.221
120,0.060,-0.266
121,0.080,-0.266
122,0.080,-0.266
123,0.080,-0.266
124,0.080,-0.307
125,0.099,-0.307
126,0.099,-0.307
127,0.099,-0.307
128,0.099,-0.346
129,0.099,-0.346
130,0.099,-0.346
131,0.099,-0.346
132,0.099,-0.375
133,0.119,-0.375
134,0.119,-0.375
135,0.119,-0.375
136,0.139,-0.404
137,0.119,-0.404
138,0.119,-0.404
139,0.119,-0.404
140,0.119,-0.426
141,0.119,-0.426
142,0.119,-0.426
143,0.119,-0.426
144,0.119,-0.441
145,0.119,-0.441
146,0.119,-0.441
147,0.119,-0.441
148,0.119,-0.457
149,0.119,-0.457
150,0.119,-0.457
151,0.119,-0.457
152,0.119,-0.467
153,0.119,-0.467
154,0.119,-0.467
155,0.119,-0.467
156,0.099,-0.476
157,0.099,-0.476
158,0.099,-0.476
159,0.099,-0.476
160,0.080,-0.482
161,0.099,-0.482
162,0.099,-0.482
163,0.080,-0.482
164,0.080,-0.489
165,0.099,-0.489
166,0.080,-0.489
167,0.080,-0.489
168,0.099,-0.492
