,ECG,PPG
0,0.071,0.648
1,0.080,0.648
2,0.083,0.648
3,0.086,0.648
4,0.080,0.592
5,0.074,0.592
6,0.063,0.592
7,0.052,0.592
8,0.041,0.535
9,0.031,0.535
10,0.025,0.535
11,0.018,0.535
12,0.020,0.477
13,0.022,0.477
14,0.028,0.477
15,0.034,0.477
16,0.038,0.419
17,0.043,0.419
18,0.043,0.419
19,0.043,0.419
20,0.037,0.361
21,0.031,0.361
22,0.025,0.361
23,0.018,0.361
24,0.014,0.304
25,0.009,0.304
26,0.009,0.304
27,0.009,0.304
28,0.009,0.246
29,0.009,0.246
30,0.011,0.246
31,0.012,0.246
32,0.017,0.194
33,0.022,0.194
34,0.028,0.194
35,0.034,0.194
36,0.035,0.141
37,0.037,0.141
38,0.040,0.141
39,0.043,0.141
40,0.045,0.094
41,0.046,0.094
42,0.045,0.094
43,0.043,0.094
44,0.043,0.047
45,0.043,0.047
46,0.043,0.047
47,0.043,0.047
48,0.043,0.005
49,0.043,0.005
50,0.043,0.005
51,0.043,0.005
52,0.043,-0.032
53,0.043,-0.032
54,0.043,-0.032
55,0.043,-0.032
56,0.045,-0.070
57,0.046,-0.070
58,0.049,-0.070
59,0.052,-0.070
60,0.057,-0.103
61,0.061,-0.103
62,0.063,-0.103
63,0.065,-0.103
64,0.068,-0.134
65,0.071,-0.134
66,0.072,-0.134
67,0.074,-0.134
68,0.074,-0.162
69,0.074,-0.162
70,0.074,-0.162
71,0.074,-0.162
72,0.074,-0.186
73,0.074,-0.186
74,0.074,-0.186
75,0.074,-0.186
76,0.072,-0.212
77,0.071,-0.212
78,0.068,-0.212
79,0.065,-0.212
80,0.061,-0.231
81,0.058,-0.231
82,0.054,-0.231
83,0.049,-0.231
84,0.048,-0.254
85,0.046,-0.254
86,0.045,-0.254
87,0.043,-0.254
88,0.043,-0.269
89,0.043,-0.269
90,0.043,-0.269
91,0.043,-0.269
92,0.043,-0.285
93,0.043,-0.285
94,0.043,-0.285
95,0.043,-0.285
96,0.045,-0.297
97,0.046,-0.297
98,0.049,-0.297
99,0.052,-0.297
100,0.055,-0.308
101,0.058,-0.308
102,0.057,-0.308
103,0.055,-0.308
104,0.055,-0.314
105,0.055,-0.314
106,0.055,-0.314
107,0.055,-0.314
108,0.055,-0.314
109,0.055,-0.314
110,0.055,-0.314
111,0.055,-0.314
112,0.055,-0.359
113,0.055,-0.359
114,0.054,-0.359
115,0.052,-0.359
116,0.049,-0.354
117,0.046,-0.354
118,0.045,-0.354
119,0.043,-0.354
120,0.043,-0.345
121,0.043,-0.345
122,0.043,-0.345
123,0.043,-0.345
124,0.043,-0.333
125,0.043,-0.333
126,0.043,-0.333
127,0.043,-0.333
128,0.043,-0.317
129,0.043,-0.317
130,0.043,-0.317
131,0.043,-0.317
132,0.043,-0.301
133,0.043,-0.301
134,0.043,-0.301
135,0.043,-0.301
136,0.043,-0.284
137,0.043,-0.284
138,0.043,-0.284
139,0.043,-0.284
140,0.043,-0.268
141,0.043,-0.268
142,0.043,-0.268
143,0.043,-0.268
144,0.043,-0.251
145,0.043,-0.251
146,0.043,-0.251
147,0.043,-0.251
148,0.043,-0.236
149,0.043,-0.236
150,0.043,-0.236
151,0.043,-0.236
152,0.043,-0.223
153,0.043,-0.223
154,0.043,-0.223
155,0.043,-0.223
156,0.043,-0.212
157,0.043,-0.212
158,0.043,-0.212
159,0.043,-0.212
160,0.043,-0.201
161,0.043,-0.201
162,0.043,-0.201
163,0.043,-0.201
164,0.043,-0.197
165,0.043,-0.197
166,0.043,-0.197
167,0.043,-0.197
168,0.043,-0.192
169,0.043,-0.192
170,0.043,-0.192
171,0.043,-0.192
172,0.043,-0.190
173,0.043,-0.190
174,0.043,-0.190
175,0.043,-0.190
176,0.043,-0.189
177,0.043,-0.189
178,0.043,-0.189
179,0.043,-0.189
180,0.043,-0.194
181,0.043,-0.194
182,0.043,-0.194
183,0.043,-0.194
184,0.043,-0.197
185,0.043,-0.197
186,0.043,-0.197
187,0.043,-0.197
188,0.043,-0.204
189,0.043,-0.204
190,0.043,-0.204
191,0.043,-0.204
192,0.043,-0.212
193,0.043,-0.212
194,0.043,-0.212
195,0.043,-0.212
196,0.043,-0.221
197,0.043,-0.221
198,0.043,-0.221
