,ECG,PPG
0,0.013,-0.533
1,0.014,-0.533
2,0.015,-0.533
3,0.016,-0.533
4,0.017,-0.526
5,0.018,-0.526
6,0.020,-0.526
7,0.022,-0.526
8,0.024,-0.517
9,0.026,-0.517
10,0.029,-0.517
11,0.031,-0.517
12,0.033,-0.508
13,0.034,-0.508
14,0.035,-0.508
15,0.036,-0.508
16,0.036,-0.499
17,0.037,-0.499
18,0.037,-0.499
19,0.037,-0.499
20,0.038,-0.492
21,0.040,-0.492
22,0.042,-0.492
23,0.045,-0.492
24,0.047,-0.479
25,0.050,-0.479
26,0.053,-0.479
27,0.055,-0.479
28,0.058,-0.465
29,0.060,-0.465
30,0.062,-0.465
31,0.063,-0.465
32,0.064,-0.452
33,0.065,-0.452
34,0.066,-0.452
35,0.068,-0.452
36,0.070,-0.427
37,0.071,-0.427
38,0.072,-0.427
39,0.074,-0.427
40,0.074,-0.400
41,0.074,-0.400
42,0.075,-0.400
43,0.075,-0.400
44,0.075,-0.361
45,0.075,-0.361
46,0.075,-0.361
47,0.075,-0.361
48,0.075,-0.316
49,0.075,-0.316
50,0.075,-0.316
51,0.075,-0.316
52,0.075,-0.262
53,0.074,-0.262
54,0.073,-0.262
55,0.072,-0.262
56,0.070,-0.199
57,0.069,-0.199
58,0.068,-0.199
59,0.066,-0.199
60,0.065,-0.127
61,0.064,-0.127
62,0.065,-0.127
63,0.065,-0.127
64,0.066,-0.050
65,0.067,-0.050
66,0.069,-0.050
67,0.071,-0.050
68,0.073,0.032
69,0.075,0.032
70,0.076,0.032
71,0.078,0.032
72,0.077,0.111
73,0.077,0.111
74,0.075,0.111
75,0.074,0.111
76,0.071,0.185
77,0.069,0.185
78,0.068,0.185
79,0.066,0.185
80,0.065,0.255
81,0.064,0.255
82,0.064,0.255
83,0.063,0.255
84,0.061,0.318
85,0.059,0.318
86,0.055,0.318
87,0.052,0.318
88,0.048,0.374
89,0.045,0.374
90,0.041,0.374
91,0.038,0.374
92,0.036,0.422
93,0.034,0.422
94,0.032,0.422
95,0.030,0.422
96,0.029,0.458
97,0.027,0.458
98,0.025,0.458
99,0.023,0.458
100,0.021,0.485
101,0.019,0.485
102,0.017,0.485
103,0.015,0.485
104,0.012,0.505
105,0.010,0.505
106,0.008,0.505
107,0.006,0.505
108,0.005,0.519
109,0.004,0.519
110,0.003,0.519
111,0.001,0.519
112,0.000,0.528
113,-0.001,0.528
114,-0.002,0.528
115,-0.003,0.528
116,-0.003,0.528
117,-0.003,0.528
118,-0.003,0.528
119,-0.003,0.528
120,-0.002,0.521
121,-0.002,0.521
122,-0.001,0.521
123,-0.001,0.521
124,-0.000,0.515
125,0.000,0.515
126,0.000,0.515
127,0.000,0.515
128,0.000,0.503
129,0.000,0.503
130,0.000,0.503
131,0.000,0.503
132,0.000,0.488
133,0.000,0.488
134,0.001,0.488
135,0.001,0.488
136,0.003,0.472
137,0.004,0.472
138,0.005,0.472
139,0.006,0.472
140,0.007,0.454
141,0.007,0.454
142,0.007,0.454
143,0.008,0.454
144,0.008,0.431
145,0.008,0.431
146,0.008,0.431
147,0.008,0.431
148,0.007,0.402
149,0.007,0.402
150,0.006,0.402
151,0.005,0.402
152,0.004,0.375
153,0.002,0.375
154,0.002,0.375
155,0.003,0.375
156,0.004,0.344
157,0.005,0.344
158,0.007,0.344
159,0.008,0.344
160,0.009,0.302
161,0.010,0.302
162,0.010,0.302
163,0.010,0.302
164,0.008,0.265
165,0.007,0.265
166,0.006,0.265
167,0.005,0.265
168,0.005,0.222
169,0.004,0.222
170,0.005,0.222
171,0.005,0.222
172,0.005,0.174
173,0.005,0.174
174,0.005,0.174
175,0.004,0.174
176,0.003,0.131
177,0.002,0.131
178,0.001,0.131
179,-0.001,0.131
180,-0.002,0.084
181,-0.004,0.084
182,-0.006,0.084
183,-0.008,0.084
184,-0.009,0.038
185,-0.011,0.038
186,-0.011,0.038
187,-0.011,0.038
188,-0.011,-0.004
189,-0.010,-0.004
190,-0.009,-0.004
191,-0.008,-0.004
192,-0.008,-0.043
193,-0.008,-0.043
194,-0.008,-0.043
195,-0.008,-0.043
196,-0.009,-0.076
197,-0.010,-0.076
198,-0.009,-0.076
199,-0.008,-0.076
200,-0.008,-0.111
201,-0.007,-0.111
202,-0.006,-0.111
203,-0.006,-0.111
204,-0.006,-0.136
205,-0.006,-0.136
206,-0.007,-0.136
207,-0.008,-0.136
208,-0.009,-0.163
209,-0.010,-0.163
210,-0.010,-0.163
211,-0.011,-0.163
