,ECG,PPG
0,0.023,0.881
1,0.020,0.881
2,0.019,0.881
3,0.017,0.881
4,0.017,0.891
5,0.017,0.891
6,0.017,0.891
7,0.018,0.891
8,0.019,0.897
9,0.020,0.897
10,0.021,0.897
11,0.023,0.897
12,0.021,0.900
13,0.020,0.900
14,0.019,0.900
15,0.018,0.900
16,0.017,0.899
17,0.016,0.899
18,0.014,0.899
19,0.013,0.899
20,0.013,0.894
21,0.013,0.894
22,0.015,0.894
23,0.017,0.894
24,0.017,0.887
25,0.018,0.887
26,0.017,0.887
27,0.016,0.887
28,0.013,0.874
29,0.011,0.874
30,0.007,0.874
31,0.004,0.874
32,0.001,0.856
33,-0.001,0.856
34,-0.001,0.856
35,-0.001,0.856
36,0.000,0.833
37,0.001,0.833
38,0.002,0.833
39,0.002,0.833
40,0.001,0.807
41,0.000,0.807
42,-0.001,0.807
43,-0.002,0.807
44,-0.002,0.779
45,-0.001,0.779
46,0.001,0.779
47,0.004,0.779
48,0.007,0.746
49,0.010,0.746
50,0.012,0.746
51,0.014,0.746
52,0.016,0.711
53,0.017,0.711
54,0.018,0.711
55,0.019,0.711
56,0.020,0.676
57,0.021,0.676
58,0.024,0.676
59,0.027,0.676
60,0.027,0.640
61,0.027,0.640
62,0.023,0.640
63,0.019,0.640
64,0.008,0.605
65,-0.002,0.605
66,-0.017,0.605
67,-0.031,0.605
68,-0.043,0.571
69,-0.055,0.571
70,-0.058,0.571
71,-0.061,0.571
72,-0.056,0.539
73,-0.050,0.539
74,-0.041,0.539
75,-0.031,0.539
76,-0.021,0.508
77,-0.011,0.508
78,-0.005,0.508
79,0.001,0.508
80,0.004,0.478
81,0.006,0.478
82,0.007,0.478
83,0.007,0.478
84,0.006,0.451
85,0.005,0.451
86,0.002,0.451
87,0.000,0.451
88,-0.005,0.424
89,-0.011,0.424
90,-0.017,0.424
91,-0.024,0.424
92,-0.027,0.400
93,-0.031,0.400
94,-0.030,0.400
95,-0.030,0.400
96,-0.025,0.376
97,-0.020,0.376
98,-0.014,0.376
99,-0.007,0.376
100,-0.004,0.354
101,-0.001,0.354
102,-0.004,0.354
103,-0.007,0.354
104,-0.012,0.333
105,-0.017,0.333
106,-0.020,0.333
107,-0.024,0.333
108,-0.026,0.312
109,-0.027,0.312
110,-0.027,0.312
111,-0.026,0.312
112,-0.026,0.291
113,-0.025,0.291
114,-0.023,0.291
115,-0.021,0.291
116,-0.019,0.270
117,-0.016,0.270
118,-0.011,0.270
119,-0.007,0.270
120,-0.002,0.249
121,0.002,0.249
122,0.008,0.249
123,0.014,0.249
124,0.019,0.230
125,0.024,0.230
126,0.026,0.230
127,0.027,0.230
128,0.023,0.210
129,0.019,0.210
130,0.010,0.210
131,0.000,0.210
132,-0.011,0.190
133,-0.023,0.190
134,-0.032,0.190
135,-0.041,0.190
136,-0.045,0.172
137,-0.050,0.172
138,-0.050,0.172
139,-0.049,0.172
140,-0.045,0.153
141,-0.042,0.153
142,-0.036,0.153
143,-0.031,0.153
144,-0.024,0.136
145,-0.018,0.136
146,-0.011,0.136
147,-0.005,0.136
148,-0.001,0.119
149,0.002,0.119
150,0.004,0.119
151,0.006,0.119
152,0.004,0.105
153,0.002,0.105
154,-0.002,0.105
155,-0.006,0.105
156,-0.010,0.091
157,-0.014,0.091
158,-0.016,0.091
159,-0.017,0.091
160,-0.014,0.079
161,-0.012,0.079
162,-0.008,0.079
163,-0.005,0.079
164,-0.001,0.069
165,0.002,0.069
166,0.005,0.069
167,0.008,0.069
168,0.010,0.059
169,0.011,0.059
170,0.011,0.059
171,0.012,0.059
172,0.012,0.054
173,0.012,0.054
174,0.011,0.054
175,0.010,0.054
176,0.008,0.046
177,0.006,0.046
178,0.006,0.046
179,0.006,0.046
180,0.007,0.044
181,0.008,0.044
182,0.010,0.044
183,0.012,0.044
184,0.011,0.040
185,0.011,0.040
186,0.007,0.040
187,0.002,0.040
188,-0.004,0.039
189,-0.010,0.039
190,-0.012,0.039
191,-0.014,0.039
192,-0.014,0.037
193,-0.013,0.037
194,-0.011,0.037
195,-0.008,0.037
196,-0.007,0.040
197,-0.005,0.040
198,-0.006,0.040
199,-0.007,0.040
200,-0.010,0.039
201,-0.012,0.039
202,-0.013,0.039
203,-0.014,0.039
204,-0.013,0.042
205,-0.011,0.042
206,-0.005,0.042
207,0.000,0.042
208,0.005,0.043
209,0.010,0.043
210,0.013,0.043
211,0.016,0.043
212,0.020,0.044
213,0.025,0.044
214,0.032,0.044
215,0.038,0.044
216,0.047,0.048
217,0.055,0.048
218,0.064,0.048
219,0.073,0.048
220,0.077,0.049
221,0.081,0.049
222,0.079,0.049
223,0.076,0.049
224,0.069,0.048
225,0.061,0.048
226,0.051,0.048
227,0.042,0.048
228,0.035,0.046
229,0.027,0.046
230,0.023,0.046
231,0.019,0.046
232,0.016,0.043
233,0.013,0.043
234,0.012,0.043
235,0.011,0.043
236,0.010,0.037
237,0.008,0.037
238,0.005,0.037
239,0.001,0.037
240,-0.002,0.031
241,-0.005,0.031
242,-0.008,0.031
243,-0.011,0.031
244,-0.011,0.021
245,-0.012,0.021
246,-0.011,0.021
247,-0.010,0.021
248,-0.010,0.013
249,-0.010,0.013
250,-0.011,0.013
251,-0.013,0.013
252,-0.016,0.000
253,-0.018,0.000
254,-0.021,0.000
255,-0.024,0.000
256,-0.026,-0.012
257,-0.027,-0.012
258,-0.026,-0.012
259,-0.024,-0.012
260,-0.021,-0.022
261,-0.018,-0.022
262,-0.014,-0.022
263,-0.010,-0.022
264,-0.005,-0.035
265,-0.001,-0.035
266,0.002,-0.035
267,0.006,-0.035
268,0.007,-0.046
269,0.008,-0.046
270,0.009,-0.046
271,0.010,-0.046
272,0.013,-0.057
273,0.017,-0.057
274,0.026,-0.057
275,0.036,-0.057
276,0.050,-0.068
277,0.063,-0.068
278,0.079,-0.068
279,0.096,-0.068
280,0.110,-0.078
281,0.124,-0.078
282,0.136,-0.078
283,0.147,-0.078
284,0.150,-0.087
285,0.154,-0.087
286,0.143,-0.087
287,0.133,-0.087
288,0.098,-0.095
289,0.063,-0.095
290,0.004,-0.095
291,-0.056,-0.095
292,-0.132,-0.101
293,-0.208,-0.101
294,-0.280,-0.101
295,-0.352,-0.101
296,-0.408,-0.108
297,-0.464,-0.108
298,-0.500,-0.108
299,-0.536,-0.108
300,-0.557,-0.115
301,-0.578,-0.115
302,-0.589,-0.115
303,-0.599,-0.115
304,-0.597,-0.119
305,-0.595,-0.119
306,-0.571,-0.119
307,-0.548,-0.119
308,-0.503,-0.124
309,-0.457,-0.124
310,-0.398,-0.124
311,-0.339,-0.124
312,-0.278,-0.129
313,-0.217,-0.129
314,-0.163,-0.129
315,-0.109,-0.129
316,-0.068,-0.133
317,-0.027,-0.133
318,-0.002,-0.133
319,0.023,-0.133
320,0.033,-0.137
321,0.044,-0.137
322,0.044,-0.137
323,0.043,-0.137
324,0.035,-0.140
325,0.026,-0.140
326,0.016,-0.140
327,0.006,-0.140
328,-0.002,-0.142
329,-0.010,-0.142
330,-0.012,-0.142
331,-0.014,-0.142
332,-0.011,-0.146
333,-0.007,-0.146
334,-0.001,-0.146
335,0.006,-0.146
336,0.013,-0.148
337,0.020,-0.148
338,0.026,-0.148
339,0.032,-0.148
340,0.037,-0.150
341,0.042,-0.150
342,0.047,-0.150
343,0.053,-0.150
344,0.056,-0.154
345,0.059,-0.154
346,0.061,-0.154
347,0.063,-0.154
348,0.068,-0.158
349,0.073,-0.158
350,0.082,-0.158
351,0.091,-0.158
352,0.101,-0.161
353,0.111,-0.161
354,0.116,-0.161
355,0.122,-0.161
356,0.118,-0.166
357,0.113,-0.166
358,0.101,-0.166
359,0.090,-0.166
360,0.073,-0.171
361,0.056,-0.171
362,0.041,-0.171
363,0.026,-0.171
364,0.018,-0.177
365,0.010,-0.177
366,0.007,-0.177
367,0.005,-0.177
368,0.006,-0.185
369,0.007,-0.185
370,0.008,-0.185
371,0.010,-0.185
372,0.008,-0.193
373,0.007,-0.193
374,0.007,-0.193
375,0.006,-0.193
376,0.008,-0.201
377,0.011,-0.201
378,0.017,-0.201
379,0.024,-0.201
380,0.033,-0.211
381,0.042,-0.211
382,0.051,-0.211
383,0.060,-0.211
384,0.066,-0.218
385,0.073,-0.218
386,0.079,-0.218
387,0.086,-0.218
388,0.094,-0.226
389,0.101,-0.226
390,0.115,-0.226
391,0.128,-0.226
392,0.143,-0.231
393,0.158,-0.231
394,0.170,-0.231
395,0.181,-0.231
396,0.186,-0.231
397,0.191,-0.231
398,0.184,-0.231
399,0.178,-0.231
400,0.161,-0.227
401,0.144,-0.227
402,0.123,-0.227
403,0.101,-0.227
404,0.082,-0.217
405,0.062,-0.217
406,0.048,-0.217
407,0.033,-0.217
408,0.026,-0.198
409,0.019,-0.198
410,0.018,-0.198
411,0.017,-0.198
412,0.020,-0.172
413,0.024,-0.172
414,0.032,-0.172
415,0.039,-0.172
416,0.050,-0.046
417,0.060,-0.046
418,0.069,-0.046
419,0.079,-0.046
420,0.088,-0.003
421,0.097,-0.003
422,0.101,-0.003
423,0.106,-0.003
424,0.108,0.047
425,0.110,0.047
426,0.111,0.047
427,0.112,0.047
428,0.113,0.102
429,0.115,0.102
430,0.116,0.102
431,0.118,0.102
432,0.121,0.160
433,0.123,0.160
434,0.125,0.160
435,0.127,0.160
436,0.127,0.218
437,0.127,0.218
438,0.127,0.218
439,0.127,0.218
440,0.128,0.276
441,0.130,0.276
442,0.136,0.276
443,0.141,0.276
444,0.149,0.331
445,0.158,0.331
446,0.167,0.331
447,0.177,0.331
448,0.184,0.382
449,0.192,0.382
450,0.192,0.382
451,0.191,0.382
452,0.177,0.428
453,0.164,0.428
454,0.145,0.428
455,0.127,0.428
456,0.111,0.469
457,0.096,0.469
458,0.088,0.469
459,0.080,0.469
460,0.081,0.502
461,0.081,0.502
462,0.085,0.502
463,0.090,0.502
464,0.093,0.529
465,0.097,0.529
466,0.095,0.529
467,0.093,0.529
468,0.088,0.553
469,0.084,0.553
470,0.080,0.553
471,0.076,0.553
472,0.076,0.571
473,0.076,0.571
474,0.081,0.571
475,0.085,0.571
476,0.090,0.583
477,0.096,0.583
478,0.099,0.583
479,0.101,0.583
480,0.100,0.593
481,0.099,0.593
482,0.094,0.593
483,0.088,0.593
484,0.082,0.597
485,0.076,0.597
486,0.072,0.597
487,0.067,0.597
488,0.063,0.602
489,0.060,0.602
490,0.058,0.602
491,0.056,0.602
492,0.057,0.602
493,0.059,0.602
494,0.062,0.602
495,0.066,0.602
496,0.067,0.599
497,0.069,0.599
498,0.069,0.599
499,0.068,0.599
500,0.063,0.595
501,0.057,0.595
502,0.049,0.595
503,0.041,0.595
504,0.035,0.588
505,0.030,0.588
506,0.028,0.588
507,0.026,0.588
508,0.029,0.581
509,0.031,0.581
510,0.036,0.581
511,0.041,0.581
512,0.045,0.569
513,0.050,0.569
514,0.053,0.569
515,0.056,0.569
516,0.057,0.554
517,0.057,0.554
518,0.055,0.554
519,0.053,0.554
520,0.048,0.538
521,0.043,0.538
522,0.038,0.538
523,0.032,0.538
524,0.029,0.521
525,0.025,0.521
526,0.023,0.521
527,0.020,0.521
528,0.018,0.499
529,0.016,0.499
530,0.014,0.499
531,0.012,0.499
532,0.010,0.475
533,0.007,0.475
534,0.005,0.475
535,0.004,0.475
536,0.004,0.451
537,0.004,0.451
538,0.004,0.451
539,0.005,0.451
540,0.007,0.422
541,0.008,0.422
542,0.011,0.422
543,0.014,0.422
544,0.016,0.392
545,0.017,0.392
546,0.017,0.392
547,0.018,0.392
548,0.017,0.361
549,0.017,0.361
550,0.017,0.361
551,0.017,0.361
552,0.017,0.328
553,0.017,0.328
554,0.017,0.328
555,0.018,0.328
556,0.019,0.296
557,0.020,0.296
558,0.021,0.296
559,0.023,0.296
560,0.022,0.264
561,0.021,0.264
562,0.022,0.264
563,0.023,0.264
564,0.024,0.233
565,0.025,0.233
566,0.026,0.233
567,0.026,0.233
568,0.026,0.203
569,0.026,0.203
570,0.026,0.203
571,0.026,0.203
572,0.026,0.174
573,0.026,0.174
574,0.026,0.174
575,0.025,0.174
576,0.024,0.146
577,0.023,0.146
578,0.021,0.146
579,0.019,0.146
580,0.019,0.121
581,0.018,0.121
582,0.017,0.121
583,0.016,0.121
584,0.014,0.099
585,0.013,0.099
586,0.011,0.099
587,0.010,0.099
588,0.007,0.078
589,0.004,0.078
590,-0.001,0.078
591,-0.005,0.078
592,-0.011,0.059
593,-0.017,0.059
594,-0.020,0.059
595,-0.023,0.059
596,-0.021,0.042
597,-0.020,0.042
598,-0.017,0.042
599,-0.013,0.042
600,-0.008,0.024
601,-0.004,0.024
602,-0.002,0.024
603,-0.001,0.024
604,-0.003,0.009
605,-0.005,0.009
606,-0.006,0.009
607,-0.007,0.009
608,-0.005,-0.008
609,-0.004,-0.008
610,0.001,-0.008
611,0.005,-0.008
612,0.008,-0.024
613,0.012,-0.024
614,0.014,-0.024
615,0.016,-0.024
616,0.016,-0.040
617,0.016,-0.040
618,0.015,-0.040
619,0.014,-0.040
620,0.014,-0.055
621,0.014,-0.055
622,0.015,-0.055
623,0.016,-0.055
624,0.016,-0.071
625,0.017,-0.071
626,0.017,-0.071
627,0.018,-0.071
628,0.019,-0.088
629,0.020,-0.088
