,ECG,PPG
0,0.003,-0.243
1,0.003,-0.243
2,0.003,-0.243
3,-0.032,-0.243
4,-0.032,-0.198
5,-0.032,-0.198
6,-0.032,-0.198
7,-0.032,-0.198
8,-0.032,-0.124
9,-0.032,-0.124
10,-0.068,-0.124
11,-0.032,-0.124
12,-0.032,-0.073
13,-0.032,-0.073
14,-0.032,-0.073
15,-0.032,-0.073
16,-0.032,-0.011
17,-0.032,-0.011
18,-0.032,-0.011
19,-0.032,-0.011
20,-0.032,0.045
21,-0.032,0.045
22,0.003,0.045
23,0.003,0.045
24,-0.032,0.090
25,-0.032,0.090
26,0.003,0.090
27,0.003,0.090
28,0.003,0.124
29,0.003,0.124
30,0.003,0.124
31,0.003,0.124
32,0.003,0.141
33,0.003,0.141
34,0.003,0.141
35,0.003,0.141
36,0.003,0.153
37,0.037,0.153
38,0.037,0.153
39,0.003,0.153
40,0.037,0.153
41,0.037,0.153
42,0.037,0.153
43,0.037,0.153
44,0.037,0.153
45,0.003,0.153
46,0.003,0.153
47,0.003,0.153
48,0.003,0.124
49,0.003,0.124
50,0.003,0.124
51,0.003,0.124
52,0.003,0.107
53,0.037,0.107
54,0.037,0.107
55,0.037,0.107
56,0.037,0.073
57,0.003,0.073
58,0.003,0.073
59,0.003,0.073
60,0.003,0.045
61,0.003,0.045
62,0.003,0.045
63,0.037,0.045
64,0.037,0.006
65,0.037,0.006
66,0.037,0.006
67,0.037,0.006
68,0.003,-0.028
69,0.003,-0.028
70,0.003,-0.028
71,0.003,-0.028
72,0.003,-0.068
73,0.003,-0.068
74,0.003,-0.068
75,0.003,-0.068
76,0.003,-0.107
77,0.003,-0.107
78,0.003,-0.107
79,0.003,-0.107
80,-0.032,-0.141
81,-0.032,-0.141
82,-0.032,-0.141
83,-0.032,-0.141
84,-0.032,-0.170
85,-0.032,-0.170
86,0.003,-0.170
87,0.003,-0.170
88,0.003,-0.203
89,0.003,-0.203
90,0.003,-0.203
91,-0.032,-0.203
92,0.003,-0.226
93,-0.032,-0.226
94,-0.032,-0.226
95,-0.032,-0.226
96,-0.032,-0.243
97,-0.032,-0.243
98,0.003,-0.243
99,0.003,-0.243
100,0.003,-0.260
101,0.003,-0.260
102,0.037,-0.260
103,0.037,-0.260
104,0.037,-0.266
105,0.003,-0.266
106,0.003,-0.266
107,0.003,-0.266
108,0.003,-0.272
109,0.003,-0.272
110,0.003,-0.272
111,0.003,-0.272
112,0.003,-0.272
113,0.037,-0.272
114,0.003,-0.272
115,0.037,-0.272
116,0.003,-0.277
117,0.037,-0.277
118,0.003,-0.277
119,0.037,-0.277
120,0.037,-0.272
121,0.003,-0.272
122,0.037,-0.272
123,0.037,-0.272
124,0.037,-0.272
125,0.037,-0.272
126,0.003,-0.272
127,0.003,-0.272
128,0.003,-0.266
129,0.003,-0.266
130,0.003,-0.266
131,0.003,-0.266
132,0.003,-0.272
133,0.003,-0.272
134,0.003,-0.272
135,0.003,-0.272
136,0.003,-0.260
137,0.003,-0.260
138,0.003,-0.260
139,0.003,-0.260
140,0.003,-0.266
141,0.003,-0.266
142,0.003,-0.266
143,0.037,-0.266
144,0.037,-0.260
145,0.037,-0.260
146,0.003,-0.260
147,0.003,-0.260
148,0.003,-0.266
149,0.003,-0.266
150,0.003,-0.266
151,0.003,-0.266
152,0.003,-0.260
153,0.003,-0.260
154,0.003,-0.260
155,0.003,-0.260
156,0.003,-0.260
157,0.003,-0.260
158,0.003,-0.260
159,0.003,-0.260
160,0.003,-0.266
161,0.003,-0.266
162,-0.032,-0.266
163,-0.032,-0.266
164,-0.032,-0.272
165,-0.032,-0.272
166,0.003,-0.272
167,0.003,-0.272
168,0.003,-0.277
169,0.003,-0.277
170,0.003,-0.277
171,0.003,-0.277
172,0.037,-0.288
173,0.037,-0.288
174,0.037,-0.288
175,0.037,-0.288
176,0.037,-0.288
177,0.073,-0.288
178,0.073,-0.288
179,0.073,-0.288
180,0.073,-0.305
181,0.073,-0.305
182,0.073,-0.305
183,0.073,-0.305
184,0.073,-0.305
185,0.073,-0.305
186,0.073,-0.305
187,0.073,-0.305
188,0.073,-0.317
189,0.073,-0.317
190,0.073,-0.317
191,0.073,-0.317
192,0.073,-0.322
193,0.073,-0.322
194,0.073,-0.322
195,0.073,-0.322
196,0.037,-0.334
197,0.073,-0.334
198,0.073,-0.334
199,0.073,-0.334
200,0.073,-0.339
201,0.108,-0.339
202,0.073,-0.339
203,0.073,-0.339
204,0.073,-0.339
205,0.037,-0.339
206,0.037,-0.339
207,0.037,-0.339
208,0.037,-0.345
209,0.037,-0.345
210,0.037,-0.345
211,0.037,-0.345
212,0.037,-0.350
213,0.037,-0.350
214,0.037,-0.350
215,0.073,-0.350
216,0.073,-0.356
217,0.073,-0.356
218,0.073,-0.356
219,0.108,-0.356
220,0.144,-0.350
221,0.250,-0.350
222,0.321,-0.350
223,0.428,-0.350
224,0.533,-0.362
225,0.675,-0.362
226,0.746,-0.362
227,0.782,-0.362
228,0.782,-0.367
229,0.675,-0.367
230,0.499,-0.367
231,0.357,-0.367
232,0.215,-0.362
233,0.108,-0.362
234,0.073,-0.362
235,0.037,-0.362
236,0.003,-0.367
237,-0.068,-0.367
238,-0.103,-0.367
239,-0.174,-0.367
240,-0.210,-0.367
241,-0.246,-0.367
242,-0.281,-0.367
243,-0.281,-0.367
244,-0.246,-0.367
245,-0.174,-0.367
246,-0.139,-0.367
247,-0.103,-0.367
248,-0.068,-0.367
249,-0.032,-0.367
250,-0.032,-0.367
251,-0.032,-0.367
252,-0.032,-0.362
253,-0.032,-0.362
254,-0.032,-0.362
255,-0.032,-0.362
256,-0.032,-0.362
257,-0.032,-0.362
258,-0.032,-0.362
259,0.003,-0.362
260,0.003,-0.362
261,-0.032,-0.362
262,-0.032,-0.362
263,0.003,-0.362
264,0.003,-0.356
265,0.003,-0.356
266,0.003,-0.356
267,0.003,-0.356
268,0.003,-0.356
269,0.003,-0.356
270,0.003,-0.356
271,0.003,-0.356
272,0.003,-0.356
273,0.003,-0.356
274,0.003,-0.356
275,0.003,-0.356
276,0.003,-0.356
277,0.003,-0.356
278,0.003,-0.356
279,0.003,-0.356
280,0.003,-0.356
281,0.003,-0.356
282,-0.032,-0.356
283,-0.032,-0.356
284,0.003,-0.350
285,-0.032,-0.350
286,-0.032,-0.350
287,-0.032,-0.350
288,-0.032,-0.350
289,-0.032,-0.350
290,-0.032,-0.350
291,-0.032,-0.350
292,-0.032,-0.345
293,-0.032,-0.345
294,0.003,-0.345
295,0.003,-0.345
296,0.003,-0.345
297,0.003,-0.345
298,-0.032,-0.345
299,0.003,-0.345
300,0.003,-0.339
301,0.003,-0.339
302,0.003,-0.339
303,0.003,-0.339
304,0.003,-0.334
305,0.003,-0.334
306,0.003,-0.334
307,0.003,-0.334
308,0.037,-0.328
309,0.037,-0.328
310,0.073,-0.328
311,0.073,-0.328
312,0.108,-0.334
313,0.108,-0.334
314,0.144,-0.334
315,0.144,-0.334
316,0.144,-0.322
317,0.179,-0.322
318,0.179,-0.322
319,0.179,-0.322
320,0.215,-0.317
321,0.215,-0.317
322,0.215,-0.317
323,0.250,-0.317
324,0.250,-0.305
325,0.286,-0.305
326,0.321,-0.305
327,0.321,-0.305
328,0.321,-0.282
329,0.357,-0.282
330,0.357,-0.282
331,0.321,-0.282
332,0.357,-0.260
333,0.357,-0.260
334,0.357,-0.260
335,0.357,-0.260
336,0.321,-0.214
337,0.357,-0.214
338,0.357,-0.214
339,0.357,-0.214
340,0.393,-0.158
341,0.393,-0.158
342,0.357,-0.158
343,0.357,-0.158
344,0.357,-0.090
345,0.357,-0.090
346,0.321,-0.090
347,0.321,-0.090
348,0.321,0.006
349,0.321,0.006
350,0.286,0.006
351,0.286,0.006
352,0.250,0.102
353,0.250,0.102
354,0.250,0.102
355,0.215,0.102
356,0.215,0.221
357,0.215,0.221
358,0.179,0.221
359,0.144,0.221
360,0.108,0.329
361,0.108,0.329
362,0.073,0.329
363,0.073,0.329
364,0.073,0.447
365,0.073,0.447
366,0.037,0.447
367,0.037,0.447
368,0.037,0.549
369,0.037,0.549
370,0.003,0.549
371,0.003,0.549
372,0.003,0.639
373,0.003,0.639
374,0.003,0.639
375,0.003,0.639
376,0.003,0.713
377,0.003,0.713
378,0.003,0.713
379,0.003,0.713
380,0.003,0.769
381,0.003,0.769
382,0.003,0.769
383,0.003,0.769
384,0.003,0.815
385,0.003,0.815
386,0.003,0.815
387,0.003,0.815
388,0.003,0.838
389,0.003,0.838
390,-0.032,0.838
391,0.003,0.838
392,0.003,0.843
393,0.003,0.843
394,0.003,0.843
395,0.003,0.843
396,0.003,0.855
397,0.003,0.855
398,0.003,0.855
399,0.003,0.855
400,0.003,0.849
401,0.003,0.849
402,0.003,0.849
403,0.003,0.849
404,-0.032,0.832
405,-0.032,0.832
406,-0.032,0.832
407,-0.032,0.832
408,-0.032,0.815
409,-0.032,0.815
410,-0.032,0.815
411,-0.032,0.815
412,0.003,0.792
413,-0.032,0.792
414,0.003,0.792
415,-0.032,0.792
416,-0.032,0.769
417,-0.032,0.769
418,-0.032,0.769
419,0.003,0.769
420,0.003,0.736
421,0.003,0.736
422,0.003,0.736
423,0.003,0.736
424,0.003,0.707
425,0.003,0.707
426,-0.032,0.707
427,-0.032,0.707
428,-0.032,0.667
429,-0.032,0.667
430,-0.032,0.667
431,-0.032,0.667
432,-0.032,0.628
433,0.003,0.628
434,0.003,0.628
435,0.003,0.628
436,0.003,0.583
437,0.003,0.583
438,0.003,0.583
439,0.003,0.583
440,0.003,0.537
441,0.003,0.537
442,0.003,0.537
443,0.003,0.537
444,0.003,0.481
445,0.003,0.481
446,-0.032,0.481
447,-0.032,0.481
448,-0.032,0.435
449,-0.032,0.435
450,-0.032,0.435
451,-0.032,0.435
452,-0.032,0.385
453,0.003,0.385
454,0.003,0.385
455,0.073,0.385
456,0.144,0.334
457,0.250,0.334
458,0.393,0.334
459,0.533,0.334
460,0.640,0.288
461,0.711,0.288
462,0.675,0.288
463,0.569,0.288
464,0.393,0.249
465,0.250,0.249
466,0.108,0.249
467,0.037,0.249
468,0.003,0.204
469,-0.032,0.204
470,-0.103,0.204
471,-0.139,0.204
472,-0.139,0.170
473,-0.139,0.170
474,-0.139,0.170
475,-0.139,0.170
476,-0.103,0.131
477,-0.103,0.131
478,-0.103,0.131
479,-0.103,0.131
480,-0.103,0.102
481,-0.103,0.102
482,-0.103,0.102
483,-0.103,0.102
484,-0.139,0.068
485,-0.139,0.068
486,-0.174,0.068
487,-0.174,0.068
488,-0.174,0.045
489,-0.174,0.045
490,-0.210,0.045
491,-0.210,0.045
492,-0.210,0.023
493,-0.210,0.023
494,-0.210,0.023
495,-0.210,0.023
496,-0.210,-0.005
497,-0.210,-0.005
498,-0.210,-0.005
499,-0.210,-0.005
500,-0.210,-0.028
501,-0.174,-0.028
502,-0.174,-0.028
503,-0.174,-0.028
504,-0.174,-0.051
505,-0.174,-0.051
506,-0.174,-0.051
507,-0.174,-0.051
508,-0.139,-0.073
509,-0.139,-0.073
510,-0.103,-0.073
511,-0.103,-0.073
512,-0.103,-0.096
513,-0.103,-0.096
514,-0.103,-0.096
515,-0.103,-0.096
516,-0.103,-0.107
517,-0.103,-0.107
518,-0.103,-0.107
519,-0.103,-0.107
520,-0.103,-0.130
521,-0.103,-0.130
522,-0.103,-0.130
523,-0.068,-0.130
524,-0.068,-0.152
525,-0.068,-0.152
526,-0.068,-0.152
527,-0.068,-0.152
528,-0.068,-0.170
529,-0.068,-0.170
