,ECG,PPG
0,-0.131,-0.483
1,-0.114,-0.483
2,-0.087,-0.483
3,-0.070,-0.483
4,-0.052,-0.479
5,-0.034,-0.479
6,-0.017,-0.479
7,-0.008,-0.479
8,-0.008,-0.475
9,0.001,-0.475
10,0.001,-0.475
11,0.001,-0.475
12,0.001,-0.470
13,0.001,-0.470
14,0.009,-0.470
15,0.009,-0.470
16,0.009,-0.466
17,0.009,-0.466
18,0.009,-0.466
19,0.001,-0.466
20,0.009,-0.460
21,0.009,-0.460
22,0.009,-0.460
23,0.018,-0.460
24,0.009,-0.455
25,0.018,-0.455
26,0.018,-0.455
27,0.027,-0.455
28,0.027,-0.450
29,0.018,-0.450
30,0.009,-0.450
31,0.018,-0.450
32,0.018,-0.444
33,0.018,-0.444
34,0.027,-0.444
35,0.027,-0.444
36,0.027,-0.439
37,0.027,-0.439
38,0.027,-0.439
39,0.036,-0.439
40,0.027,-0.434
41,0.036,-0.434
42,0.027,-0.434
43,0.036,-0.434
44,0.036,-0.429
45,0.027,-0.429
46,0.027,-0.429
47,0.027,-0.429
48,0.027,-0.425
49,0.027,-0.425
50,0.027,-0.425
51,0.027,-0.425
52,0.036,-0.421
53,0.027,-0.421
54,0.036,-0.421
55,0.036,-0.421
56,0.036,-0.417
57,0.036,-0.417
58,0.036,-0.417
59,0.044,-0.417
60,0.044,-0.413
61,0.036,-0.413
62,0.044,-0.413
63,0.044,-0.413
64,0.044,-0.408
65,0.044,-0.408
66,0.053,-0.408
67,0.044,-0.408
68,0.044,-0.403
69,0.044,-0.403
70,0.036,-0.403
71,0.036,-0.403
72,0.036,-0.394
73,0.044,-0.394
74,0.053,-0.394
75,0.053,-0.394
76,0.062,-0.382
77,0.053,-0.382
78,0.053,-0.382
79,0.053,-0.382
80,0.053,-0.365
81,0.053,-0.365
82,0.053,-0.365
83,0.053,-0.365
84,0.062,-0.343
85,0.062,-0.343
86,0.062,-0.343
87,0.053,-0.343
88,0.062,-0.314
89,0.062,-0.314
