,ECG,PPG
0,-0.004,-0.476
1,-0.008,-0.476
2,-0.013,-0.476
3,-0.018,-0.476
4,-0.021,-0.478
5,-0.025,-0.478
6,-0.028,-0.478
7,-0.031,-0.478
8,-0.033,-0.471
9,-0.034,-0.471
10,-0.035,-0.471
11,-0.035,-0.471
12,-0.035,-0.467
13,-0.035,-0.467
14,-0.036,-0.467
15,-0.036,-0.467
16,-0.036,-0.457
17,-0.035,-0.457
18,-0.034,-0.457
19,-0.033,-0.457
20,-0.033,-0.445
21,-0.032,-0.445
22,-0.033,-0.445
23,-0.034,-0.445
24,-0.037,-0.428
25,-0.040,-0.428
26,-0.045,-0.428
27,-0.049,-0.428
28,-0.055,-0.411
29,-0.062,-0.411
30,-0.068,-0.411
31,-0.074,-0.411
32,-0.075,-0.397
33,-0.076,-0.397
34,-0.071,-0.397
35,-0.066,-0.397
36,-0.051,-0.383
37,-0.036,-0.383
38,-0.010,-0.383
39,0.017,-0.383
40,0.051,-0.363
41,0.085,-0.363
42,0.126,-0.363
43,0.167,-0.363
44,0.211,-0.351
45,0.256,-0.351
46,0.301,-0.351
47,0.346,-0.351
48,0.383,-0.340
49,0.421,-0.340
50,0.440,-0.340
51,0.459,-0.340
52,0.452,-0.328
53,0.444,-0.328
54,0.410,-0.328
55,0.376,-0.328
56,0.324,-0.321
57,0.272,-0.321
58,0.217,-0.321
59,0.162,-0.321
60,0.117,-0.314
61,0.071,-0.314
62,0.045,-0.314
63,0.018,-0.314
64,0.006,-0.308
65,-0.006,-0.308
66,-0.010,-0.308
67,-0.013,-0.308
68,-0.014,-0.303
69,-0.015,-0.303
70,-0.017,-0.303
71,-0.020,-0.303
72,-0.023,-0.303
73,-0.027,-0.303
74,-0.030,-0.303
75,-0.033,-0.303
76,-0.036,-0.306
77,-0.038,-0.306
78,-0.040,-0.306
79,-0.042,-0.306
80,-0.045,-0.311
81,-0.047,-0.311
82,-0.048,-0.311
83,-0.050,-0.311
84,-0.050,-0.314
85,-0.050,-0.314
86,-0.050,-0.314
87,-0.050,-0.314
88,-0.050,-0.316
89,-0.050,-0.316
90,-0.050,-0.316
91,-0.050,-0.316
92,-0.050,-0.321
93,-0.050,-0.321
94,-0.049,-0.321
95,-0.049,-0.321
96,-0.047,-0.325
97,-0.045,-0.325
98,-0.044,-0.325
99,-0.042,-0.325
100,-0.041,-0.333
101,-0.040,-0.333
102,-0.039,-0.333
103,-0.038,-0.333
104,-0.038,-0.342
105,-0.037,-0.342
106,-0.036,-0.342
107,-0.034,-0.342
108,-0.033,-0.347
109,-0.031,-0.347
110,-0.031,-0.347
111,-0.030,-0.347
112,-0.031,-0.358
113,-0.031,-0.358
