,ECG,PPG
0,-0.029,0.080
1,-0.030,0.080
2,-0.030,0.080
3,-0.030,0.080
4,-0.030,0.024
5,-0.030,0.024
6,-0.029,0.024
7,-0.029,0.024
8,-0.028,-0.032
9,-0.027,-0.032
10,-0.025,-0.032
11,-0.024,-0.032
12,-0.023,-0.086
13,-0.022,-0.086
14,-0.020,-0.086
15,-0.018,-0.086
16,-0.016,-0.139
17,-0.014,-0.139
18,-0.013,-0.139
19,-0.011,-0.139
20,-0.011,-0.191
21,-0.010,-0.191
22,-0.009,-0.191
23,-0.007,-0.191
24,-0.005,-0.240
25,-0.003,-0.240
26,-0.002,-0.240
27,-0.001,-0.240
28,-0.001,-0.289
29,-0.001,-0.289
30,-0.003,-0.289
31,-0.004,-0.289
32,-0.006,-0.335
33,-0.009,-0.335
34,-0.011,-0.335
35,-0.014,-0.335
36,-0.015,-0.377
37,-0.017,-0.377
38,-0.018,-0.377
39,-0.018,-0.377
40,-0.018,-0.416
41,-0.019,-0.416
42,-0.019,-0.416
43,-0.019,-0.416
44,-0.019,-0.453
45,-0.019,-0.453
46,-0.019,-0.453
47,-0.019,-0.453
48,-0.019,-0.485
49,-0.020,-0.485
50,-0.021,-0.485
51,-0.022,-0.485
52,-0.022,-0.512
53,-0.023,-0.512
54,-0.024,-0.512
55,-0.025,-0.512
56,-0.026,-0.534
57,-0.028,-0.534
58,-0.029,-0.534
59,-0.029,-0.534
60,-0.029,-0.551
61,-0.029,-0.551
62,-0.029,-0.551
63,-0.028,-0.551
64,-0.029,-0.562
65,-0.029,-0.562
66,-0.030,-0.562
67,-0.031,-0.562
68,-0.033,-0.567
69,-0.034,-0.567
70,-0.035,-0.567
71,-0.035,-0.567
72,-0.030,-0.565
73,-0.025,-0.565
74,-0.011,-0.565
75,0.004,-0.565
76,0.037,-0.556
77,0.070,-0.556
78,0.128,-0.556
79,0.185,-0.556
80,0.264,-0.544
81,0.342,-0.544
82,0.426,-0.544
83,0.511,-0.544
84,0.576,-0.526
85,0.641,-0.526
86,0.665,-0.526
87,0.689,-0.526
88,0.664,-0.503
89,0.640,-0.503
90,0.579,-0.503
91,0.517,-0.503
92,0.439,-0.478
93,0.361,-0.478
94,0.287,-0.478
95,0.214,-0.478
96,0.159,-0.452
97,0.103,-0.452
98,0.068,-0.452
99,0.033,-0.452
100,0.013,-0.424
101,-0.007,-0.424
102,-0.017,-0.424
103,-0.027,-0.424
