,ECG,PPG
0,0.666,-0.130
1,0.666,-0.130
2,0.664,-0.130
3,0.663,-0.130
4,0.661,-0.129
5,0.659,-0.129
6,0.657,-0.129
7,0.654,-0.129
8,0.651,-0.130
9,0.648,-0.130
10,0.643,-0.130
11,0.637,-0.130
12,0.632,-0.128
13,0.626,-0.128
14,0.619,-0.128
15,0.613,-0.128
16,0.605,-0.126
17,0.598,-0.126
18,0.588,-0.126
19,0.579,-0.126
20,0.568,-0.122
21,0.557,-0.122
22,0.546,-0.122
23,0.536,-0.122
24,0.525,-0.118
25,0.514,-0.118
26,0.503,-0.118
27,0.492,-0.118
28,0.482,-0.113
29,0.472,-0.113
30,0.462,-0.113
31,0.452,-0.113
32,0.440,-0.087
33,0.428,-0.087
34,0.416,-0.087
35,0.403,-0.087
36,0.390,-0.082
37,0.377,-0.082
38,0.364,-0.082
39,0.352,-0.082
40,0.339,-0.074
41,0.326,-0.074
42,0.314,-0.074
43,0.302,-0.074
44,0.290,-0.069
45,0.279,-0.069
46,0.268,-0.069
47,0.257,-0.069
48,0.246,-0.061
49,0.236,-0.061
50,0.225,-0.061
51,0.215,-0.061
52,0.206,-0.057
53,0.196,-0.057
54,0.186,-0.057
55,0.176,-0.057
56,0.167,-0.052
57,0.157,-0.052
58,0.148,-0.052
59,0.139,-0.052
60,0.131,-0.048
61,0.122,-0.048
62,0.114,-0.048
63,0.105,-0.048
64,0.098,-0.045
65,0.091,-0.045
66,0.084,-0.045
67,0.078,-0.045
68,0.072,-0.044
69,0.066,-0.044
70,0.060,-0.044
71,0.053,-0.044
72,0.047,-0.043
73,0.040,-0.043
74,0.034,-0.043
75,0.029,-0.043
76,0.024,-0.043
77,0.020,-0.043
78,0.015,-0.043
79,0.011,-0.043
80,0.007,-0.044
81,0.004,-0.044
82,0.001,-0.044
83,-0.002,-0.044
84,-0.005,-0.044
85,-0.009,-0.044
86,-0.012,-0.044
87,-0.015,-0.044
88,-0.018,-0.046
89,-0.021,-0.046
90,-0.024,-0.046
91,-0.027,-0.046
92,-0.030,-0.046
93,-0.032,-0.046
94,-0.035,-0.046
95,-0.037,-0.046
96,-0.040,-0.048
97,-0.042,-0.048
98,-0.044,-0.048
99,-0.047,-0.048
100,-0.049,-0.048
101,-0.051,-0.048
102,-0.053,-0.048
103,-0.054,-0.048
104,-0.056,-0.046
105,-0.057,-0.046
106,-0.059,-0.046
107,-0.060,-0.046
108,-0.061,-0.046
109,-0.061,-0.046
110,-0.062,-0.046
111,-0.063,-0.046
112,-0.064,-0.044
113,-0.064,-0.044
114,-0.066,-0.044
115,-0.068,-0.044
116,-0.069,-0.044
117,-0.070,-0.044
118,-0.070,-0.044
119,-0.071,-0.044
120,-0.072,-0.043
121,-0.072,-0.043
122,-0.072,-0.043
123,-0.072,-0.043
124,-0.072,-0.043
125,-0.072,-0.043
126,-0.073,-0.043
127,-0.073,-0.043
128,-0.074,-0.040
129,-0.075,-0.040
130,-0.075,-0.040
131,-0.076,-0.040
132,-0.077,-0.038
133,-0.078,-0.038
134,-0.078,-0.038
135,-0.078,-0.038
136,-0.079,-0.038
137,-0.080,-0.038
138,-0.080,-0.038
139,-0.081,-0.038
140,-0.081,-0.038
141,-0.080,-0.038
142,-0.080,-0.038
143,-0.080,-0.038
144,-0.080,-0.037
145,-0.080,-0.037
146,-0.081,-0.037
