,ECG,PPG
0,0.089,0.249
1,0.115,0.249
2,0.159,0.249
3,0.202,0.249
4,0.262,0.197
5,0.321,0.197
6,0.387,0.197
7,0.453,0.197
8,0.506,0.144
9,0.559,0.144
10,0.581,0.144
11,0.602,0.144
12,0.584,0.093
13,0.566,0.093
14,0.515,0.093
15,0.464,0.093
16,0.397,0.047
17,0.329,0.047
18,0.264,0.047
19,0.199,0.047
20,0.149,0.003
21,0.099,0.003
22,0.068,0.003
23,0.037,0.003
24,0.022,-0.036
25,0.008,-0.036
26,0.007,-0.036
27,0.006,-0.036
28,0.013,-0.076
29,0.020,-0.076
30,0.028,-0.076
31,0.035,-0.076
32,0.041,-0.108
33,0.046,-0.108
34,0.049,-0.108
35,0.052,-0.108
36,0.054,-0.140
37,0.056,-0.140
38,0.058,-0.140
39,0.059,-0.140
40,0.061,-0.170
41,0.063,-0.170
42,0.064,-0.170
43,0.065,-0.170
44,0.066,-0.195
45,0.066,-0.195
46,0.066,-0.195
47,0.065,-0.195
48,0.065,-0.221
49,0.065,-0.221
50,0.065,-0.221
51,0.065,-0.221
52,0.066,-0.242
53,0.067,-0.242
54,0.070,-0.242
55,0.072,-0.242
56,0.074,-0.265
57,0.077,-0.265
58,0.077,-0.265
59,0.078,-0.265
60,0.076,-0.285
61,0.074,-0.285
62,0.071,-0.285
63,0.068,-0.285
64,0.064,-0.305
65,0.059,-0.305
66,0.054,-0.305
67,0.050,-0.305
68,0.046,-0.326
69,0.043,-0.326
70,0.041,-0.326
71,0.039,-0.326
72,0.039,-0.344
73,0.039,-0.344
74,0.040,-0.344
75,0.041,-0.344
76,0.043,-0.361
77,0.044,-0.361
78,0.045,-0.361
79,0.047,-0.361
80,0.047,-0.380
81,0.047,-0.380
82,0.045,-0.380
83,0.043,-0.380
84,0.042,-0.396
85,0.040,-0.396
86,0.038,-0.396
87,0.037,-0.396
88,0.036,-0.414
89,0.035,-0.414
90,0.035,-0.414
91,0.034,-0.414
92,0.034,-0.427
93,0.033,-0.427
94,0.032,-0.427
95,0.031,-0.427
96,0.029,-0.443
97,0.028,-0.443
98,0.026,-0.443
99,0.024,-0.443
100,0.021,-0.451
101,0.018,-0.451
102,0.015,-0.451
103,0.012,-0.451
104,0.009,-0.462
105,0.006,-0.462
106,0.004,-0.462
107,0.001,-0.462
108,-0.002,-0.463
109,-0.005,-0.463
110,-0.009,-0.463
111,-0.013,-0.463
112,-0.016,-0.460
113,-0.019,-0.460
114,-0.021,-0.460
115,-0.023,-0.460
116,-0.024,-0.451
117,-0.025,-0.451
118,-0.025,-0.451
119,-0.024,-0.451
120,-0.022,-0.432
121,-0.021,-0.432
122,-0.020,-0.432
123,-0.019,-0.432
124,-0.018,-0.406
125,-0.017,-0.406
126,-0.017,-0.406
127,-0.016,-0.406
128,-0.016,-0.364
129,-0.016,-0.364
130,-0.017,-0.364
131,-0.017,-0.364
132,-0.017,-0.316
133,-0.016,-0.316
134,-0.015,-0.316
135,-0.014,-0.316
136,-0.011,-0.256
137,-0.009,-0.256
138,-0.006,-0.256
139,-0.003,-0.256
140,0.001,-0.189
141,0.005,-0.189
142,0.008,-0.189
143,0.011,-0.189
144,0.013,-0.117
145,0.015,-0.117
146,0.018,-0.117
147,0.020,-0.117
148,0.023,-0.039
