,ECG,PPG
0,-0.018,0.326
1,-0.019,0.326
2,-0.020,0.326
3,-0.022,0.326
4,-0.020,0.279
5,-0.019,0.279
6,-0.017,0.279
7,-0.016,0.279
8,-0.014,0.256
9,-0.013,0.256
10,-0.011,0.256
11,-0.009,0.256
12,-0.009,0.256
13,-0.008,0.256
14,-0.009,0.256
15,-0.011,0.256
16,-0.012,0.209
17,-0.013,0.209
18,-0.013,0.209
19,-0.013,0.209
20,-0.012,0.186
21,-0.011,0.186
22,-0.012,0.186
23,-0.013,0.186
24,-0.014,0.140
25,-0.016,0.140
26,-0.014,0.140
27,-0.013,0.140
28,-0.012,0.093
29,-0.011,0.093
30,-0.011,0.093
31,-0.011,0.093
32,-0.011,0.093
33,-0.011,0.093
34,-0.009,0.093
35,-0.006,0.093
36,-0.003,0.023
37,0.000,0.023
38,0.002,0.023
39,0.005,0.023
40,0.005,0.000
41,0.006,0.000
42,0.005,0.000
43,0.005,0.000
44,0.004,-0.024
45,0.003,-0.024
46,0.001,-0.024
47,-0.002,-0.024
48,-0.005,-0.070
49,-0.008,-0.070
50,-0.009,-0.070
51,-0.009,-0.070
52,-0.009,-0.093
53,-0.008,-0.093
54,-0.006,-0.093
55,-0.005,-0.093
56,-0.003,-0.140
57,-0.002,-0.140
58,-0.001,-0.140
59,0.000,-0.140
60,0.000,-0.140
61,0.000,-0.140
62,-0.001,-0.140
63,-0.002,-0.140
64,-0.002,-0.186
65,-0.003,-0.186
66,-0.002,-0.186
67,0.000,-0.186
68,0.003,-0.186
69,0.006,-0.186
70,0.009,-0.186
71,0.013,-0.186
72,0.015,-0.209
73,0.017,-0.209
74,0.016,-0.209
75,0.016,-0.209
76,0.014,-0.256
77,0.013,-0.256
78,0.011,-0.256
79,0.009,-0.256
80,0.010,-0.233
81,0.011,-0.233
82,0.012,-0.233
83,0.013,-0.233
84,0.016,-0.279
85,0.019,-0.279
86,0.024,-0.279
87,0.030,-0.279
88,0.038,-0.256
89,0.045,-0.256
90,0.056,-0.256
91,0.066,-0.256
92,0.073,-0.279
93,0.081,-0.279
94,0.084,-0.279
95,0.088,-0.279
96,0.090,-0.302
97,0.092,-0.302
98,0.096,-0.302
99,0.100,-0.302
100,0.104,-0.302
101,0.108,-0.302
102,0.112,-0.302
103,0.116,-0.302
104,0.118,-0.326
105,0.120,-0.326
106,0.122,-0.326
107,0.124,-0.326
108,0.121,-0.326
109,0.119,-0.326
110,0.115,-0.326
111,0.111,-0.326
112,0.106,-0.326
113,0.100,-0.326
114,0.095,-0.326
115,0.089,-0.326
116,0.084,-0.349
117,0.078,-0.349
118,0.071,-0.349
119,0.064,-0.349
120,0.056,-0.326
121,0.048,-0.326
122,0.042,-0.326
123,0.036,-0.326
124,0.031,-0.326
125,0.027,-0.326
126,0.023,-0.326
127,0.020,-0.326
128,0.017,-0.326
129,0.014,-0.326
130,0.008,-0.326
131,0.002,-0.326
132,-0.006,-0.349
133,-0.014,-0.349
134,-0.020,-0.349
135,-0.027,-0.349
136,-0.031,-0.326
137,-0.036,-0.326
138,-0.039,-0.326
139,-0.042,-0.326
140,-0.045,-0.349
141,-0.047,-0.349
142,-0.046,-0.349
143,-0.045,-0.349
144,-0.043,-0.372
145,-0.041,-0.372
146,-0.037,-0.372
147,-0.033,-0.372
148,-0.031,-0.349
149,-0.030,-0.349
150,-0.029,-0.349
151,-0.028,-0.349
152,-0.029,-0.372
153,-0.030,-0.372
154,-0.029,-0.372
155,-0.028,-0.372
156,-0.023,-0.372
157,-0.017,-0.372
158,-0.002,-0.372
159,0.013,-0.372
160,0.035,-0.396
161,0.058,-0.396
162,0.088,-0.396
163,0.117,-0.396
164,0.150,-0.372
165,0.183,-0.372
166,0.216,-0.372
167,0.249,-0.372
168,0.281,-0.396
169,0.313,-0.396
170,0.347,-0.396
171,0.382,-0.396
172,0.415,-0.418
173,0.449,-0.418
174,0.470,-0.418
175,0.491,-0.418
176,0.489,-0.381
177,0.488,-0.381
178,0.458,-0.381
179,0.428,-0.381
180,0.378,-0.405
181,0.327,-0.405
182,0.271,-0.405
183,0.216,-0.405
184,0.173,-0.381
185,0.130,-0.381
186,0.111,-0.381
187,0.092,-0.381
188,0.096,-0.381
189,0.100,-0.381
190,0.117,-0.381
191,0.134,-0.381
192,0.152,-0.405
193,0.170,-0.405
194,0.180,-0.405
195,0.189,-0.405
196,0.186,-0.405
197,0.183,-0.405
198,0.167,-0.405
199,0.152,-0.405
200,0.127,-0.381
201,0.102,-0.381
202,0.074,-0.381
203,0.047,-0.381
204,0.024,-0.405
205,0.002,-0.405
206,-0.013,-0.405
207,-0.028,-0.405
208,-0.037,-0.428
209,-0.045,-0.428
210,-0.048,-0.428
211,-0.052,-0.428
212,-0.053,-0.405
213,-0.055,-0.405
214,-0.057,-0.405
215,-0.059,-0.405
216,-0.064,-0.428
217,-0.069,-0.428
218,-0.072,-0.428
219,-0.075,-0.428
220,-0.074,-0.428
221,-0.073,-0.428
222,-0.070,-0.428
223,-0.067,-0.428
224,-0.065,-0.453
225,-0.063,-0.453
226,-0.061,-0.453
227,-0.059,-0.453
228,-0.060,-0.453
229,-0.061,-0.453
230,-0.063,-0.453
231,-0.064,-0.453
232,-0.064,-0.476
233,-0.064,-0.476
234,-0.063,-0.476
235,-0.063,-0.476
236,-0.062,-0.453
237,-0.061,-0.453
238,-0.059,-0.453
239,-0.058,-0.453
240,-0.057,-0.476
241,-0.056,-0.476
242,-0.055,-0.476
243,-0.053,-0.476
244,-0.052,-0.500
245,-0.050,-0.500
246,-0.048,-0.500
247,-0.047,-0.500
248,-0.045,-0.476
249,-0.044,-0.476
250,-0.043,-0.476
251,-0.042,-0.476
252,-0.040,-0.476
253,-0.038,-0.476
254,-0.037,-0.476
255,-0.036,-0.476
256,-0.034,-0.500
257,-0.033,-0.500
258,-0.030,-0.500
259,-0.028,-0.500
260,-0.025,-0.476
261,-0.022,-0.476
262,-0.020,-0.476
263,-0.017,-0.476
264,-0.017,-0.476
265,-0.017,-0.476
266,-0.017,-0.476
267,-0.017,-0.476
268,-0.017,-0.500
269,-0.017,-0.500
270,-0.017,-0.500
271,-0.017,-0.500
272,-0.017,-0.476
273,-0.017,-0.476
274,-0.016,-0.476
275,-0.016,-0.476
276,-0.014,-0.500
277,-0.013,-0.500
278,-0.012,-0.500
279,-0.011,-0.500
280,-0.010,-0.476
281,-0.009,-0.476
282,-0.009,-0.476
283,-0.008,-0.476
284,-0.007,-0.476
285,-0.006,-0.476
286,-0.005,-0.476
287,-0.005,-0.476
288,-0.003,-0.476
289,-0.002,-0.476
290,0.000,-0.476
291,0.002,-0.476
292,0.004,-0.476
293,0.006,-0.476
294,0.008,-0.476
295,0.009,-0.476
296,0.011,-0.476
297,0.013,-0.476
298,0.012,-0.476
299,0.011,-0.476
300,0.010,-0.428
301,0.009,-0.428
302,0.008,-0.428
303,0.006,-0.428
304,0.005,-0.428
305,0.003,-0.428
306,0.002,-0.428
307,0.002,-0.428
308,0.002,-0.405
309,0.003,-0.405
310,0.004,-0.405
311,0.005,-0.405
312,0.005,-0.405
313,0.005,-0.405
314,0.005,-0.405
315,0.005,-0.405
316,0.005,-0.381
317,0.005,-0.381
318,0.005,-0.381
319,0.005,-0.381
320,0.005,-0.357
321,0.005,-0.357
322,0.005,-0.357
323,0.005,-0.357
324,0.005,-0.309
325,0.005,-0.309
326,0.005,-0.309
327,0.005,-0.309
328,0.004,-0.262
329,0.003,-0.262
330,0.002,-0.262
331,0.000,-0.262
332,0.000,-0.214
333,0.000,-0.214
334,0.003,-0.214
335,0.006,-0.214
336,0.009,-0.143
337,0.013,-0.143
338,0.015,-0.143
339,0.017,-0.143
340,0.018,-0.048
341,0.019,-0.048
342,0.020,-0.048
343,0.020,-0.048
344,0.020,0.024
345,0.019,0.024
346,0.016,0.024
347,0.014,0.024
348,0.013,0.119
349,0.011,0.119
350,0.008,0.119
351,0.005,0.119
352,0.005,0.191
353,0.005,0.191
354,0.004,0.191
355,0.003,0.191
356,0.001,0.262
357,-0.002,0.262
358,-0.005,0.262
359,-0.009,0.262
360,-0.013,0.309
361,-0.017,0.309
362,-0.021,0.309
363,-0.025,0.309
364,-0.027,0.357
365,-0.030,0.357
366,-0.029,0.357
367,-0.028,0.357
368,-0.027,0.405
369,-0.025,0.405
370,-0.024,0.405
371,-0.023,0.405
372,-0.023,0.405
373,-0.023,0.405
374,-0.026,0.405
375,-0.028,0.405
376,-0.028,0.453
377,-0.028,0.453
378,-0.027,0.453
379,-0.025,0.453
380,-0.023,0.453
381,-0.022,0.453
382,-0.019,0.453
383,-0.016,0.453
384,-0.014,0.476
385,-0.013,0.476
386,-0.011,0.476
387,-0.009,0.476
388,-0.007,0.476
389,-0.005,0.476
390,-0.003,0.476
391,-0.002,0.476
392,-0.001,0.428
393,0.000,0.428
394,0.000,0.428
395,0.000,0.428
396,0.000,0.428
397,0.000,0.428
398,0.000,0.428
399,0.000,0.428
400,0.000,0.428
401,0.000,0.428
402,0.001,0.428
403,0.002,0.428
404,0.004,0.428
405,0.006,0.428
406,0.008,0.428
407,0.009,0.428
408,0.011,0.405
409,0.013,0.405
410,0.012,0.405
411,0.011,0.405
412,0.011,0.381
413,0.011,0.381
414,0.012,0.381
415,0.013,0.381
416,0.014,0.381
417,0.016,0.381
418,0.017,0.381
419,0.019,0.381
420,0.020,0.357
421,0.022,0.357
422,0.022,0.357
423,0.022,0.357
424,0.020,0.309
425,0.017,0.309
426,0.016,0.309
427,0.016,0.309
428,0.016,0.285
429,0.017,0.285
430,0.017,0.285
431,0.017,0.285
432,0.017,0.262
433,0.017,0.262
434,0.017,0.262
435,0.017,0.262
436,0.018,0.262
437,0.019,0.262
438,0.020,0.262
439,0.022,0.262
440,0.023,0.238
441,0.023,0.238
442,0.023,0.238
443,0.022,0.238
444,0.022,0.191
445,0.022,0.191
446,0.022,0.191
447,0.022,0.191
448,0.022,0.143
449,0.022,0.143
450,0.021,0.143
451,0.020,0.143
452,0.019,0.119
453,0.017,0.119
454,0.016,0.119
455,0.014,0.119
456,0.013,0.095
457,0.013,0.095
458,0.010,0.095
459,0.008,0.095
460,0.008,0.048
461,0.008,0.048
