,ECG,PPG
0,-0.025,-0.455
1,-0.031,-0.455
2,-0.025,-0.455
3,-0.025,-0.455
4,-0.025,-0.451
5,-0.025,-0.451
6,-0.025,-0.451
7,-0.031,-0.451
8,-0.025,-0.447
9,-0.025,-0.447
10,-0.025,-0.447
11,-0.025,-0.447
12,-0.012,-0.446
13,-0.025,-0.446
14,-0.012,-0.446
15,-0.012,-0.446
16,-0.025,-0.443
17,-0.025,-0.443
18,-0.012,-0.443
19,-0.012,-0.443
20,-0.006,-0.440
21,-0.006,-0.440
22,-0.012,-0.440
23,-0.012,-0.440
24,-0.006,-0.437
25,-0.012,-0.437
26,-0.006,-0.437
27,0.001,-0.437
28,0.001,-0.434
29,0.007,-0.434
30,0.007,-0.434
31,0.007,-0.434
32,0.007,-0.431
33,0.007,-0.431
34,0.007,-0.431
35,0.007,-0.431
36,0.013,-0.426
37,0.025,-0.426
38,0.025,-0.426
39,0.013,-0.426
40,0.025,-0.421
41,0.025,-0.421
42,0.025,-0.421
43,0.025,-0.421
44,0.032,-0.411
45,0.038,-0.411
46,0.038,-0.411
47,0.051,-0.411
48,0.051,-0.400
49,0.038,-0.400
50,0.051,-0.400
51,0.038,-0.400
52,0.038,-0.382
53,0.038,-0.382
54,0.038,-0.382
55,0.032,-0.382
56,0.032,-0.358
57,0.032,-0.358
58,0.025,-0.358
59,0.032,-0.358
60,0.032,-0.329
61,0.032,-0.329
62,0.032,-0.329
63,0.032,-0.329
64,0.025,-0.291
65,0.013,-0.291
66,0.013,-0.291
67,0.013,-0.291
68,0.013,-0.247
69,0.013,-0.247
70,0.007,-0.247
71,0.013,-0.247
72,0.007,-0.198
73,0.007,-0.198
74,0.001,-0.198
75,0.001,-0.198
76,0.001,-0.141
77,-0.006,-0.141
78,0.001,-0.141
79,-0.006,-0.141
80,0.001,-0.080
81,-0.006,-0.080
82,-0.012,-0.080
83,-0.012,-0.080
84,-0.012,-0.017
85,-0.012,-0.017
86,-0.006,-0.017
87,-0.006,-0.017
88,-0.006,0.049
89,-0.012,0.049
90,-0.025,0.049
91,-0.012,0.049
92,-0.012,0.115
93,-0.012,0.115
94,-0.006,0.115
95,-0.006,0.115
96,-0.006,0.178
97,-0.012,0.178
98,-0.025,0.178
99,-0.012,0.178
100,-0.012,0.238
101,-0.012,0.238
102,-0.012,0.238
103,-0.012,0.238
104,-0.012,0.295
105,-0.012,0.295
106,-0.025,0.295
107,-0.025,0.295
108,-0.012,0.344
109,-0.025,0.344
110,-0.025,0.344
111,-0.006,0.344
112,-0.012,0.391
113,-0.006,0.391
114,-0.012,0.391
115,-0.012,0.391
116,-0.012,0.426
117,-0.012,0.426
118,-0.012,0.426
119,-0.012,0.426
120,-0.012,0.458
121,-0.012,0.458
122,-0.012,0.458
123,-0.012,0.458
124,-0.025,0.482
125,-0.025,0.482
126,-0.025,0.482
127,-0.012,0.482
128,-0.012,0.497
129,-0.012,0.497
130,-0.012,0.497
131,-0.025,0.497
132,-0.025,0.508
133,-0.025,0.508
134,-0.025,0.508
135,-0.012,0.508
136,-0.012,0.512
137,-0.012,0.512
138,-0.012,0.512
139,-0.006,0.512
140,-0.012,0.510
141,-0.025,0.510
142,-0.012,0.510
143,-0.012,0.510
144,-0.012,0.501
145,-0.012,0.501
146,-0.012,0.501
147,-0.025,0.501
148,-0.025,0.487
149,-0.025,0.487
150,-0.025,0.487
151,-0.012,0.487
152,-0.012,0.470
153,-0.012,0.470
154,-0.012,0.470
155,-0.012,0.470
156,-0.012,0.448
157,-0.025,0.448
158,-0.012,0.448
159,-0.025,0.448
160,-0.012,0.422
161,-0.012,0.422
162,-0.012,0.422
163,-0.012,0.422
164,-0.025,0.392
165,-0.012,0.392
166,-0.025,0.392
167,-0.025,0.392
168,-0.025,0.357
169,-0.012,0.357
170,-0.012,0.357
171,-0.012,0.357
172,-0.012,0.323
173,-0.012,0.323
174,-0.025,0.323
175,-0.012,0.323
176,-0.012,0.285
177,-0.025,0.285
178,-0.012,0.285
179,-0.006,0.285
180,-0.012,0.247
181,-0.012,0.247
182,-0.012,0.247
183,-0.012,0.247
184,-0.012,0.209
185,-0.025,0.209
186,-0.006,0.209
187,-0.006,0.209
188,-0.006,0.171
189,-0.006,0.171
190,-0.012,0.171
191,-0.012,0.171
192,-0.012,0.133
193,-0.012,0.133
194,-0.012,0.133
195,-0.012,0.133
196,-0.012,0.096
197,-0.012,0.096
198,-0.012,0.096
199,-0.012,0.096
200,-0.025,0.061
201,-0.012,0.061
202,-0.012,0.061
203,-0.012,0.061
204,-0.012,0.029
205,-0.012,0.029
206,-0.012,0.029
207,-0.012,0.029
208,-0.012,-0.003
209,-0.025,-0.003
210,-0.012,-0.003
211,-0.012,-0.003
212,-0.006,-0.033
213,-0.012,-0.033
214,-0.012,-0.033
215,-0.012,-0.033
216,-0.012,-0.059
217,-0.012,-0.059
218,-0.012,-0.059
219,-0.012,-0.059
220,-0.006,-0.085
221,-0.006,-0.085
222,-0.012,-0.085
223,-0.012,-0.085
224,-0.012,-0.108
225,-0.025,-0.108
226,-0.012,-0.108
227,-0.012,-0.108
228,-0.012,-0.133
229,-0.006,-0.133
230,-0.012,-0.133
231,-0.012,-0.133
232,-0.012,-0.155
233,-0.006,-0.155
234,-0.012,-0.155
235,-0.006,-0.155
236,0.001,-0.175
237,0.001,-0.175
238,-0.006,-0.175
239,-0.006,-0.175
240,-0.006,-0.196
241,-0.012,-0.196
242,-0.006,-0.196
243,-0.006,-0.196
244,-0.006,-0.215
245,0.001,-0.215
246,-0.006,-0.215
247,-0.006,-0.215
248,-0.006,-0.235
249,-0.006,-0.235
250,-0.006,-0.235
251,-0.012,-0.235
252,0.001,-0.254
253,-0.006,-0.254
254,0.001,-0.254
255,0.001,-0.254
256,-0.006,-0.272
257,-0.006,-0.272
258,-0.006,-0.272
259,-0.006,-0.272
260,-0.006,-0.289
261,-0.006,-0.289
262,-0.006,-0.289
263,-0.006,-0.289
264,-0.012,-0.307
265,-0.025,-0.307
266,-0.025,-0.307
267,-0.025,-0.307
268,-0.012,-0.323
269,0.001,-0.323
270,0.001,-0.323
271,0.001,-0.323
272,0.001,-0.338
273,-0.006,-0.338
274,-0.012,-0.338
275,-0.025,-0.338
276,-0.031,-0.353
277,-0.031,-0.353
278,-0.037,-0.353
279,-0.037,-0.353
280,-0.050,-0.367
281,-0.050,-0.367
282,-0.050,-0.367
283,-0.050,-0.367
284,-0.050,-0.382
285,-0.037,-0.382
286,-0.037,-0.382
287,-0.037,-0.382
288,-0.037,-0.395
289,-0.050,-0.395
290,-0.050,-0.395
291,-0.050,-0.395
292,-0.037,-0.409
293,-0.031,-0.409
294,-0.025,-0.409
295,-0.025,-0.409
296,-0.012,-0.423
297,-0.012,-0.423
298,-0.006,-0.423
299,-0.006,-0.423
300,0.001,-0.436
301,0.001,-0.436
302,0.007,-0.436
303,0.007,-0.436
304,0.007,-0.450
305,0.007,-0.450
306,0.007,-0.450
307,0.007,-0.450
308,0.007,-0.464
309,0.007,-0.464
310,0.007,-0.464
311,0.007,-0.464
312,0.007,-0.478
313,0.007,-0.478
314,0.001,-0.478
315,0.001,-0.478
316,0.001,-0.492
317,0.001,-0.492
318,0.001,-0.492
319,0.007,-0.492
320,0.013,-0.507
321,0.007,-0.507
322,0.007,-0.507
323,0.007,-0.507
324,0.001,-0.521
325,0.001,-0.521
326,0.001,-0.521
327,0.001,-0.521
328,0.007,-0.534
329,0.007,-0.534
330,0.001,-0.534
331,0.001,-0.534
332,0.001,-0.546
333,-0.006,-0.546
334,0.007,-0.546
335,0.013,-0.546
336,0.032,-0.557
337,0.057,-0.557
338,0.082,-0.557
339,0.119,-0.557
340,0.151,-0.567
341,0.188,-0.567
342,0.220,-0.567
343,0.239,-0.567
344,0.257,-0.576
345,0.245,-0.576
346,0.245,-0.576
347,0.239,-0.576
348,0.220,-0.585
349,0.188,-0.585
350,0.163,-0.585
351,0.176,-0.585
352,0.195,-0.590
353,0.213,-0.590
354,0.220,-0.590
355,0.220,-0.590
356,0.220,-0.595
357,0.220,-0.595
358,0.207,-0.595
359,0.170,-0.595
360,0.138,-0.601
361,0.107,-0.601
362,0.076,-0.601
363,0.057,-0.601
364,0.051,-0.602
365,0.025,-0.602
366,0.001,-0.602
367,-0.006,-0.602
368,-0.025,-0.604
369,-0.025,-0.604
370,-0.031,-0.604
371,-0.037,-0.604
372,-0.031,-0.606
373,-0.031,-0.606
374,-0.031,-0.606
375,-0.031,-0.606
376,-0.031,-0.607
377,-0.025,-0.607
378,-0.031,-0.607
379,-0.025,-0.607
380,-0.025,-0.606
381,-0.025,-0.606
382,-0.031,-0.606
383,-0.031,-0.606
384,-0.031,-0.605
385,-0.031,-0.605
386,-0.025,-0.605
387,-0.025,-0.605
388,-0.025,-0.602
389,-0.025,-0.602
390,-0.025,-0.602
391,-0.031,-0.602
392,-0.031,-0.600
393,-0.031,-0.600
394,-0.031,-0.600
395,-0.025,-0.600
396,-0.025,-0.598
397,-0.025,-0.598
398,-0.025,-0.598
399,-0.031,-0.598
400,-0.025,-0.611
401,-0.031,-0.611
402,-0.025,-0.611
403,-0.031,-0.611
404,-0.025,-0.608
405,-0.025,-0.608
406,-0.025,-0.608
407,-0.025,-0.608
408,-0.031,-0.603
409,-0.025,-0.603
410,-0.025,-0.603
411,-0.025,-0.603
412,-0.025,-0.598
413,-0.025,-0.598
414,-0.025,-0.598
415,-0.025,-0.598
416,-0.025,-0.593
417,-0.031,-0.593
418,-0.025,-0.593
419,-0.012,-0.593
420,-0.025,-0.589
421,-0.025,-0.589
422,-0.025,-0.589
423,-0.025,-0.589
424,-0.031,-0.584
425,-0.031,-0.584
426,-0.025,-0.584
427,-0.025,-0.584
428,-0.025,-0.581
429,-0.025,-0.581
430,-0.025,-0.581
431,-0.031,-0.581
432,-0.031,-0.576
433,-0.031,-0.576
434,-0.031,-0.576
435,-0.025,-0.576
436,-0.025,-0.574
437,-0.025,-0.574
438,-0.012,-0.574
439,-0.025,-0.574
440,-0.025,-0.572
441,-0.031,-0.572
442,-0.025,-0.572
443,-0.025,-0.572
444,-0.012,-0.568
445,-0.012,-0.568
446,-0.025,-0.568
447,-0.012,-0.568
448,-0.025,-0.568
449,-0.025,-0.568
450,-0.025,-0.568
451,-0.025,-0.568
452,-0.012,-0.566
453,-0.012,-0.566
454,-0.006,-0.566
455,-0.012,-0.566
456,-0.012,-0.565
457,-0.012,-0.565
458,-0.025,-0.565
459,-0.012,-0.565
460,-0.012,-0.564
461,-0.006,-0.564
462,-0.006,-0.564
463,0.001,-0.564
464,0.001,-0.564
465,-0.006,-0.564
466,0.001,-0.564
467,0.001,-0.564
468,0.007,-0.562
469,0.007,-0.562
470,0.013,-0.562
471,0.007,-0.562
472,0.013,-0.561
473,0.013,-0.561
474,0.013,-0.561
475,0.013,-0.561
476,0.025,-0.558
477,0.025,-0.558
478,0.025,-0.558
479,0.025,-0.558
480,0.032,-0.553
481,0.025,-0.553
482,0.025,-0.553
483,0.032,-0.553
484,0.032,-0.546
485,0.032,-0.546
486,0.032,-0.546
487,0.038,-0.546
488,0.032,-0.533
489,0.038,-0.533
490,0.032,-0.533
