,ECG,PPG
0,0.172,-0.040
1,0.172,-0.040
2,0.163,-0.040
3,0.181,-0.040
4,0.172,-0.025
5,0.172,-0.025
6,0.172,-0.025
7,0.163,-0.025
8,0.155,-0.007
9,0.146,-0.007
10,0.146,-0.007
11,0.138,-0.007
12,0.138,0.021
13,0.129,0.021
14,0.121,0.021
15,0.121,0.021
16,0.112,0.059
17,0.104,0.059
18,0.095,0.059
19,0.086,0.059
20,0.086,0.098
21,0.086,0.098
22,0.078,0.098
23,0.069,0.098
24,0.061,0.152
25,0.061,0.152
26,0.078,0.152
27,0.069,0.152
28,0.043,0.205
29,0.035,0.205
30,0.043,0.205
31,0.035,0.205
32,0.035,0.262
33,0.035,0.262
34,0.035,0.262
35,0.035,0.262
36,0.035,0.316
37,0.018,0.316
38,0.018,0.316
39,0.018,0.316
40,0.018,0.364
41,0.018,0.364
42,0.001,0.364
43,0.009,0.364
44,0.009,0.409
45,0.009,0.409
46,0.018,0.409
47,0.001,0.409
48,0.009,0.442
49,0.009,0.442
50,0.009,0.442
51,0.001,0.442
52,0.001,0.463
53,0.001,0.463
54,0.001,0.463
55,-0.008,0.463
56,-0.016,0.479
57,-0.008,0.479
58,-0.008,0.479
59,-0.008,0.479
60,-0.016,0.479
61,-0.016,0.479
62,-0.016,0.479
63,-0.016,0.479
64,-0.008,0.472
65,-0.008,0.472
66,-0.008,0.472
67,-0.016,0.472
68,-0.016,0.456
69,-0.016,0.456
70,-0.016,0.456
71,-0.016,0.456
72,-0.016,0.432
73,-0.016,0.432
74,-0.016,0.432
75,-0.008,0.432
76,-0.008,0.402
77,-0.016,0.402
78,-0.008,0.402
79,-0.008,0.402
80,-0.008,0.366
81,0.001,0.366
82,0.001,0.366
83,0.001,0.366
84,0.001,0.325
85,0.001,0.325
86,0.001,0.325
87,0.001,0.325
88,0.001,0.285
89,0.001,0.285
90,0.009,0.285
91,0.001,0.285
92,0.001,0.240
93,-0.008,0.240
94,-0.008,0.240
95,-0.008,0.240
96,0.001,0.199
97,0.001,0.199
98,0.001,0.199
99,-0.008,0.199
100,-0.008,0.154
101,-0.008,0.154
102,-0.016,0.154
103,-0.016,0.154
104,-0.008,0.117
105,-0.008,0.117
106,-0.008,0.117
107,-0.008,0.117
108,-0.025,0.084
109,-0.025,0.084
110,-0.034,0.084
111,-0.025,0.084
112,-0.025,0.056
113,-0.016,0.056
114,-0.016,0.056
115,-0.016,0.056
116,-0.016,0.033
117,-0.016,0.033
118,0.001,0.033
119,0.001,0.033
120,0.001,0.014
121,0.001,0.014
122,-0.008,0.014
123,-0.008,0.014
124,-0.008,0.000
125,0.001,0.000
126,-0.008,0.000
127,0.001,0.000
128,0.001,-0.011
129,-0.008,-0.011
130,0.001,-0.011
131,0.001,-0.011
132,0.001,-0.017
133,0.001,-0.017
134,0.001,-0.017
135,0.001,-0.017
136,0.001,-0.024
137,0.001,-0.024
138,0.001,-0.024
139,0.001,-0.024
140,0.001,-0.030
141,-0.008,-0.030
142,-0.008,-0.030
143,-0.016,-0.030
144,-0.025,-0.037
145,-0.034,-0.037
146,-0.016,-0.037
147,-0.016,-0.037
148,-0.016,-0.040
149,-0.025,-0.040
150,-0.025,-0.040
151,-0.025,-0.040
152,-0.034,-0.046
153,-0.025,-0.046
154,-0.042,-0.046
155,-0.059,-0.046
156,-0.094,-0.051
157,-0.128,-0.051
158,-0.154,-0.051
159,-0.222,-0.051
160,-0.274,-0.060
161,-0.325,-0.060
162,-0.351,-0.060
163,-0.360,-0.060
164,-0.376,-0.070
165,-0.376,-0.070
166,-0.394,-0.070
167,-0.419,-0.070
168,-0.462,-0.084
169,-0.496,-0.084
170,-0.531,-0.084
171,-0.591,-0.084
172,-0.642,-0.101
173,-0.685,-0.101
174,-0.711,-0.101
175,-0.728,-0.101
176,-0.745,-0.117
177,-0.753,-0.117
178,-0.753,-0.117
179,-0.745,-0.117
180,-0.711,-0.136
181,-0.676,-0.136
182,-0.651,-0.136
183,-0.633,-0.136
184,-0.599,-0.152
185,-0.574,-0.152
186,-0.548,-0.152
187,-0.531,-0.152
188,-0.513,-0.173
189,-0.496,-0.173
190,-0.462,-0.173
191,-0.428,-0.173
192,-0.394,-0.184
193,-0.368,-0.184
194,-0.334,-0.184
195,-0.299,-0.184
196,-0.291,-0.201
197,-0.274,-0.201
198,-0.256,-0.201
199,-0.240,-0.201
200,-0.222,-0.210
201,-0.197,-0.210
202,-0.162,-0.210
203,-0.136,-0.210
204,-0.102,-0.217
205,-0.077,-0.217
206,-0.042,-0.217
207,-0.008,-0.217
208,-0.008,-0.225
209,0.001,-0.225
210,0.026,-0.225
211,0.052,-0.225
212,0.069,-0.234
213,0.078,-0.234
214,0.069,-0.234
215,0.069,-0.234
216,0.078,-0.245
217,0.104,-0.245
218,0.129,-0.245
219,0.138,-0.245
220,0.155,-0.257
221,0.181,-0.257
222,0.189,-0.257
223,0.189,-0.257
224,0.198,-0.276
225,0.215,-0.276
226,0.232,-0.276
227,0.232,-0.276
228,0.232,-0.294
229,0.241,-0.294
230,0.241,-0.294
231,0.241,-0.294
232,0.241,-0.316
233,0.249,-0.316
234,0.241,-0.316
235,0.232,-0.316
236,0.241,-0.341
237,0.224,-0.341
238,0.206,-0.341
239,0.206,-0.341
240,0.224,-0.369
241,0.232,-0.369
242,0.241,-0.369
243,0.241,-0.369
244,0.249,-0.397
245,0.249,-0.397
246,0.258,-0.397
247,0.266,-0.397
248,0.266,-0.425
249,0.266,-0.425
250,0.266,-0.425
251,0.258,-0.425
252,0.241,-0.451
253,0.249,-0.451
254,0.258,-0.451
255,0.241,-0.451
256,0.232,-0.476
257,0.249,-0.476
258,0.249,-0.476
259,0.258,-0.476
260,0.258,-0.497
261,0.258,-0.497
262,0.258,-0.497
263,0.266,-0.497
264,0.258,-0.514
265,0.258,-0.514
266,0.258,-0.514
267,0.258,-0.514
268,0.258,-0.532
269,0.249,-0.532
270,0.232,-0.532
271,0.241,-0.532
272,0.232,-0.542
273,0.249,-0.542
274,0.249,-0.542
275,0.232,-0.542
276,0.198,-0.551
277,0.215,-0.551
278,0.215,-0.551
279,0.232,-0.551
280,0.232,-0.553
281,0.232,-0.553
282,0.232,-0.553
283,0.224,-0.553
284,0.224,-0.553
285,0.198,-0.553
286,0.198,-0.553
287,0.198,-0.553
288,0.189,-0.546
289,0.172,-0.546
290,0.155,-0.546
291,0.146,-0.546
292,0.155,-0.532
293,0.155,-0.532
294,0.146,-0.532
295,0.155,-0.532
296,0.163,-0.516
297,0.155,-0.516
298,0.146,-0.516
299,0.129,-0.516
300,0.129,-0.490
301,0.121,-0.490
302,0.129,-0.490
303,0.121,-0.490
304,0.121,-0.456
305,0.104,-0.456
306,0.112,-0.456
307,0.112,-0.456
308,0.112,-0.416
309,0.104,-0.416
310,0.095,-0.416
311,0.086,-0.416
312,0.078,-0.367
313,0.069,-0.367
314,0.061,-0.367
315,0.052,-0.367
316,0.052,-0.313
317,0.061,-0.313
318,0.061,-0.313
319,0.052,-0.313
320,0.043,-0.257
321,0.043,-0.257
322,0.061,-0.257
323,0.052,-0.257
324,0.061,-0.196
325,0.061,-0.196
326,0.061,-0.196
327,0.061,-0.196
