,ECG,PPG
0,0.001,-0.314
1,0.003,-0.314
2,0.006,-0.314
3,0.009,-0.314
4,0.011,-0.331
5,0.013,-0.331
6,0.014,-0.331
7,0.015,-0.331
8,0.016,-0.341
9,0.017,-0.341
10,0.019,-0.341
11,0.021,-0.341
12,0.025,-0.352
13,0.029,-0.352
14,0.033,-0.352
15,0.037,-0.352
16,0.042,-0.364
17,0.046,-0.364
18,0.051,-0.364
19,0.056,-0.364
20,0.060,-0.374
21,0.065,-0.374
22,0.069,-0.374
23,0.072,-0.374
24,0.077,-0.381
25,0.081,-0.381
26,0.084,-0.381
27,0.087,-0.381
28,0.090,-0.393
29,0.092,-0.393
30,0.092,-0.393
31,0.093,-0.393
32,0.092,-0.414
33,0.092,-0.414
34,0.091,-0.414
35,0.090,-0.414
36,0.087,-0.421
37,0.085,-0.421
38,0.083,-0.421
39,0.081,-0.421
40,0.077,-0.431
41,0.073,-0.431
42,0.069,-0.431
43,0.065,-0.431
44,0.060,-0.439
45,0.056,-0.439
46,0.050,-0.439
47,0.044,-0.439
48,0.036,-0.442
49,0.027,-0.442
50,0.017,-0.442
51,0.006,-0.442
52,-0.005,-0.434
53,-0.017,-0.434
54,-0.029,-0.434
55,-0.041,-0.434
56,-0.052,-0.419
57,-0.064,-0.419
58,-0.075,-0.419
59,-0.085,-0.419
60,-0.096,-0.391
61,-0.106,-0.391
62,-0.114,-0.391
63,-0.122,-0.391
64,-0.129,-0.343
65,-0.135,-0.343
66,-0.140,-0.343
67,-0.145,-0.343
68,-0.147,-0.280
69,-0.149,-0.280
70,-0.148,-0.280
71,-0.148,-0.280
72,-0.145,-0.200
73,-0.141,-0.200
74,-0.137,-0.200
75,-0.132,-0.200
76,-0.126,-0.101
77,-0.121,-0.101
78,-0.114,-0.101
79,-0.108,-0.101
80,-0.102,0.005
81,-0.095,0.005
82,-0.088,0.005
83,-0.081,0.005
84,-0.075,0.121
85,-0.069,0.121
86,-0.065,0.121
87,-0.060,0.121
88,-0.055,0.237
89,-0.050,0.237
90,-0.044,0.237
91,-0.038,0.237
92,-0.033,0.348
93,-0.029,0.348
94,-0.026,0.348
95,-0.023,0.348
96,-0.019,0.449
97,-0.015,0.449
98,-0.011,0.449
99,-0.008,0.449
100,-0.005,0.535
101,-0.003,0.535
102,-0.002,0.535
103,0.000,0.535
104,0.002,0.603
105,0.004,0.603
106,0.006,0.603
107,0.009,0.603
108,0.010,0.653
109,0.012,0.653
110,0.012,0.653
111,0.013,0.653
112,0.014,0.689
113,0.015,0.689
114,0.016,0.689
115,0.016,0.689
116,0.016,0.707
117,0.015,0.707
118,0.015,0.707
119,0.015,0.707
120,0.016,0.712
121,0.016,0.712
122,0.018,0.712
123,0.021,0.712
124,0.026,0.707
125,0.031,0.707
126,0.040,0.707
127,0.049,0.707
128,0.060,0.694
129,0.071,0.694
130,0.084,0.694
131,0.096,0.694
132,0.106,0.671
133,0.117,0.671
134,0.123,0.671
135,0.130,0.671
136,0.135,0.646
137,0.140,0.646
138,0.147,0.646
139,0.153,0.646
140,0.160,0.616
141,0.167,0.616
142,0.172,0.616
143,0.177,0.616
144,0.175,0.586
145,0.174,0.586
146,0.163,0.586
147,0.151,0.586
148,0.134,0.547
149,0.117,0.547
150,0.102,0.547
151,0.087,0.547
152,0.079,0.515
153,0.071,0.515
154,0.069,0.515
155,0.066,0.515
156,0.065,0.474
157,0.064,0.474
158,0.059,0.474
159,0.055,0.474
160,0.045,0.436
161,0.035,0.436
162,0.020,0.436
163,0.005,0.436
164,-0.010,0.399
165,-0.026,0.399
166,-0.040,0.399
167,-0.054,0.399
168,-0.064,0.358
169,-0.075,0.358
170,-0.083,0.358
171,-0.092,0.358
172,-0.098,0.316
173,-0.105,0.316
174,-0.109,0.316
175,-0.113,0.316
176,-0.116,0.273
177,-0.119,0.273
178,-0.119,0.273
179,-0.120,0.273
180,-0.119,0.232
181,-0.119,0.232
182,-0.118,0.232
183,-0.118,0.232
184,-0.117,0.187
185,-0.117,0.187
186,-0.117,0.187
187,-0.118,0.187
188,-0.119,0.146
189,-0.120,0.146
190,-0.121,0.146
191,-0.122,0.146
192,-0.123,0.106
193,-0.124,0.106
194,-0.125,0.106
195,-0.126,0.106
196,-0.126,0.070
197,-0.126,0.070
198,-0.124,0.070
199,-0.122,0.070
200,-0.119,0.033
201,-0.117,0.033
202,-0.113,0.033
203,-0.109,0.033
204,-0.106,0.003
205,-0.103,0.003
206,-0.100,0.003
207,-0.097,0.003
208,-0.096,-0.022
209,-0.094,-0.022
210,-0.093,-0.022
211,-0.092,-0.022
212,-0.092,-0.048
213,-0.092,-0.048
214,-0.092,-0.048
215,-0.093,-0.048
216,-0.089,-0.073
217,-0.085,-0.073
218,-0.070,-0.073
219,-0.054,-0.073
220,-0.018,-0.091
221,0.018,-0.091
222,0.080,-0.091
223,0.141,-0.091
224,0.225,-0.103
225,0.309,-0.103
226,0.399,-0.103
227,0.489,-0.103
228,0.560,-0.121
229,0.632,-0.121
230,0.663,-0.121
231,0.693,-0.121
232,0.675,-0.134
233,0.658,-0.134
234,0.602,-0.134
235,0.546,-0.134
236,0.475,-0.144
237,0.404,-0.144
238,0.339,-0.144
239,0.273,-0.144
240,0.228,-0.159
241,0.184,-0.159
242,0.164,-0.159
243,0.144,-0.159
244,0.143,-0.169
245,0.141,-0.169
246,0.151,-0.169
247,0.160,-0.169
248,0.170,-0.181
249,0.180,-0.181
250,0.188,-0.181
251,0.197,-0.181
252,0.204,-0.197
253,0.212,-0.197
254,0.222,-0.197
255,0.233,-0.197
256,0.247,-0.207
257,0.261,-0.207
258,0.270,-0.207
259,0.279,-0.207
260,0.274,-0.222
261,0.270,-0.222
262,0.251,-0.222
263,0.231,-0.222
264,0.201,-0.234
265,0.172,-0.234
266,0.139,-0.234
267,0.107,-0.234
268,0.079,-0.249
269,0.052,-0.249
270,0.031,-0.249
271,0.010,-0.249
272,-0.005,-0.263
273,-0.021,-0.263
274,-0.031,-0.263
275,-0.041,-0.263
276,-0.047,-0.278
277,-0.053,-0.278
278,-0.055,-0.278
279,-0.057,-0.278
280,-0.057,-0.287
281,-0.056,-0.287
282,-0.056,-0.287
283,-0.055,-0.287
284,-0.055,-0.302
285,-0.055,-0.302
286,-0.056,-0.302
287,-0.056,-0.302
288,-0.056,-0.336
289,-0.056,-0.336
290,-0.056,-0.336
291,-0.055,-0.336
292,-0.055,-0.351
293,-0.055,-0.351
294,-0.055,-0.351
295,-0.055,-0.351
296,-0.054,-0.364
297,-0.053,-0.364
298,-0.051,-0.364
299,-0.050,-0.364
300,-0.047,-0.380
301,-0.044,-0.380
302,-0.043,-0.380
303,-0.041,-0.380
304,-0.038,-0.395
305,-0.036,-0.395
306,-0.033,-0.395
307,-0.031,-0.395
308,-0.029,-0.410
309,-0.027,-0.410
310,-0.024,-0.410
311,-0.022,-0.410
312,-0.019,-0.422
313,-0.016,-0.422
314,-0.013,-0.422
315,-0.010,-0.422
316,-0.006,-0.435
317,-0.003,-0.435
318,0.001,-0.435
319,0.005,-0.435
320,0.009,-0.448
321,0.013,-0.448
322,0.016,-0.448
323,0.019,-0.448
324,0.023,-0.461
325,0.026,-0.461
326,0.029,-0.461
327,0.031,-0.461
328,0.035,-0.476
329,0.039,-0.476
330,0.042,-0.476
331,0.045,-0.476
332,0.048,-0.483
333,0.050,-0.483
334,0.050,-0.483
335,0.051,-0.483
336,0.051,-0.499
337,0.052,-0.499
338,0.052,-0.499
339,0.053,-0.499
340,0.052,-0.506
341,0.052,-0.506
342,0.049,-0.506
343,0.045,-0.506
344,0.042,-0.519
345,0.039,-0.519
346,0.036,-0.519
347,0.032,-0.519
348,0.029,-0.522
349,0.026,-0.522
350,0.021,-0.522
351,0.016,-0.522
352,0.010,-0.524
353,0.004,-0.524
354,-0.004,-0.524
355,-0.012,-0.524
356,-0.022,-0.517
357,-0.032,-0.517
358,-0.044,-0.517
359,-0.056,-0.517
360,-0.066,-0.499
361,-0.077,-0.499
362,-0.085,-0.499
363,-0.094,-0.499
364,-0.103,-0.464
365,-0.111,-0.464
366,-0.118,-0.464
367,-0.124,-0.464
368,-0.130,-0.412
369,-0.135,-0.412
370,-0.139,-0.412
371,-0.144,-0.412
372,-0.147,-0.344
373,-0.151,-0.344
374,-0.152,-0.344
375,-0.153,-0.344
376,-0.152,-0.260
377,-0.150,-0.260
378,-0.147,-0.260
379,-0.145,-0.260
380,-0.140,-0.163
381,-0.135,-0.163
382,-0.128,-0.163
383,-0.121,-0.163
384,-0.114,-0.059
385,-0.108,-0.059
386,-0.102,-0.059
387,-0.096,-0.059
388,-0.091,0.053
389,-0.085,0.053
390,-0.081,0.053
391,-0.077,0.053
392,-0.073,0.163
393,-0.070,0.163
394,-0.066,0.163
395,-0.063,0.163
396,-0.058,0.268
397,-0.054,0.268
398,-0.050,0.268
399,-0.045,0.268
400,-0.042,0.356
401,-0.038,0.356
402,-0.035,0.356
403,-0.032,0.356
404,-0.031,0.430
405,-0.030,0.430
406,-0.030,0.430
407,-0.029,0.430
408,-0.028,0.491
409,-0.026,0.491
410,-0.025,0.491
411,-0.025,0.491
412,-0.024,0.532
413,-0.024,0.532
414,-0.024,0.532
415,-0.024,0.532
416,-0.023,0.560
417,-0.023,0.560
418,-0.022,0.560
419,-0.021,0.560
420,-0.019,0.573
421,-0.018,0.573
422,-0.017,0.573
423,-0.016,0.573
424,-0.012,0.571
425,-0.008,0.571
426,-0.001,0.571
427,0.005,0.571
428,0.015,0.560
429,0.024,0.560
430,0.033,0.560
431,0.043,0.560
432,0.053,0.548
433,0.064,0.548
434,0.073,0.548
435,0.082,0.548
436,0.090,0.525
437,0.097,0.525
438,0.103,0.525
439,0.108,0.525
440,0.112,0.497
441,0.117,0.497
442,0.124,0.497
443,0.131,0.497
444,0.138,0.467
445,0.146,0.467
446,0.148,0.467
447,0.151,0.467
448,0.146,0.433
449,0.141,0.433
450,0.129,0.433
451,0.117,0.433
452,0.102,0.403
453,0.086,0.403
454,0.075,0.403
455,0.064,0.403
456,0.058,0.364
457,0.053,0.364
458,0.051,0.364
459,0.050,0.364
460,0.046,0.332
461,0.043,0.332
462,0.035,0.332
463,0.027,0.332
464,0.015,0.290
465,0.002,0.290
466,-0.012,0.290
467,-0.026,0.290
468,-0.040,0.253
469,-0.054,0.253
470,-0.066,0.253
471,-0.079,0.253
472,-0.089,0.214
473,-0.099,0.214
474,-0.106,0.214
475,-0.113,0.214
476,-0.117,0.173
477,-0.121,0.173
478,-0.124,0.173
479,-0.126,0.173
480,-0.127,0.130
481,-0.127,0.130
482,-0.127,0.130
483,-0.127,0.130
484,-0.129,0.089
485,-0.130,0.089
486,-0.131,0.089
487,-0.133,0.089
488,-0.134,0.051
489,-0.135,0.051
490,-0.137,0.051
491,-0.138,0.051
492,-0.139,0.011
493,-0.139,0.011
494,-0.138,0.011
495,-0.137,0.011
496,-0.136,-0.028
497,-0.134,-0.028
498,-0.132,-0.028
499,-0.131,-0.028
500,-0.129,-0.061
501,-0.126,-0.061
502,-0.126,-0.061
503,-0.126,-0.061
504,-0.126,-0.094
505,-0.126,-0.094
506,-0.126,-0.094
507,-0.125,-0.094
508,-0.124,-0.124
509,-0.122,-0.124
510,-0.120,-0.124
511,-0.118,-0.124
512,-0.116,-0.150
513,-0.113,-0.150
514,-0.112,-0.150
515,-0.111,-0.150
516,-0.110,-0.173
517,-0.109,-0.173
518,-0.107,-0.173
519,-0.105,-0.173
520,-0.097,-0.194
521,-0.089,-0.194
522,-0.066,-0.194
523,-0.044,-0.194
524,0.001,-0.211
525,0.045,-0.211
526,0.116,-0.211
527,0.186,-0.211
528,0.272,-0.227
529,0.359,-0.227
530,0.442,-0.227
531,0.526,-0.227
532,0.583,-0.239
533,0.640,-0.239
534,0.656,-0.239
535,0.671,-0.239
536,0.640,-0.252
537,0.609,-0.252
538,0.547,-0.252
539,0.485,-0.252
540,0.416,-0.262
541,0.347,-0.262
542,0.289,-0.262
543,0.232,-0.262
544,0.198,-0.299
545,0.164,-0.299
546,0.153,-0.299
547,0.143,-0.299
548,0.147,-0.309
549,0.151,-0.309
550,0.161,-0.309
551,0.172,-0.309
552,0.180,-0.316
553,0.188,-0.316
554,0.192,-0.316
555,0.197,-0.316
556,0.201,-0.328
557,0.206,-0.328
558,0.216,-0.328
559,0.226,-0.328
560,0.239,-0.336
561,0.252,-0.336
562,0.258,-0.336
563,0.265,-0.336
564,0.258,-0.350
565,0.251,-0.350
566,0.229,-0.350
567,0.208,-0.350
568,0.178,-0.360
569,0.148,-0.360
570,0.117,-0.360
571,0.085,-0.360
572,0.060,-0.372
573,0.035,-0.372
574,0.017,-0.372
575,-0.001,-0.372
576,-0.012,-0.379
577,-0.024,-0.379
578,-0.031,-0.379
579,-0.039,-0.379
580,-0.044,-0.394
581,-0.049,-0.394
582,-0.051,-0.394
583,-0.053,-0.394
584,-0.054,-0.404
585,-0.055,-0.404
586,-0.056,-0.404
587,-0.056,-0.404
588,-0.056,-0.418
589,-0.056,-0.418
590,-0.056,-0.418
591,-0.055,-0.418
592,-0.055,-0.428
593,-0.055,-0.428
594,-0.056,-0.428
595,-0.056,-0.428
596,-0.056,-0.438
