,ECG,PPG
0,0.001,-0.351
1,0.001,-0.351
2,0.001,-0.351
3,0.001,-0.351
4,-0.010,-0.356
5,-0.010,-0.356
6,0.001,-0.356
7,0.001,-0.356
8,0.001,-0.362
9,0.001,-0.362
10,0.001,-0.362
11,0.001,-0.362
12,-0.010,-0.367
13,-0.010,-0.367
14,0.001,-0.367
15,0.001,-0.367
16,0.001,-0.373
17,0.001,-0.373
18,0.001,-0.373
19,0.001,-0.373
20,0.001,-0.378
21,-0.010,-0.378
22,0.001,-0.378
23,0.001,-0.378
24,0.001,-0.385
25,0.001,-0.385
26,0.001,-0.385
27,0.001,-0.385
28,0.001,-0.391
29,0.001,-0.391
30,0.001,-0.391
31,0.011,-0.391
32,0.034,-0.400
33,0.044,-0.400
34,0.056,-0.400
35,0.056,-0.400
36,0.056,-0.403
37,0.067,-0.403
38,0.067,-0.403
39,0.056,-0.403
40,0.056,-0.411
41,0.034,-0.411
42,0.022,-0.411
43,0.001,-0.411
44,-0.021,-0.420
45,-0.043,-0.420
46,-0.076,-0.420
47,-0.087,-0.420
48,-0.098,-0.426
49,-0.109,-0.426
50,-0.131,-0.426
51,-0.164,-0.426
52,-0.185,-0.433
53,-0.218,-0.433
54,-0.252,-0.433
55,-0.263,-0.433
56,-0.274,-0.440
57,-0.284,-0.440
58,-0.284,-0.440
59,-0.295,-0.440
60,-0.306,-0.445
61,-0.317,-0.445
62,-0.317,-0.445
63,-0.317,-0.445
64,-0.306,-0.453
65,-0.284,-0.453
66,-0.274,-0.453
67,-0.263,-0.453
68,-0.263,-0.458
69,-0.263,-0.458
70,-0.263,-0.458
71,-0.263,-0.458
72,-0.252,-0.464
73,-0.252,-0.464
74,-0.252,-0.464
75,-0.240,-0.464
76,-0.240,-0.467
77,-0.252,-0.467
78,-0.252,-0.467
79,-0.252,-0.467
80,-0.252,-0.473
81,-0.240,-0.473
82,-0.218,-0.473
83,-0.207,-0.473
84,-0.185,-0.473
85,-0.174,-0.473
86,-0.164,-0.473
87,-0.153,-0.473
88,-0.131,-0.477
89,-0.109,-0.477
90,-0.087,-0.477
91,-0.065,-0.477
92,-0.054,-0.477
93,-0.043,-0.477
94,-0.032,-0.477
95,-0.032,-0.477
96,-0.021,-0.482
97,-0.010,-0.482
98,-0.010,-0.482
99,0.001,-0.482
100,0.001,-0.484
101,0.001,-0.484
102,0.001,-0.484
103,0.001,-0.484
104,-0.010,-0.484
105,0.001,-0.484
106,0.001,-0.484
107,0.001,-0.484
108,0.001,-0.488
109,0.001,-0.488
110,0.001,-0.488
111,0.001,-0.488
112,0.001,-0.490
113,0.001,-0.490
114,0.001,-0.490
115,0.001,-0.490
116,0.011,-0.493
117,0.011,-0.493
118,0.001,-0.493
119,0.001,-0.493
120,0.001,-0.493
121,0.001,-0.493
122,0.001,-0.493
123,0.001,-0.493
124,0.011,-0.497
125,0.011,-0.497
126,0.011,-0.497
127,0.001,-0.497
128,0.001,-0.497
129,0.001,-0.497
130,0.001,-0.497
131,0.001,-0.497
132,0.011,-0.499
133,0.011,-0.499
134,0.011,-0.499
135,0.001,-0.499
136,0.001,-0.497
137,0.001,-0.497
138,0.001,-0.497
139,0.001,-0.497
140,0.011,-0.497
141,0.011,-0.497
142,0.011,-0.497
143,0.011,-0.497
144,0.011,-0.495
145,0.001,-0.495
146,0.001,-0.495
147,0.011,-0.495
148,0.011,-0.486
149,0.022,-0.486
150,0.022,-0.486
151,0.022,-0.486
152,0.011,-0.475
153,0.011,-0.475
154,0.011,-0.475
155,0.011,-0.475
156,0.022,-0.456
157,0.022,-0.456
158,0.034,-0.456
159,0.034,-0.456
160,0.034,-0.431
161,0.022,-0.431
162,0.022,-0.431
163,0.022,-0.431
164,0.034,-0.396
165,0.034,-0.396
166,0.044,-0.396
167,0.044,-0.396
168,0.044,-0.347
169,0.044,-0.347
170,0.034,-0.347
171,0.044,-0.347
172,0.044,-0.291
173,0.056,-0.291
174,0.067,-0.291
175,0.067,-0.291
176,0.067,-0.226
177,0.067,-0.226
178,0.056,-0.226
179,0.056,-0.226
180,0.067,-0.150
181,0.067,-0.150
182,0.077,-0.150
183,0.088,-0.150
184,0.088,-0.066
185,0.077,-0.066
186,0.077,-0.066
187,0.077,-0.066
188,0.077,0.022
189,0.088,0.022
190,0.100,0.022
191,0.100,0.022
192,0.100,0.113
193,0.100,0.113
194,0.100,0.113
195,0.100,0.113
196,0.088,0.199
197,0.100,0.199
198,0.100,0.199
199,0.111,0.199
200,0.111,0.279
201,0.100,0.279
202,0.100,0.279
203,0.088,0.279
204,0.088,0.354
205,0.088,0.354
206,0.100,0.354
207,0.100,0.354
208,0.111,0.413
209,0.100,0.413
210,0.100,0.413
211,0.088,0.413
212,0.077,0.462
213,0.077,0.462
214,0.077,0.462
215,0.077,0.462
216,0.077,0.500
217,0.077,0.500
218,0.077,0.500
219,0.067,0.500
220,0.067,0.519
221,0.056,0.519
222,0.067,0.519
223,0.067,0.519
224,0.067,0.530
225,0.067,0.530
226,0.067,0.530
227,0.056,0.530
228,0.056,0.533
229,0.044,0.533
230,0.044,0.533
231,0.044,0.533
232,0.044,0.524
233,0.056,0.524
234,0.044,0.524
235,0.034,0.524
236,0.034,0.504
237,0.022,0.504
238,0.022,0.504
239,0.022,0.504
240,0.022,0.482
241,0.034,0.482
242,0.034,0.482
243,0.022,0.482
244,0.022,0.460
245,0.011,0.460
246,0.011,0.460
247,0.011,0.460
248,0.011,0.411
249,0.022,0.411
250,0.022,0.411
251,0.022,0.411
252,0.011,0.380
253,0.011,0.380
254,0.001,0.380
255,0.001,0.380
256,0.011,0.347
257,0.011,0.347
258,0.022,0.347
259,0.022,0.347
260,0.022,0.309
261,0.011,0.309
262,0.001,0.309
263,0.001,0.309
264,0.001,0.270
265,0.011,0.270
266,0.011,0.270
267,0.011,0.270
268,0.011,0.230
269,0.011,0.230
270,0.001,0.230
271,0.001,0.230
272,0.001,0.190
273,0.001,0.190
274,0.011,0.190
275,0.011,0.190
276,0.011,0.145
277,0.011,0.145
278,0.001,0.145
279,0.001,0.145
280,0.001,0.100
281,0.011,0.100
282,0.011,0.100
283,0.011,0.100
284,0.011,0.055
285,0.001,0.055
286,0.001,0.055
287,0.001,0.055
288,0.001,0.009
289,0.001,0.009
290,0.001,0.009
291,0.001,0.009
292,0.001,-0.038
293,0.001,-0.038
294,0.001,-0.038
295,0.001,-0.038
296,0.001,-0.080
297,0.001,-0.080
298,0.001,-0.080
299,0.001,-0.080
300,0.001,-0.124
301,0.001,-0.124
302,0.001,-0.124
303,0.001,-0.124
304,0.001,-0.164
305,0.001,-0.164
306,0.001,-0.164
307,0.001,-0.164
308,0.011,-0.202
309,0.011,-0.202
310,0.001,-0.202
311,0.001,-0.202
312,0.001,-0.237
313,0.001,-0.237
314,0.001,-0.237
315,0.011,-0.237
316,0.022,-0.266
317,0.022,-0.266
318,0.022,-0.266
319,0.011,-0.266
320,0.011,-0.290
321,0.011,-0.290
322,0.011,-0.290
323,0.011,-0.290
324,0.022,-0.312
325,0.022,-0.312
326,0.022,-0.312
327,0.022,-0.312
328,0.022,-0.332
329,0.022,-0.332
330,0.022,-0.332
331,0.034,-0.332
332,0.034,-0.347
333,0.044,-0.347
334,0.044,-0.347
335,0.034,-0.347
336,0.034,-0.360
337,0.022,-0.360
338,0.022,-0.360
339,0.022,-0.360
340,0.034,-0.371
341,0.034,-0.371
342,0.044,-0.371
343,0.034,-0.371
344,0.034,-0.379
345,0.034,-0.379
346,0.022,-0.379
347,0.034,-0.379
348,0.034,-0.385
349,0.044,-0.385
350,0.044,-0.385
351,0.044,-0.385
352,0.044,-0.390
353,0.034,-0.390
354,0.022,-0.390
355,0.022,-0.390
356,0.022,-0.394
357,0.022,-0.394
358,0.034,-0.394
359,0.022,-0.394
360,0.011,-0.398
361,0.011,-0.398
362,0.001,-0.398
363,0.001,-0.398
364,0.001,-0.401
365,0.001,-0.401
366,0.011,-0.401
367,0.011,-0.401
368,0.001,-0.403
369,0.001,-0.403
370,0.001,-0.403
371,0.001,-0.403
372,0.001,-0.403
373,0.001,-0.403
374,0.001,-0.403
375,0.001,-0.403
376,0.001,-0.407
377,0.001,-0.407
378,0.001,-0.407
379,-0.010,-0.407
380,0.001,-0.413
381,0.001,-0.413
382,0.001,-0.413
383,0.001,-0.413
384,0.001,-0.416
385,0.001,-0.416
386,0.001,-0.416
387,-0.010,-0.416
388,-0.010,-0.420
389,0.001,-0.420
390,0.001,-0.420
391,0.001,-0.420
392,0.001,-0.427
393,0.001,-0.427
394,0.001,-0.427
395,0.001,-0.427
396,0.001,-0.436
397,0.001,-0.436
398,0.011,-0.436
399,0.034,-0.436
400,0.044,-0.440
401,0.044,-0.440
402,0.056,-0.440
403,0.056,-0.440
404,0.056,-0.447
405,0.067,-0.447
406,0.067,-0.447
407,0.056,-0.447
408,0.044,-0.458
409,0.022,-0.458
410,0.001,-0.458
411,-0.021,-0.458
412,-0.043,-0.467
413,-0.065,-0.467
414,-0.076,-0.467
415,-0.087,-0.467
416,-0.098,-0.471
417,-0.120,-0.471
418,-0.153,-0.471
419,-0.185,-0.471
420,-0.218,-0.478
421,-0.240,-0.478
422,-0.252,-0.478
423,-0.263,-0.478
424,-0.274,-0.489
425,-0.274,-0.489
426,-0.284,-0.489
427,-0.306,-0.489
428,-0.306,-0.495
429,-0.317,-0.495
430,-0.317,-0.495
431,-0.306,-0.495
432,-0.284,-0.500
433,-0.274,-0.500
434,-0.263,-0.500
435,-0.263,-0.500
436,-0.263,-0.506
437,-0.263,-0.506
438,-0.252,-0.506
439,-0.252,-0.506
440,-0.240,-0.513
441,-0.240,-0.513
442,-0.240,-0.513
443,-0.240,-0.513
444,-0.240,-0.520
445,-0.252,-0.520
446,-0.252,-0.520
447,-0.252,-0.520
448,-0.240,-0.526
449,-0.230,-0.526
450,-0.207,-0.526
451,-0.197,-0.526
452,-0.185,-0.528
453,-0.174,-0.528
454,-0.153,-0.528
455,-0.131,-0.528
456,-0.109,-0.533
457,-0.087,-0.533
458,-0.076,-0.533
459,-0.065,-0.533
460,-0.054,-0.537
461,-0.054,-0.537
462,-0.043,-0.537
463,-0.032,-0.537
464,-0.021,-0.544
465,-0.010,-0.544
466,-0.010,-0.544
467,0.001,-0.544
468,0.001,-0.546
469,-0.010,-0.546
470,-0.010,-0.546
471,-0.010,-0.546
472,-0.010,-0.548
473,0.001,-0.548
474,0.001,-0.548
475,0.001,-0.548
476,0.001,-0.550
477,0.001,-0.550
478,0.001,-0.550
479,-0.010,-0.550
480,-0.010,-0.553
481,0.001,-0.553
482,0.001,-0.553
483,0.001,-0.553
484,0.001,-0.557
485,0.001,-0.557
486,0.001,-0.557
487,-0.010,-0.557
488,-0.010,-0.559
489,0.001,-0.559
490,0.001,-0.559
491,0.001,-0.559
492,0.001,-0.564
493,0.001,-0.564
494,0.001,-0.564
495,-0.010,-0.564
496,-0.010,-0.566
497,0.001,-0.566
498,0.001,-0.566
499,0.001,-0.566
500,0.001,-0.569
