,ECG,PPG
0,-0.043,-0.844
1,-0.043,-0.844
2,-0.043,-0.844
3,-0.021,-0.844
4,-0.010,-0.844
5,-0.010,-0.844
6,0.001,-0.844
7,-0.010,-0.844
8,-0.021,-0.844
9,-0.032,-0.844
10,-0.032,-0.844
11,-0.021,-0.844
12,0.001,-0.830
13,0.001,-0.830
14,0.001,-0.830
15,0.001,-0.830
16,0.001,-0.830
17,-0.010,-0.830
18,-0.021,-0.830
19,-0.010,-0.830
20,0.001,-0.830
21,0.022,-0.830
22,0.022,-0.830
23,0.022,-0.830
24,0.011,-0.815
25,0.001,-0.815
26,0.001,-0.815
27,0.001,-0.815
28,0.022,-0.815
29,0.033,-0.815
30,0.044,-0.815
31,0.044,-0.815
32,0.044,-0.815
33,0.022,-0.815
34,0.022,-0.815
35,0.022,-0.815
36,0.033,-0.785
37,0.055,-0.785
38,0.066,-0.785
39,0.077,-0.785
40,0.077,-0.770
41,0.055,-0.770
42,0.044,-0.770
43,0.044,-0.770
44,0.066,-0.770
45,0.077,-0.770
46,0.088,-0.770
47,0.099,-0.770
48,0.099,-0.741
49,0.088,-0.741
50,0.088,-0.741
51,0.077,-0.741
52,0.088,-0.711
53,0.110,-0.711
54,0.121,-0.711
55,0.143,-0.711
56,0.143,-0.696
57,0.132,-0.696
58,0.121,-0.696
59,0.121,-0.696
60,0.121,-0.651
61,0.132,-0.651
62,0.154,-0.651
63,0.164,-0.651
64,0.175,-0.593
65,0.164,-0.593
66,0.154,-0.593
67,0.154,-0.593
68,0.143,-0.533
69,0.143,-0.533
70,0.164,-0.533
71,0.186,-0.533
72,0.186,-0.459
73,0.186,-0.459
74,0.175,-0.459
75,0.164,-0.459
76,0.164,-0.385
77,0.164,-0.385
78,0.175,-0.385
79,0.186,-0.385
80,0.186,-0.281
81,0.186,-0.281
82,0.186,-0.281
83,0.164,-0.281
84,0.154,-0.193
85,0.154,-0.193
86,0.154,-0.193
87,0.164,-0.193
88,0.164,-0.103
89,0.164,-0.103
90,0.154,-0.103
91,0.132,-0.103
92,0.121,-0.015
93,0.099,-0.015
94,0.110,-0.015
95,0.121,-0.015
96,0.121,0.059
97,0.121,0.059
98,0.110,0.059
99,0.088,0.059
100,0.066,0.148
101,0.044,0.148
102,0.044,0.148
103,0.044,0.148
104,0.055,0.223
105,0.055,0.223
106,0.055,0.223
107,0.033,0.223
108,0.022,0.311
109,0.001,0.311
110,0.001,0.311
111,0.001,0.311
112,0.011,0.355
113,0.011,0.355
114,0.011,0.355
115,0.001,0.355
116,-0.010,0.415
117,-0.021,0.415
118,-0.032,0.415
119,-0.032,0.415
120,-0.021,0.445
121,-0.010,0.445
122,-0.010,0.445
123,-0.021,0.445
124,-0.032,0.474
125,-0.043,0.474
126,-0.065,0.474
127,-0.054,0.474
128,-0.043,0.533
129,-0.032,0.533
130,-0.021,0.533
131,-0.032,0.533
132,-0.043,0.533
133,-0.065,0.533
134,-0.065,0.533
135,-0.065,0.533
136,-0.065,0.533
137,-0.043,0.533
138,-0.032,0.533
139,-0.032,0.533
140,-0.043,0.548
141,-0.065,0.548
142,-0.065,0.548
143,-0.076,0.548
144,-0.065,0.548
145,-0.065,0.548
146,-0.043,0.548
147,-0.043,0.548
148,-0.043,0.533
149,-0.065,0.533
150,-0.076,0.533
151,-0.086,0.533
152,-0.076,0.518
153,-0.065,0.518
154,-0.054,0.518
155,-0.054,0.518
156,-0.054,0.503
