,ECG,PPG
0,0.021,0.098
1,0.023,0.098
2,0.023,0.098
3,0.024,0.098
4,0.025,0.072
5,0.026,0.072
6,0.026,0.072
7,0.027,0.072
8,0.027,0.049
9,0.026,0.049
10,0.026,0.049
11,0.025,0.049
12,0.024,0.029
13,0.023,0.029
14,0.023,0.029
15,0.022,0.029
16,0.021,0.015
17,0.021,0.015
18,0.020,0.015
19,0.020,0.015
20,0.019,0.000
21,0.019,0.000
22,0.018,0.000
23,0.018,0.000
24,0.017,-0.009
25,0.017,-0.009
26,0.016,-0.009
27,0.016,-0.009
28,0.015,-0.017
29,0.014,-0.017
30,0.013,-0.017
31,0.012,-0.017
32,0.011,-0.025
33,0.011,-0.025
34,0.009,-0.025
35,0.008,-0.025
36,0.008,-0.034
37,0.007,-0.034
38,0.006,-0.034
39,0.006,-0.034
40,0.005,-0.038
41,0.005,-0.038
42,0.005,-0.038
43,0.005,-0.038
44,0.005,-0.043
45,0.005,-0.043
46,0.005,-0.043
47,0.005,-0.043
48,0.004,-0.051
49,0.003,-0.051
50,0.002,-0.051
51,0.001,-0.051
52,-0.001,-0.057
53,-0.002,-0.057
54,-0.003,-0.057
55,-0.005,-0.057
56,-0.005,-0.064
57,-0.005,-0.064
58,-0.006,-0.064
59,-0.006,-0.064
60,-0.006,-0.074
61,-0.006,-0.074
62,-0.006,-0.074
63,-0.005,-0.074
64,-0.006,-0.083
65,-0.006,-0.083
66,-0.007,-0.083
67,-0.008,-0.083
68,-0.009,-0.093
69,-0.009,-0.093
70,-0.011,-0.093
71,-0.012,-0.093
72,-0.013,-0.104
73,-0.014,-0.104
74,-0.015,-0.104
75,-0.017,-0.104
76,-0.018,-0.115
77,-0.019,-0.115
78,-0.020,-0.115
79,-0.022,-0.115
80,-0.023,-0.129
81,-0.024,-0.129
82,-0.026,-0.129
83,-0.027,-0.129
84,-0.028,-0.142
85,-0.028,-0.142
86,-0.028,-0.142
87,-0.028,-0.142
88,-0.028,-0.154
89,-0.028,-0.154
90,-0.028,-0.154
91,-0.028,-0.154
92,-0.028,-0.170
93,-0.028,-0.170
94,-0.028,-0.170
95,-0.027,-0.170
96,-0.026,-0.180
97,-0.024,-0.180
98,-0.022,-0.180
99,-0.020,-0.180
100,-0.017,-0.195
101,-0.015,-0.195
102,-0.013,-0.195
103,-0.011,-0.195
104,-0.009,-0.205
105,-0.008,-0.205
106,-0.007,-0.205
107,-0.006,-0.205
108,-0.005,-0.221
109,-0.005,-0.221
110,-0.004,-0.221
111,-0.003,-0.221
112,-0.003,-0.231
113,-0.002,-0.231
114,-0.001,-0.231
115,0.000,-0.231
116,0.001,-0.245
117,0.002,-0.245
118,0.003,-0.245
119,0.004,-0.245
120,0.005,-0.257
121,0.006,-0.257
122,0.007,-0.257
123,0.008,-0.257
124,0.010,-0.267
125,0.011,-0.267
126,0.013,-0.267
127,0.014,-0.267
128,0.016,-0.280
129,0.017,-0.280
130,0.018,-0.280
131,0.019,-0.280
132,0.019,-0.290
133,0.020,-0.290
134,0.019,-0.290
135,0.019,-0.290
136,0.019,-0.300
137,0.019,-0.300
138,0.018,-0.300
139,0.018,-0.300
140,0.017,-0.311
141,0.017,-0.311
142,0.016,-0.311
143,0.016,-0.311
144,0.015,-0.322
145,0.014,-0.322
146,0.013,-0.322
147,0.012,-0.322
148,0.012,-0.333
149,0.011,-0.333
150,0.011,-0.333
151,0.011,-0.333
152,0.011,-0.341
153,0.011,-0.341
154,0.010,-0.341
155,0.010,-0.341
156,0.008,-0.351
157,0.007,-0.351
158,0.005,-0.351
159,0.002,-0.351
160,0.001,-0.358
161,-0.001,-0.358
162,0.000,-0.358
163,0.002,-0.358
164,0.006,-0.366
165,0.011,-0.366
166,0.018,-0.366
167,0.025,-0.366
168,0.033,-0.377
169,0.041,-0.377
170,0.049,-0.377
171,0.056,-0.377
172,0.063,-0.381
173,0.070,-0.381
174,0.079,-0.381
175,0.088,-0.381
176,0.100,-0.388
177,0.112,-0.388
178,0.127,-0.388
179,0.142,-0.388
180,0.155,-0.394
181,0.169,-0.394
182,0.177,-0.394
183,0.186,-0.394
184,0.188,-0.398
185,0.189,-0.398
186,0.184,-0.398
187,0.179,-0.398
188,0.168,-0.405
189,0.158,-0.405
190,0.147,-0.405
191,0.136,-0.405
192,0.124,-0.408
193,0.113,-0.408
194,0.102,-0.408
195,0.092,-0.408
196,0.083,-0.413
197,0.075,-0.413
198,0.069,-0.413
199,0.064,-0.413
200,0.062,-0.419
201,0.060,-0.419
202,0.059,-0.419
203,0.058,-0.419
204,0.055,-0.423
205,0.053,-0.423
206,0.047,-0.423
207,0.041,-0.423
208,0.032,-0.427
209,0.024,-0.427
210,0.015,-0.427
211,0.007,-0.427
212,0.000,-0.434
213,-0.007,-0.434
214,-0.011,-0.434
215,-0.016,-0.434
216,-0.017,-0.441
217,-0.018,-0.441
218,-0.018,-0.441
