,ECG,PPG
0,-0.029,0.443
1,-0.032,0.443
2,-0.034,0.443
3,-0.036,0.443
4,-0.037,0.380
5,-0.038,0.380
6,-0.039,0.380
7,-0.040,0.380
8,-0.041,0.317
9,-0.041,0.317
10,-0.041,0.317
11,-0.040,0.317
12,-0.041,0.245
13,-0.041,0.245
14,-0.043,0.245
15,-0.044,0.245
16,-0.046,0.173
17,-0.049,0.173
18,-0.051,0.173
19,-0.052,0.173
20,-0.054,0.103
21,-0.056,0.103
22,-0.058,0.103
23,-0.060,0.103
24,-0.061,0.042
25,-0.062,0.042
26,-0.062,0.042
27,-0.063,0.042
28,-0.063,-0.029
29,-0.063,-0.029
30,-0.062,-0.029
31,-0.061,-0.029
32,-0.058,-0.090
33,-0.055,-0.090
34,-0.049,-0.090
35,-0.043,-0.090
36,-0.035,-0.161
37,-0.028,-0.161
38,-0.019,-0.161
39,-0.010,-0.161
40,0.002,-0.214
41,0.013,-0.214
42,0.029,-0.214
43,0.044,-0.214
44,0.070,-0.272
45,0.095,-0.272
46,0.138,-0.272
47,0.181,-0.272
48,0.243,-0.318
49,0.306,-0.318
50,0.378,-0.318
51,0.450,-0.318
52,0.509,-0.358
53,0.569,-0.358
54,0.594,-0.358
55,0.619,-0.358
56,0.601,-0.392
57,0.582,-0.392
58,0.528,-0.392
59,0.475,-0.392
60,0.406,-0.416
61,0.338,-0.416
62,0.274,-0.416
63,0.209,-0.416
64,0.156,-0.433
65,0.103,-0.433
66,0.064,-0.433
67,0.025,-0.433
68,-0.001,-0.433
69,-0.026,-0.433
70,-0.042,-0.433
71,-0.058,-0.433
72,-0.068,-0.429
73,-0.078,-0.429
74,-0.084,-0.429
75,-0.089,-0.429
76,-0.091,-0.420
77,-0.094,-0.420
78,-0.095,-0.420
79,-0.095,-0.420
80,-0.096,-0.400
81,-0.097,-0.400
82,-0.099,-0.400
83,-0.100,-0.400
84,-0.102,-0.375
85,-0.103,-0.375
86,-0.105,-0.375
87,-0.107,-0.375
88,-0.108,-0.346
89,-0.110,-0.346
90,-0.110,-0.346
91,-0.110,-0.346
92,-0.107,-0.322
93,-0.105,-0.322
94,-0.102,-0.322
95,-0.098,-0.322
96,-0.095,-0.292
97,-0.091,-0.292
98,-0.089,-0.292
99,-0.087,-0.292
100,-0.086,-0.268
101,-0.084,-0.268
102,-0.082,-0.268
103,-0.080,-0.268
104,-0.078,-0.243
105,-0.076,-0.243
106,-0.074,-0.243
107,-0.072,-0.243
108,-0.070,-0.231
109,-0.069,-0.231
110,-0.067,-0.231
111,-0.065,-0.231
112,-0.064,-0.218
113,-0.063,-0.218
114,-0.062,-0.218
115,-0.062,-0.218
116,-0.062,-0.218
117,-0.063,-0.218
118,-0.063,-0.218
119,-0.063,-0.218
120,-0.062,-0.218
121,-0.062,-0.218
122,-0.060,-0.218
123,-0.059,-0.218
124,-0.057,-0.223
125,-0.054,-0.223
126,-0.052,-0.223
127,-0.051,-0.223
128,-0.049,-0.239
129,-0.046,-0.239
130,-0.043,-0.239
131,-0.039,-0.239
132,-0.035,-0.252
133,-0.031,-0.252
134,-0.025,-0.252
135,-0.020,-0.252
136,-0.013,-0.268
137,-0.007,-0.268
138,0.001,-0.268
139,0.008,-0.268
140,0.013,-0.292
141,0.019,-0.292
142,0.025,-0.292
143,0.031,-0.292
144,0.037,-0.309
145,0.044,-0.309
146,0.051,-0.309
147,0.059,-0.309
148,0.068,-0.330
149,0.076,-0.330
150,0.084,-0.330
151,0.092,-0.330
152,0.100,-0.342
153,0.108,-0.342
154,0.114,-0.342
155,0.120,-0.342
156,0.124,-0.346
157,0.128,-0.346
158,0.131,-0.346
159,0.133,-0.346
160,0.134,-0.342
161,0.135,-0.342
162,0.135,-0.342
163,0.135,-0.342
164,0.135,-0.326
165,0.134,-0.326
166,0.132,-0.326
167,0.130,-0.326
168,0.127,-0.288
169,0.123,-0.288
170,0.118,-0.288
171,0.114,-0.288
172,0.109,-0.239
173,0.104,-0.239
174,0.099,-0.239
175,0.093,-0.239
176,0.089,-0.165
177,0.085,-0.165
178,0.080,-0.165
179,0.074,-0.165
180,0.068,-0.078
181,0.062,-0.078
182,0.056,-0.078
183,0.049,-0.078
184,0.043,0.021
185,0.036,0.021
186,0.030,0.021
187,0.024,0.021
188,0.020,0.128
189,0.016,0.128
190,0.013,0.128
191,0.009,0.128
192,0.005,0.239
193,0.002,0.239
194,-0.003,0.239
195,-0.007,0.239
196,-0.011,0.343
197,-0.016,0.343
198,-0.021,0.343
199,-0.025,0.343
200,-0.028,0.433
201,-0.031,0.433
202,-0.034,0.433
203,-0.037,0.433
204,-0.040,0.511
205,-0.042,0.511
206,-0.043,0.511
207,-0.043,0.511
208,-0.042,0.578
209,-0.041,0.578
210,-0.041,0.578
211,-0.040,0.578
212,-0.040,0.615
