,0
0,197
1,492
2,804
3,1123
4,1431
5,1734
6,2026
7,2318
8,2621
9,2919
10,3228
11,3537
12,3849
13,4146
14,4428
15,4713
16,5016
17,5329
18,5657
19,5960
20,6254
21,6542
22,6845
23,7143
24,7454
25,7767
26,8071
27,8374
28,8666
29,8949
30,9247
31,9549
32,9875
33,10184
34,10483
35,10770
36,11061
37,11353
38,11663
39,11991
40,12294
41,12595
42,12889
43,13174
44,13475
45,13699
46,14008
47,14320
48,14628
49,14928
50,15214
51,15497
52,15794
53,16115
54,16433
55,16728
56,17029
57,17319
58,17605
59,17915
60,18219
61,18528
62,18839
63,19141
64,19432
65,19715
66,20009
67,20316
68,20634
69,20945
70,21247
