,0
0,124
1,382
2,645
3,892
4,1149
5,1393
6,1648
7,1891
8,2147
9,2392
10,2630
11,2880
12,3128
13,3378
14,3623
15,3871
16,4119
17,4369
18,4624
19,4871
20,5119
21,5361
22,5618
23,5865
24,6109
25,6361
26,6610
27,6862
28,7117
29,7378
30,7633
31,7887
32,8150
33,8405
34,8658
35,8908
36,9168
37,9424
38,9678
39,9941
40,10195
41,10446
42,10702
43,10963
44,11219
45,11465
46,11732
47,11978
48,12233
49,12491
50,12745
51,12999
52,13249
53,13512
54,13762
55,14013
56,14258
57,14506
58,14757
59,15000
60,15261
61,15509
62,15759
63,16014
64,16269
65,16528
66,16779
67,17034
68,17282
69,17535
70,17790
71,18049
72,18295
73,18546
74,18801
75,19050
76,19305
77,19552
78,19807
79,20057
80,20314
81,20575
82,20833
83,21088
84,21345
