,0
0,60
1,168
2,282
3,403
4,571
5,725
6,874
7,1015
8,1124
9,1236
10,1340
11,1457
12,1588
13,1717
14,1843
15,1977
16,2096
17,2230
18,2362
19,2523
20,2654
21,2754
22,2893
23,3009
24,3138
25,3270
26,3387
27,3501
28,3619
29,3737
30,3843
31,3994
32,4102
33,4241
34,4348
35,4463
36,4589
37,4740
38,4862
39,4985
40,5107
41,5223
42,5348
43,5460
44,5590
45,5761
46,5885
47,6013
48,6137
49,6240
50,6340
51,6458
52,6576
53,6744
54,6895
55,7069
56,7225
57,7424
58,7549
59,7671
60,7779
61,7902
62,8014
63,8140
64,8269
65,8389
66,8550
67,8681
68,8808
69,8929
70,9029
71,9148
72,9276
73,9383
74,9501
75,9631
76,9748
77,9864
78,9988
79,10109
80,10231
81,10352
82,10480
83,10611
84,10749
85,10868
86,10994
87,11120
88,11258
89,11387
90,11541
91,11652
92,11763
93,11883
94,12025
95,12151
96,12257
97,12376
98,12504
99,12609
100,12722
101,12840
102,12948
103,13070
104,13186
105,13300
106,13417
107,13530
108,13637
109,13815
110,13973
111,14104
112,14245
113,14394
114,14514
115,14646
116,14759
117,14871
118,15001
119,15104
120,15231
121,15368
122,15518
123,15632
124,15753
125,15865
126,15980
127,16099
128,16213
129,16330
130,16444
131,16561
132,16689
133,16809
134,16925
135,17037
136,17171
137,17283
138,17407
139,17514
140,17631
141,17758
142,17873
143,17983
144,18107
145,18224
146,18349
147,18502
148,18628
149,18831
150,19011
151,19206
152,19306
153,19451
154,19588
155,19794
156,19931
157,20044
158,20174
159,20315
160,20468
161,20594
162,20722
163,20835
164,20940
165,21059
166,21178
167,21295
168,21398
169,21505
170,21640
171,21777
172,21924
173,22050
174,22182
175,22338
176,22491
177,22605
178,22727
179,22900
180,23020
181,23148
182,23253
183,23390
184,23512
185,23636
186,23784
187,23922
188,24047
189,24167
190,24302
191,24425
192,24527
193,24652
194,24772
195,24909
196,25032
197,25149
198,25272
199,25422
200,25540
201,25737
202,25901
203,25998
204,26121
205,26286
206,26421
207,26556
208,26685
209,26815
210,26926
211,27065
212,27186
213,27335
214,27486
215,27698
216,27867
217,28001
218,28156
219,28293
220,28452
221,28626
222,28784
223,28922
224,29039
225,29156
226,29298
227,29470
228,29628
229,29767
230,29933
231,30060
232,30170
233,30290
234,30395
235,30501
236,30621
237,30735
238,30853
239,30992
240,31099
241,31195
242,31317
243,31428
244,31562
245,31687
246,31806
247,32067
248,32169
249,32332
250,32433
251,32596
252,32784
253,32904
254,33040
255,33159
256,33276
257,33428
258,33548
259,33663
260,33770
261,33951
262,34072
263,34188
264,34283
265,34437
266,34576
267,34696
268,34809
269,34943
270,35038
271,35145
272,35246
273,35373
274,35509
275,35635
276,35768
277,35904
278,36030
279,36175
280,36317
281,36436
282,36548
283,36658
284,36773
285,36894
286,37027
287,37168
288,37294
289,37461
290,37575
291,37781
292,37922
293,38057
294,38225
295,38368
296,38478
297,38624
298,38740
299,38859
300,38965
301,39098
302,39202
303,39322
304,39461
305,39594
306,39728
307,39841
308,39956
309,40071
310,40205
311,40385
312,40548
313,40681
314,40812
315,40948
316,41089
317,41208
318,41308
319,41449
320,41571
321,41757
322,41942
323,42075
324,42199
325,42309
326,42430
327,42578
328,42730
329,42864
330,42979
331,43098
332,43254
333,43370
334,43490
335,43603
336,43716
337,43849
338,43963
339,44086
340,44195
341,44321
342,44440
