,0
0,107
1,342
2,570
3,805
4,1048
5,1284
6,1523
7,1764
8,1992
9,2219
10,2435
11,2657
12,2881
13,3115
14,3349
15,3582
16,3812
17,4040
18,4264
19,4478
20,4690
21,4908
22,5128
23,5358
24,5590
25,5819
26,6047
27,6260
28,6482
29,6696
30,6917
31,7134
32,7357
33,7583
34,7823
35,8067
36,8292
37,8512
38,8737
39,8971
40,9197
41,9424
42,9660
43,9903
44,10148
45,10391
46,10620
47,10845
48,11075
49,11310
50,11549
51,11784
52,12030
53,12277
54,12523
55,12766
56,12998
57,13228
58,13464
59,13716
60,13924
61,14212
62,14463
63,14714
64,14958
65,15201
66,15437
67,15670
68,15918
69,16181
70,16438
71,16686
72,16936
73,17178
74,17424
75,17663
76,17903
77,18154
78,18423
79,18678
80,18929
81,19175
82,19415
83,19660
84,19908
85,20152
86,20400
87,20669
88,20929
89,21180
90,21425
