,0
0,74
1,184
2,343
3,548
4,815
5,1041
6,1207
7,1374
8,1647
9,1875
10,2046
11,2185
12,2417
13,2620
14,2808
15,3024
16,3185
17,3646
18,3967
19,4214
20,4542
21,4831
22,5057
23,5343
24,5577
25,5835
26,6080
27,6352
28,6625
29,6881
30,7125
31,7400
32,7641
33,7902
34,8158
35,8421
36,8546
37,8783
38,8943
39,9181
40,9337
41,9597
42,9762
43,9997
44,10210
45,10519
46,10782
47,11020
48,11233
49,11542
50,11769
51,11998
52,12437
53,12694
54,12944
55,13198
56,13420
57,13664
58,13947
59,14208
60,14515
61,14830
62,15056
63,15278
64,15585
65,15810
66,16026
67,16270
68,16540
69,16839
70,17074
71,17325
72,17575
73,17835
74,18066
75,18404
76,18716
77,19075
78,19319
79,19522
80,19880
81,20176
82,20478
83,20752
84,20979
85,21213
86,21457
87,21717
88,21957
89,22198
90,22474
91,22698
92,22949
93,23255
94,23554
95,23789
96,24038
97,24289
98,24536
99,24793
100,24972
101,25193
102,25350
103,25563
104,25781
105,26028
106,26284
107,26622
108,26849
109,27039
110,27277
111,27527
112,27896
113,28135
114,28385
115,28631
116,28887
117,29129
118,29457
119,29680
120,29962
121,30233
122,30474
123,30658
124,30865
125,31194
126,31414
127,31627
128,31810
129,32034
130,32216
131,32400
132,32646
133,32885
134,33135
135,33360
136,33594
137,33850
138,34110
139,34208
140,34351
141,34601
142,34775
143,34991
144,35119
145,35341
146,35495
147,35726
148,35938
149,36173
150,36366
151,36666
152,36938
153,37117
154,37303
155,37577
156,37807
157,38053
158,38230
159,38339
160,38691
161,38851
162,38959
163,39125
164,39406
165,39553
166,39816
167,40058
168,40220
169,40464
170,40708
171,40869
172,41118
173,41356
174,41516
175,41622
176,41763
177,42185
178,42426
179,42589
180,42825
181,43068
182,43228
183,43330
184,43461
185,43584
186,43840
187,44054
188,44229
189,44344
190,44459
191,44579
192,44823
193,45046
194,45348
195,45577
196,45814
197,45953
198,46149
199,46290
200,46451
201,46600
202,46867
203,46991
204,47282
205,47447
206,47682
207,47839
208,48035
209,48273
210,48422
211,48619
212,48815
213,49048
214,49282
215,49400
216,49641
217,49767
218,50055
219,50198
220,50347
221,50457
222,50697
223,50826
224,50946
225,51167
226,51391
227,51606
228,51773
229,51960
230,52092
231,52304
232,52464
233,52703
234,52901
235,53048
236,53164
237,53275
238,53395
239,53613
240,53860
241,54023
242,54255
243,54497
244,54730
245,54866
246,54962
247,55291
248,55443
249,55636
250,55848
251,56069
252,56422
253,56651
254,56848
255,57062
256,57313
257,57526
258,57726
259,57865
260,58155
261,58430
262,58722
263,58926
264,59085
265,59270
266,59397
267,59611
268,59756
269,59949
270,60077
271,60303
272,60450
273,60707
274,60865
275,60946
276,61179
277,61318
278,61574
279,61737
280,61920
281,62050
282,62279
283,62561
284,62735
285,62881
286,63076
287,63231
288,63319
289,63541
290,63770
291,63976
292,64183
293,64405
294,64532
295,64789
296,65040
297,65200
298,65452
299,65648
300,65914
301,66137
302,66268
303,66381
304,66495
305,66627
306,66841
307,67066
308,67349
309,67570
310,67797
311,68065
312,68246
313,68529
314,68860
315,69071
316,69196
317,69418
318,69600
319,69814
320,69961
321,70138
322,70268
323,70485
324,70673
325,70835
326,71027
327,71216
328,71375
329,71561
330,71776
331,72005
332,72212
333,72345
334,72570
335,72797
336,73020
337,73248
338,73475
339,73700
340,73924
341,74140
342,74362
343,74578
344,74758
345,75013
346,75190
347,75412
348,75638
349,75848
350,75975
351,76199
352,76412
353,76668
354,76895
355,77077
356,77297
357,77517
358,77734
359,77954
360,78167
361,78396
362,78616
363,78838
364,79159
365,79373
366,79530
367,79709
368,79834
369,79937
370,80078
371,80266
372,80416
373,80599
374,80814
375,81082
376,81255
377,81473
378,81743
379,81962
380,82087
381,82297
382,82529
383,82751
384,82981
385,83176
386,83386
387,83531
388,83679
389,83897
390,84057
391,84228
392,84447
393,84592
394,84880
395,85104
396,85252
397,85438
398,85672
399,85881
400,86038
401,86269
402,86483
403,86699
404,86827
405,87027
406,87162
407,87331
408,87496
409,87713
410,87939
411,88211
412,88369
413,88585
414,88914
415,89081
416,89307
417,89501
418,89718
419,89853
420,90109
421,90321
422,90501
423,90621
424,90830
425,90976
426,91177
427,91402
428,91657
429,91854
430,91983
431,92197
432,92426
433,92661
434,92830
435,93104
436,93317
437,93456
438,93655
439,93831
440,94159
441,94380
442,94804
443,95141
444,95347
445,95549
446,95798
447,96013
448,96148
449,96342
450,96601
451,96920
452,97069
453,97333
454,97682
455,97897
456,98144
457,98384
458,98612
459,98764
460,98925
461,99113
462,99258
463,99392
464,99522
465,99647
466,99774
467,99905
468,100060
469,100277
470,100409
471,100654
472,100793
473,101031
474,101239
475,101500
476,101749
477,102099
478,102343
479,102562
480,102801
481,103045
482,103238
483,103489
484,103677
485,103888
486,104104
487,104194
488,104396
489,104533
490,104746
491,105075
492,105343
493,105670
494,105880
495,106161
496,106423
497,106722
498,106927
499,107082
500,107305
501,107516
502,107735
503,107952
504,108272
505,108557
506,108725
507,108972
508,109261
509,109443
510,109638
511,109772
512,109942
513,110221
514,110444
515,110664
516,110892
517,111068
518,111300
519,111489
520,111632
521,111862
522,112064
523,112272
524,112426
525,112545
526,112796
527,113128
528,113404
529,113631
530,113806
531,114027
532,114180
533,114503
534,114708
535,114919
536,115051
537,115240
538,115373
539,115597
540,115726
541,115911
542,116037
543,116245
544,116381
545,116598
546,116735
547,116905
548,117157
549,117373
550,117556
551,117733
552,117968
553,118199
554,118363
555,118555
556,118762
557,118962
558,119174
559,119354
560,119560
561,119781
562,119998
563,120212
564,120432
565,120581
566,120776
567,120939
568,121163
569,121413
570,121588
571,121771
572,121906
573,122117
574,122266
575,122460
576,122597
577,122858
578,123087
579,123296
580,123513
581,123732
582,123888
583,124056
584,124183
585,124378
586,124617
587,124778
588,125043
589,125383
590,125577
591,125682
592,125891
593,126183
594,126348
595,126572
596,126705
597,126882
598,127196
599,127352
600,127551
601,127753
