,0
0,320
1,499
2,750
3,964
4,1094
5,1384
6,1562
7,1820
8,2035
9,2161
10,2450
11,2672
12,2885
13,3014
14,3308
15,3522
16,3730
17,3944
18,4160
19,4375
20,4508
21,4796
22,4956
23,5219
24,5440
25,5584
26,5752
27,6045
28,6254
29,6465
30,6681
31,6892
32,7101
33,7311
34,7476
35,7710
36,7926
37,8058
38,8347
39,8557
40,8766
41,8905
42,9190
43,9400
44,9605
45,9814
46,10212
47,10342
48,10648
49,10817
50,11058
51,11269
52,11402
53,11693
54,11870
55,12108
56,12314
57,12450
58,12736
59,12919
60,13156
61,13363
62,13565
63,13730
64,13982
65,14186
66,14320
67,14592
68,14778
69,14999
70,15206
71,15413
72,15586
73,15705
74,16023
75,16171
76,16443
77,16648
78,16853
79,17053
80,17256
81,17384
82,17666
83,17875
84,18076
85,18206
86,18480
87,18687
88,18897
89,19099
90,19303
91,19444
92,19707
93,19911
94,20119
95,20291
96,20526
97,20733
98,20860
99,21140
100,21352
