,0
0,66
1,204
2,327
3,431
4,530
5,638
6,772
7,914
8,1029
9,1103
10,1190
11,1280
12,1363
13,1460
14,1548
15,1623
16,1707
17,1799
18,1894
19,1987
20,2109
21,2216
22,2358
23,2472
24,2630
25,2747
26,2864
27,2969
28,3065
29,3166
30,3287
31,3395
32,3473
33,3636
34,3763
35,3854
36,3963
37,4087
38,4313
39,4426
40,4519
41,4642
42,4747
43,4891
44,5022
45,5113
46,5221
47,5318
48,5391
49,5546
50,5673
51,5805
52,5931
53,6063
54,6181
55,6268
56,6381
57,6511
58,6614
59,6732
60,6846
61,6975
62,7084
63,7199
64,7303
65,7425
66,7561
67,7675
68,7764
69,7843
70,7949
71,8075
72,8200
73,8295
74,8389
75,8515
76,8617
77,8690
78,8786
79,8899
80,9005
81,9093
82,9199
83,9298
84,9392
85,9504
86,9594
87,9688
88,9774
89,9864
90,9953
91,10039
92,10153
93,10294
94,10400
95,10468
96,10563
97,10685
98,10799
99,10937
100,11045
101,11128
102,11304
103,11482
104,11645
105,11868
106,12088
107,12201
108,12288
109,12370
110,12472
111,12592
112,12689
113,12757
114,12910
115,13051
116,13166
117,13290
118,13390
119,13475
120,13584
121,13674
122,13755
123,13862
124,14038
125,14156
126,14239
127,14319
128,14433
129,14536
130,14614
131,14705
132,14788
133,14865
134,14947
135,15063
136,15163
137,15302
138,15411
139,15492
140,15596
141,15770
142,15892
143,15978
144,16066
145,16196
146,16303
147,16420
148,16523
149,16641
150,16743
151,16833
152,16921
153,17079
154,17230
155,17346
156,17499
157,17636
158,17832
159,17972
160,18136
161,18270
162,18395
163,18499
164,18575
165,18659
166,18775
167,18920
168,19027
169,19169
170,19303
171,19409
172,19535
173,19651
174,19742
175,19895
176,20013
177,20128
178,20249
179,20358
180,20459
181,20543
182,20623
183,20747
184,20854
185,20934
186,21076
187,21202
188,21315
189,21494
190,21580
191,21659
192,21776
193,21897
194,21993
195,22081
196,22204
197,22336
198,22461
199,22589
200,22696
201,22781
202,22909
203,23034
204,23122
205,23251
206,23357
207,23428
208,23590
209,23703
210,23816
211,23913
212,24002
213,24094
214,24180
215,24306
216,24429
217,24574
218,24687
219,24803
220,24907
221,24985
222,25073
223,25163
224,25293
225,25399
226,25472
227,25611
228,25763
229,25888
230,25998
231,26095
232,26210
233,26306
234,26433
235,26581
236,26681
237,26764
238,26878
239,26986
240,27216
241,27467
242,27593
243,27754
244,27907
245,28154
246,28284
247,28448
248,28686
249,28814
250,28958
251,29113
252,29230
253,29390
254,29533
255,29630
256,29725
257,29828
258,29939
259,30036
260,30106
261,30187
262,30288
263,30381
264,30460
265,30562
266,30661
267,30763
268,30859
269,31000
270,31112
271,31187
272,31284
273,31374
274,31485
275,31626
276,31732
277,31852
278,31972
279,32088
280,32305
281,32406
282,32519
283,32648
284,32768
285,32880
286,32973
287,33054
288,33169
289,33270
290,33369
291,33495
292,33591
293,33695
294,33876
295,33992
296,34084
297,34180
298,34263
299,34342
300,34507
301,34624
302,34714
303,34844
304,34988
305,35128
306,35226
307,35377
308,35487
309,35591
310,35710
311,35868
312,35980
313,36068
314,36173
315,36358
316,36520
317,36626
318,36724
319,36818
320,36943
321,37055
322,37138
323,37245
324,37347
325,37435
326,37544
327,37638
328,37708
329,37811
330,37904
331,37974
332,38070
333,38160
334,38266
335,38362
336,38475
337,38575
338,38654
339,38775
340,38879
341,38967
342,39082
343,39195
344,39355
345,39472
346,39614
347,39728
348,39852
349,39983
350,40078
351,40203
352,40308
353,40393
354,40498
355,40627
356,40727
357,40819
358,40909
359,41056
360,41175
361,41289
362,41406
363,41520
364,41635
365,41729
366,41848
367,41946
368,42047
369,42164
370,42274
371,42417
372,42532
373,42645
374,42744
375,42850
376,42946
377,43094
378,43211
379,43319
380,43485
381,43603
382,43719
383,43823
384,43920
385,44009
386,44102
387,44195
388,44316
389,44441
390,44533
391,44667
392,44807
393,44922
394,45024
395,45128
396,45241
397,45333
398,45450
399,45554
400,45681
401,45801
402,45891
403,46022
404,46160
405,46254
406,46372
407,46485
408,46595
409,46688
410,46797
411,46913
412,47027
413,47121
414,47208
415,47297
416,47401
417,47518
418,47632
419,47729
420,47809
421,47904
422,47990
423,48082
424,48197
425,48285
426,48433
427,48540
428,48638
429,48732
430,48840
431,48960
432,49085
433,49234
434,49353
435,49439
436,49539
437,49660
438,49769
439,49891
440,49997
441,50095
442,50222
443,50326
444,50446
445,50551
446,50696
447,50814
448,51002
449,51148
450,51271
451,51370
452,51463
453,51537
454,51642
455,51765
456,51859
457,51935
458,52052
459,52184
460,52280
461,52403
462,52513
463,52617
464,52889
465,53011
466,53111
467,53213
468,53306
469,53428
470,53562
471,53689
472,53809
473,53924
474,54039
475,54153
476,54275
477,54377
478,54471
479,54562
480,54668
481,54786
482,54877
483,54951
484,55050
485,55180
486,55277
487,55368
488,55481
489,55572
490,55703
491,55842
492,55957
493,56077
494,56186
495,56274
496,56401
497,56511
498,56628
499,56744
500,56856
501,56978
502,57114
503,57252
504,57365
505,57466
506,57572
507,57660
508,57754
509,57938
510,58094
511,58231
512,58367
513,58488
514,58586
515,58687
516,58780
517,58874
518,58963
519,59091
