,0
0,180
1,527
2,847
3,1166
4,1512
5,1833
6,2460
7,2789
8,3088
9,3420
10,3754
11,4057
12,4385
13,4720
14,5035
15,5378
16,5740
17,6060
18,6415
19,6799
20,7122
21,7480
22,7827
23,8137
24,8478
25,8818
26,9136
27,9497
28,9853
29,10182
30,10538
31,10892
32,11224
33,11582
34,11917
35,12235
36,12589
37,12941
38,13261
39,13617
40,13949
41,14283
42,14626
43,14968
44,15288
45,15638
46,15977
47,16304
48,16651
49,17018
50,17352
51,17707
52,18049
53,18371
54,18715
55,19055
56,19366
57,19721
58,20054
59,20373
60,20730
61,21068
62,21383
