,0
0,164
1,514
2,875
3,1218
4,1569
5,1924
6,2282
7,2642
8,3012
9,3381
10,3741
11,4113
12,4463
13,4822
14,5188
15,5545
16,5902
17,6265
18,6626
19,6985
20,7344
21,7698
22,8049
23,8399
24,8749
25,9102
26,9451
27,9797
28,10161
29,10512
30,10859
31,11224
32,11578
33,11933
34,12295
35,12656
36,13022
37,13396
38,13766
39,14142
40,14516
41,14890
42,15269
43,15637
44,16007
45,16386
46,16748
47,17115
48,17482
49,17840
50,18191
51,18540
52,18887
53,19245
54,19601
55,19953
56,20321
57,20683
58,21049
59,21421
