,0
0,309
1,503
2,978
3,1315
4,1651
5,1971
6,2294
7,2501
8,2956
9,3297
10,3614
11,3924
12,4258
13,4460
14,4906
15,5240
16,5552
17,5882
18,6210
19,6521
20,6864
21,7200
22,7513
23,7709
24,8179
25,8391
26,8860
27,9052
28,9531
29,9749
30,10194
31,10422
32,10868
33,11080
34,11545
35,11863
36,12187
37,12502
38,12805
39,13013
40,13463
41,13670
42,14121
43,14338
44,14789
45,14981
46,15451
47,15768
48,16080
49,16405
50,16721
51,16923
52,17392
53,17723
54,17912
55,18389
56,18727
57,18935
58,19403
59,19630
60,20105
61,20437
62,20641
63,21102
64,21310
