,0
0,76
1,351
2,618
3,881
4,1139
5,1402
6,1667
7,1928
8,2201
9,2468
10,2727
11,2986
12,3244
13,3504
14,3764
15,4027
16,4301
17,4571
18,4842
19,5116
20,5389
21,5663
22,5927
23,6194
24,6459
25,6733
26,7006
27,7264
28,7526
29,7777
30,8026
31,8275
32,8525
33,8783
34,9054
35,9330
36,9600
37,9873
38,10157
39,10439
40,10719
41,10991
42,11261
43,11533
44,11807
45,12080
46,12360
47,12644
48,12925
49,13210
50,13500
51,13782
52,14058
53,14333
54,14612
55,14877
56,15154
57,15436
58,15709
59,15985
60,16270
61,16571
62,16869
63,17164
64,17452
65,17730
66,18009
67,18280
68,18561
69,18852
70,19136
71,19414
72,19691
73,19981
74,20272
75,20562
76,20836
77,21112
78,21396
