,0
0,268
1,565
2,881
3,1202
4,1516
5,1816
6,2115
7,2411
8,2717
9,3030
10,3343
11,3657
12,3968
13,4264
14,4556
15,4856
16,5166
17,5487
18,5801
19,6106
20,6405
21,6708
22,7010
23,7315
24,7630
25,7943
26,8251
27,8548
28,8841
29,9139
30,9459
31,9778
32,10087
33,10395
34,10691
35,10991
36,11292
37,11601
38,11915
39,12237
40,12543
41,12836
42,13132
43,13428
44,13744
45,14065
46,14380
47,14684
48,14989
49,15285
50,15581
51,15887
52,16201
53,16519
54,16830
55,17125
56,17418
57,17724
58,18036
59,18352
60,18665
61,18973
62,19273
63,19573
64,19869
65,20170
66,20491
67,20810
68,21117
69,21413
