,0
0,163
1,519
2,851
3,1212
4,1631
5,1978
6,2328
7,2700
8,3067
9,3407
10,3739
11,4115
12,4490
13,4824
14,5181
15,5521
16,5846
17,6162
18,6498
19,6859
20,7182
21,7497
22,7838
23,8186
24,8519
25,8832
26,9165
27,9499
28,9842
29,10159
30,10493
31,10830
32,11160
33,11475
34,11792
35,12114
36,12430
37,12737
38,13088
39,13424
40,13735
41,14089
42,14472
43,14810
44,15192
45,15601
46,15965
47,16319
48,16696
49,17073
50,17427
51,17788
52,18164
53,18519
54,18865
55,19218
56,19569
57,19883
58,20204
59,20540
60,20876
61,21176
62,21489
