,0
0,197
1,488
2,803
3,1126
4,1429
5,1738
6,2039
7,2343
8,2639
9,2960
10,3277
11,3578
12,3886
13,4194
14,4493
15,4785
16,5100
17,5417
18,5724
19,6044
20,6342
21,6636
22,6933
23,7260
24,7577
25,7883
26,8194
27,8498
28,8801
29,9103
30,9422
31,9732
32,10041
33,10361
34,10668
35,10969
36,11274
37,11603
38,11934
39,12252
40,12572
41,12887
42,13195
43,13512
44,13844
45,14166
46,14479
47,14798
48,15101
49,15402
50,15716
51,16032
52,16359
53,16662
54,16972
55,17272
56,17565
57,17886
58,18208
59,18516
60,18821
61,19142
62,19448
63,19748
64,20070
65,20394
66,20719
67,21032
68,21346
