,0
0,53
1,167
2,347
3,496
4,659
5,803
6,1003
7,1210
8,1377
9,1516
10,1765
11,1957
12,2077
13,2275
14,2398
15,2598
16,2738
17,2877
18,3008
19,3232
20,3365
21,3528
22,3657
23,3777
24,3888
25,4097
26,4297
27,4419
28,4614
29,4812
30,4979
31,5165
32,5323
33,5466
34,5640
35,5787
36,6006
37,6197
38,6384
39,6561
40,6722
41,6844
42,6951
43,7056
44,7182
45,7285
46,7378
47,7549
48,7774
49,7900
50,7996
51,8127
52,8266
53,8377
54,8563
55,8678
56,8791
57,8907
58,9078
59,9229
60,9352
61,9464
62,9561
63,9701
64,9806
65,9955
66,10053
67,10152
68,10269
69,10419
70,10580
71,10729
72,10904
73,11008
74,11134
75,11243
76,11355
77,11500
78,11601
79,11747
80,11908
81,12018
82,12110
83,12198
84,12291
85,12425
86,12571
87,13668
88,13776
89,13880
90,13974
91,14062
92,14149
93,14246
94,14341
95,14436
96,14535
97,14640
98,14739
99,14830
100,14929
101,15088
102,15191
103,15293
104,15404
105,15553
106,15665
107,15750
108,15839
109,15943
110,16040
111,16129
112,16220
113,16393
114,16499
115,16590
116,16731
117,16832
118,16922
119,17019
120,17176
121,17280
122,17427
123,17566
124,17672
125,17763
126,17899
127,18049
128,18156
129,18258
130,18357
131,18450
132,18539
133,18629
134,18754
135,18925
136,19065
137,19166
138,19260
139,19450
140,19588
141,19690
142,19814
143,19967
144,20132
145,20296
146,20395
147,20543
148,20704
149,20846
150,20944
151,21076
152,21210
153,21330
154,21454
155,21603
156,21704
157,21834
158,21936
159,22100
160,22287
161,22397
162,22487
163,22579
164,22723
165,22829
166,22923
167,23013
168,23174
169,23371
170,23525
171,23653
172,23753
173,23844
174,23935
175,24028
176,24120
177,24307
178,24414
179,24571
180,24680
181,24818
182,24932
183,25024
184,25114
185,25253
186,25366
187,25513
188,25633
189,25851
190,26001
191,26142
192,26309
193,26442
194,26546
195,26692
196,26838
197,26945
198,27098
199,27205
200,27301
201,27399
202,27495
203,27590
204,27721
205,27848
206,27961
207,28058
208,28185
209,28329
210,28435
211,28629
212,28750
213,28847
214,28944
215,29041
216,29221
217,29339
218,29463
219,29555
220,29712
221,29881
222,29987
223,30085
224,30181
225,30280
226,30396
227,30492
228,30632
229,30762
230,30863
231,30998
232,31111
233,31221
234,31423
235,31573
236,31718
237,31855
238,31961
239,32064
240,32172
241,32328
242,32448
243,32544
244,32744
245,32926
246,33131
247,33278
248,33387
249,33535
250,33639
251,33732
252,33895
253,33995
254,34096
255,34194
256,34319
257,34462
258,34603
259,34754
260,34892
261,35019
262,35158
263,35341
264,35448
265,35552
266,35729
267,35846
268,35985
269,36168
270,36272
271,36363
272,36503
273,36644
274,36747
275,36869
276,37014
277,37118
278,37237
279,37373
280,37470
281,37575
282,37697
283,37796
284,37918
285,38020
286,38120
287,38257
288,38444
289,38606
290,38754
291,38852
292,38939
293,39053
294,39168
295,39301
296,39436
297,39524
298,39702
299,39849
300,39958
301,40056
302,40146
303,40260
304,40355
305,40466
306,40563
307,40686
308,40810
309,40915
310,41068
311,41190
312,41351
313,41447
314,41580
315,41678
316,41777
317,41908
318,42061
319,42243
320,42396
321,42552
322,42682
323,42781
324,42902
325,43000
326,43138
327,43277
328,43376
329,43542
330,43707
331,43816
332,43937
333,44082
334,44220
335,44366
336,44483
337,44592
338,44735
339,44867
340,44965
341,45152
342,45308
343,45431
344,45523
345,45710
346,45861
347,46003
348,46182
349,46292
350,46384
351,46529
352,46624
353,46732
354,46877
355,47054
356,47179
357,47270
358,47390
359,47591
360,47699
